evaluations raw_y
1 12.2119393138
2 10.4977857423
15 8.8322545699
17 6.3492420234
45 3.5115986684
2330 3.3391858802
3311 3.0774332524
3876 2.0495078580
5000 17.1759866518
evaluations raw_y
1 20.7364919470
2 6.6094869388
32 5.9715015265
84 5.7543676239
245 4.5609847215
264 2.1996809094
3417 2.3913136095
5000 21.7782906887
evaluations raw_y
1 16.7154556305
3 10.5232166122
7 9.2720726601
21 7.5984279246
47 2.8868340370
179 2.4434310485
582 2.3685851429
4275 2.3424311283
5000 10.1314924218
evaluations raw_y
1 14.9259004305
3 13.7958815770
4 6.5994710857
13 5.0218140458
391 3.6738354934
396 3.6348558867
554 3.1544021860
1135 1.3848769440
4546 1.4627534678
5000 13.5180620477
evaluations raw_y
1 14.4363588348
2 8.8244527252
5 7.8858828696
19 7.7203709505
23 6.6926894424
53 5.7732709481
113 5.9947310195
305 5.9879053653
358 4.0689883315
402 3.5567096811
671 3.4456801693
974 2.7796992532
4735 2.4429191079
5000 15.1785017225
evaluations raw_y
1 14.3253471947
2 9.7799526483
3 8.5994986414
16 8.5249367943
22 2.7426528651
62 2.1077330079
4708 1.1673341139
4772 0.9211422548
5000 1.8311558930
evaluations raw_y
1 6.1081354984
34 4.6418167348
115 3.2734338490
184 3.2498719493
1988 2.4011707931
2902 1.7475841236
3000 1.3890193568
3130 0.8742283484
3395 0.7594839069
3445 0.4056111182
3539 0.3650047543
3918 0.3457344184
3958 0.3166547162
4004 0.3110341992
4042 0.2831305312
4062 0.2807864870
4124 0.2606194786
4127 0.2454425959
4149 0.2330317354
4382 0.2247068733
4494 0.2213619861
4767 0.1854189262
4854 0.1805859472
4951 0.1742227384
4955 0.1624649052
4969 0.1594232597
5000 0.1905207277
evaluations raw_y
1 24.2786959316
2 11.8084087428
4 6.5082388465
42 3.7741243344
341 3.8542297921
496 3.3436594373
766 3.0966320972
1686 2.3018373723
5000 16.5926650713
evaluations raw_y
1 25.4918650917
2 4.9872911511
4 3.6472088957
113 3.7070077082
144 3.2568909027
814 3.0135241594
2419 2.6945330227
3389 2.1483105903
5000 14.4822973554
evaluations raw_y
1 3.7559165199
112 3.7210054442
164 2.8638580821
249 2.4640879360
3127 2.3113474123
5000 13.2702539899
evaluations raw_y
1 12.7639847315
2 11.9448693575
3 10.8286552710
9 4.9739935538
16 3.5712820823
134 2.2344455832
4601 2.1560806570
5000 12.3654761076
evaluations raw_y
1 15.5777556152
2 9.5348935025
28 7.2157525326
33 6.8100829611
34 5.1610343655
127 3.9652327352
910 3.6041523199
1015 3.2191936676
1035 2.8919660219
2745 1.6377014866
4015 1.5570777766
4335 1.4637681320
4403 1.2916771588
4417 1.2592660370
4531 1.1926749085
4776 0.8977455432
5000 3.0935618607
evaluations raw_y
1 30.9680646554
2 29.8155888768
3 14.6064079953
4 8.0211682096
12 6.8752640905
17 4.3876105304
285 3.5523724740
298 2.8694224872
600 2.4929003130
1523 2.0152243647
5000 38.6441195938
evaluations raw_y
1 8.8105628875
7 4.3390881088
246 4.4327709215
349 2.3619290154
2360 2.3501787731
2554 2.0027918754
5000 27.3153575048
evaluations raw_y
1 27.8317328272
2 14.7983058180
3 12.6309960536
4 10.8967019903
15 7.1660092993
19 4.4838901368
143 3.4848488277
197 3.1569637057
495 2.8771881247
823 2.5388437962
3171 2.2884331702
4885 1.9469107289
5000 18.0744467820
evaluations raw_y
1 19.6640294543
2 9.9723154868
3 7.8692989259
5 5.9678489666
28 5.0881718675
48 5.3225107399
78 4.4181965844
103 3.3262304755
209 2.0913147443
3158 1.0026101470
5000 9.5319444103
evaluations raw_y
1 15.6934241810
2 7.4897173729
57 6.0376172523
65 5.9504021815
70 4.2808290127
146 3.9579542570
537 3.2856455123
3069 1.9789413004
5000 11.2415977276
evaluations raw_y
1 8.9624997000
4 6.2866435203
10 2.5331631566
903 3.0210868784
1448 2.1583688393
5000 17.6962573667
evaluations raw_y
1 11.4630550871
13 11.2545337835
15 6.5641197614
36 7.1182209285
49 7.1182118849
61 6.1441153804
63 5.6541127863
182 4.9996771301
319 3.3225639998
907 2.0852069077
5000 12.8917897157
evaluations raw_y
1 10.3764371528
2 9.4880270959
5 7.7147491281
8 6.1181817112
12 3.7484459572
337 3.7217273757
480 3.4907349407
541 3.3075824083
1037 2.9746334442
1274 2.0453171364
5000 14.9554534840
