evaluations raw_y
1 8.5559209862
3 6.7983300287
5 4.5099313985
7 3.5689738048
644 2.8865425049
903 2.6931109143
1250 2.2512256707
1702 2.0898269808
1905 2.0306762149
1933 1.6982455954
2010 1.6538853942
2025 1.6473083002
2062 1.4881602964
2067 1.4748426488
2093 1.4082579074
2109 1.3701892751
2126 1.3197592880
2151 1.2350680926
2219 1.2264737995
2287 1.1979501903
2288 1.1478263087
2361 1.1055227713
2447 1.0872648152
2485 1.0633329306
2504 1.0499473531
2515 1.0371060704
2531 1.0351864663
2573 1.0276336998
2769 1.0275754484
2781 1.0226032533
2787 1.0201073098
2807 1.0179605361
2837 1.0166097505
2846 1.0163931234
2874 1.0155895944
2900 1.0126759550
2921 1.0124002652
2945 1.0104944224
2962 1.0090633557
2978 1.0075850419
2999 1.0072708190
3015 1.0040992274
3024 1.0026801904
3025 0.9984529301
3058 0.9972703924
3147 0.9910967800
3196 0.9858647603
3245 0.9853686478
3248 0.9846516148
3254 0.9836873794
3260 0.9801028056
3262 0.9799709675
3269 0.9782285771
3294 0.9781345744
3295 0.9756906160
3309 0.9756026017
3312 0.9740294715
3383 0.9729201929
3422 0.9726554781
3432 0.9720164604
3442 0.9718869666
3452 0.9711821102
3505 0.9710146419
3558 0.9706037966
3574 0.9705883202
3672 0.9704236648
3682 0.9701308645
3689 0.9699029362
3704 0.9698538273
3741 0.9697186294
3781 0.9694676402
4041 0.9694157514
4052 0.9694142154
4056 0.9693756597
4060 0.9693730636
4073 0.9693602646
4080 0.9693599121
4086 0.9693355256
4092 0.9693242276
4099 0.9693219535
4109 0.9693024205
4135 0.9692745171
4164 0.9692578303
4168 0.9692452235
4234 0.9692138477
4545 0.9692127132
4555 0.9692106684
4567 0.9692080803
4587 0.9692041917
4627 0.9692025747
4649 0.9691998382
4697 0.9691959708
4736 0.9691942758
4745 0.9691939698
4751 0.9691931372
4774 0.9691919119
4784 0.9691916495
4792 0.9691908450
4854 0.9691907795
4868 0.9691907671
4886 0.9691904008
4890 0.9691900187
4901 0.9691899563
4982 0.9691890988
5000 0.9691929470
evaluations raw_y
1 16.3367272157
3 14.5714691267
8 4.1431415033
203 3.0612267995
2433 2.5025526939
2739 2.2818616566
2882 2.2810189971
2904 2.1888889724
2923 2.0671638887
3008 2.0177853895
3015 1.9957727117
3158 1.9796983082
3171 1.9632274250
3172 1.9314998617
3173 1.9257498687
3249 1.8956985557
3268 1.8851429808
3314 1.8819800845
3324 1.8815379199
3372 1.8697755797
3396 1.8694079584
3446 1.8660900386
3507 1.8647263255
3582 1.8477094376
3801 1.8459140841
3858 1.8459078442
3862 1.8452506317
3867 1.8335271835
4036 1.8327275235
4057 1.8300946287
4102 1.8265185862
4302 1.8263235636
4368 1.8261985464
4425 1.8260153600
4490 1.8259932518
4585 1.8259549950
4719 1.8259482826
4732 1.8259235251
4740 1.8259070208
4755 1.8259057318
4757 1.8258967643
4816 1.8258950364
4823 1.8258925631
4833 1.8258853461
4921 1.8258696814
4984 1.8258681188
5000 1.8259111319
evaluations raw_y
1 24.5829334405
2 17.7465434754
5 6.8658938677
13 3.8683298520
41 2.9275419939
1334 2.6256397026
3230 2.6869682181
3811 2.3223275763
3821 2.2441487348
3828 2.1076019469
3846 1.6006486652
3899 1.0777641822
4601 1.0393744777
4790 0.9818276053
5000 1.3461821415
evaluations raw_y
1 6.6962864798
2 5.4205944902
10 4.8228015167
90 5.1291822591
101 3.3796219853
216 3.3347976117
336 3.2626967586
389 3.0673691155
434 2.8026573239
1519 2.5952235448
1840 1.8614792634
1848 1.4407896254
1880 1.4142526901
1933 1.3301305032
1935 1.1808851529
1988 0.9682147267
2428 0.9355142302
2449 0.8850737988
2487 0.8810193090
2553 0.8738620506
2558 0.8725836013
2569 0.8670499297
2649 0.8655432573
2662 0.8616322387
2685 0.8604058549
2713 0.8567728451
2856 0.8554177471
2857 0.8515282996
2925 0.8514923256
3002 0.8471692019
3064 0.8462436776
3131 0.8442589271
3138 0.8437114061
3142 0.8419239817
3169 0.8389476254
3183 0.8375695712
3220 0.8373263758
3238 0.8370974429
3261 0.8369381345
3263 0.8334241388
3301 0.8310989137
3352 0.8296639160
3364 0.8294096088
3373 0.8284682295
3398 0.8278870399
3402 0.8262853755
3428 0.8255089508
3447 0.8247354419
3467 0.8245347160
3472 0.8240319138
3490 0.8234292600
3498 0.8231588631
3501 0.8230937054
3508 0.8228621729
3523 0.8224474147
3535 0.8224359796
3540 0.8219858342
3549 0.8211556224
3553 0.8208787747
3561 0.8204539867
3574 0.8203463938
3623 0.8203174864
3657 0.8202872107
3661 0.8201395484
3685 0.8200351062
3710 0.8199999701
3725 0.8199554864
