evaluations raw_y
1 10.5109885917
5 7.0800715916
45 6.4027518666
59 4.8105105871
132 3.4986493361
151 2.6600705488
544 2.4303781055
1240 2.3856199196
5049 5.2648845940
evaluations raw_y
1 9.7801688828
6 8.6692089082
8 6.2760969958
40 5.1221937714
214 5.1039403350
215 3.6512913846
320 3.4916679937
423 3.2545326318
622 2.8050223029
1251 2.6524037425
4339 1.5877852668
5049 18.1170175178
evaluations raw_y
1 12.5360747546
2 5.6580553002
9 4.7918983486
123 2.4680017796
170 2.2793982755
5049 9.7455201972
evaluations raw_y
1 13.5187612371
2 12.4680368137
7 9.3005078769
16 7.6820175716
19 7.7787730082
20 6.6132488962
35 4.1025201756
104 3.7672377230
131 4.0037256160
167 3.3651678197
376 3.3270608113
1335 2.8737640276
1586 1.2551102576
5049 21.3768928972
evaluations raw_y
1 13.0017532120
2 11.4364026247
5 9.7230846756
7 5.7007092258
47 5.2347402325
95 3.9894093547
117 3.9635850237
318 3.4741788203
697 3.0068696613
881 3.1006444313
1305 2.3350023417
1938 1.7053485815
2459 1.6002487946
5049 10.2052926983
evaluations raw_y
1 18.2606676978
2 9.8119897510
11 6.4758870339
44 5.8539835962
72 4.3897636770
115 3.3142137785
166 2.2435453429
740 2.1920759292
3518 2.0116666527
5049 22.5487437764
evaluations raw_y
1 22.1740874057
2 22.1469365726
3 8.1988465450
18 5.9390515445
24 5.8405402179
64 5.1762688862
79 3.3215650038
529 2.9379174303
807 2.6304606328
1059 2.1724946723
1511 1.8027308825
5049 15.8619397247
evaluations raw_y
1 8.7673160363
10 4.5418872459
422 2.7412341670
465 2.5809565208
2203 2.2524141993
5049 10.7290046616
evaluations raw_y
1 30.9247598519
2 16.6069235690
3 10.8851719862
10 6.3234827394
18 4.8759204829
21 5.8675820398
25 4.4575878881
26 4.0525305712
223 4.1686685085
326 4.0467248806
500 3.0483537084
725 2.5627926556
804 2.5449104636
2270 2.2372361492
2420 2.2271837285
5049 30.6808455869
evaluations raw_y
1 11.2888686288
8 4.3502941343
95 4.2534534721
243 3.8226872556
252 3.2936063731
1732 3.0367657063
3148 1.5799642409
5049 22.3263876637
evaluations raw_y
1 8.0367904146
2 7.1984208901
29 6.0931079328
53 5.8172597897
72 5.2534097858
78 3.5517963691
411 3.1012484732
504 2.7484494918
663 2.5946022408
1006 1.9960793739
5049 19.3067235079
evaluations raw_y
1 5.0753326163
5 3.1534282052
6 2.5861797245
3004 1.7898374646
5049 20.1975482107
evaluations raw_y
1 29.1214815559
2 15.2657216263
3 15.2651418967
5 11.6789560286
14 6.6329978290
16 5.8996240832
75 4.5061475679
240 3.3087887571
261 2.3228160336
840 3.0549216925
1312 2.9112348816
2661 2.2399981660
5049 17.1148735557
evaluations raw_y
1 8.9115472059
12 5.8091041916
21 5.1615017191
175 3.8327788601
435 2.9047127091
3264 2.1799181268
5049 29.6918363109
evaluations raw_y
1 11.7633444099
10 8.2260918156
19 6.5507554991
28 5.3084603544
49 3.5629079815
50 2.1982268143
2882 1.8033845856
5049 8.0633213737
evaluations raw_y
1 17.3781391960
4 16.4243077124
5 14.9920919499
6 12.6754907762
12 9.1100717928
27 8.2110955349
32 6.6733310531
34 6.8412015775
45 6.6114421835
59 5.8474855540
77 5.3368377036
86 2.6596123675
5004 2.7966598532
5049 20.8623334643
evaluations raw_y
1 15.8945576179
2 15.1776645715
3 8.8381677893
12 6.7348217718
28 3.9532981274
227 3.7172119677
276 3.2159491906
1486 2.9626620038
2723 2.4409146258
3351 2.0689249612
4387 1.8573105825
5049 14.0038907615
evaluations raw_y
1 4.1123880848
16 3.5280236321
189 2.9666142763
994 2.8908753549
1624 1.8384243869
5049 10.5045004432
evaluations raw_y
1 32.4083222849
2 14.2919766260
3 11.5394372790
14 6.3440922844
48 5.5508392830
94 4.5137752755
277 4.3440244405
291 2.9778509417
441 2.7226632636
765 2.4955472013
2845 2.4443817089
3998 2.3181269859
5049 13.1427840416
evaluations raw_y
1 12.7811733964
3 6.6635553449
12 3.7149782530
99 2.9662159604
2421 2.5822134058
3554 1.7053537249
5049 10.9985946149
