evaluations raw_y
1 26.9816623636
2 12.3819414667
4 10.4428016723
7 9.6747604744
12 4.9023069350
65 2.9413429851
342 2.8812451505
629 2.7912940918
5000 15.5541807026
evaluations raw_y
1 21.4028591675
2 15.2174334117
4 12.2845299094
5 8.0248895064
7 5.7217895078
33 4.5215342924
242 3.1677084496
339 2.8433392871
479 2.6566476895
3234 2.5184189412
5000 16.2009092448
evaluations raw_y
1 18.5015053288
6 5.6836283492
61 5.6104312425
99 5.2813575916
140 4.6547328010
153 4.2765283753
280 4.3128005482
433 3.1773665104
562 2.7955198747
2186 2.5355198639
3064 2.0815486561
5000 11.8360385636
evaluations raw_y
1 16.0072584983
3 9.6925327737
17 3.5726178925
300 3.5562429841
324 3.3720528228
664 1.9806002770
5000 20.1525698835
evaluations raw_y
1 18.8089803341
2 17.9301834287
3 6.6786087059
37 5.9303466086
51 4.6914502521
150 2.8883054203
1078 2.4927813820
3546 2.2727917287
5000 30.2298976958
evaluations raw_y
1 12.0270998335
4 12.4931333109
6 9.6610653417
7 8.2977085632
11 8.1595162716
13 8.0346262450
18 7.9766652287
27 6.0290526261
50 4.4562845513
95 3.8301602317
233 2.2681175711
2386 1.7104442354
3698 1.5866834241
5000 14.3433302109
evaluations raw_y
1 7.5137768031
6 7.4091612656
13 6.2975478185
26 4.7543828447
147 4.4148331000
290 4.1147540900
419 3.1048204262
1163 3.1489269338
1664 2.6607585189
3125 2.6511644124
4611 2.5467626509
5000 15.4379035115
evaluations raw_y
1 12.0103233478
3 9.0917192539
8 7.8562520304
40 6.1716476752
64 6.9707375891
66 5.4799249158
111 3.9264399747
152 2.8463557757
2858 2.4928462648
5000 29.6459299687
evaluations raw_y
1 13.8534441596
2 11.0251509302
10 8.3392890554
34 4.3544848314
81 3.2085051061
697 3.0599256071
1015 3.0075903807
1030 1.8702117673
5000 11.8936411316
evaluations raw_y
1 16.3444196129
2 12.9010941491
4 12.3461041500
6 9.8952740032
12 6.6765247089
23 4.4604224606
36 3.8802533295
250 3.1802162689
435 3.0315858210
2208 2.3999604510
5000 9.8673103022
evaluations raw_y
1 17.4544788992
3 15.4965050930
4 8.6432360125
22 4.5917468655
558 3.2610502868
1494 2.9435518600
2268 2.5540082113
5000 11.2718425396
evaluations raw_y
1 4.6702147500
26 3.9430725964
128 3.5004223099
157 3.0746206163
525 2.5896782405
825 2.2827893237
4172 2.1721803430
5000 15.6554798083
evaluations raw_y
1 9.0700091283
2 7.1245904685
5 7.2494670612
17 7.1236564530
27 6.6910196558
53 6.0707650085
82 2.5604346444
1321 2.0528880434
5000 4.8795523624
evaluations raw_y
1 30.0107590567
2 7.7198149281
12 4.8351146254
38 2.5461274027
2814 1.6663339661
5000 5.0573982014
evaluations raw_y
1 8.6632121021
29 6.8950931132
37 4.6952571730
44 4.5926351584
233 4.2074266429
381 3.7721529276
611 3.4845394112
1162 3.0686714295
1251 2.9671519640
2539 2.5874279889
2761 2.1947341708
4064 1.9929572491
5000 12.1456542868
evaluations raw_y
1 15.5763564273
3 14.2598688669
4 8.3164730013
17 6.6158796908
18 5.5559215284
28 5.2049775758
97 4.9997058944
160 4.0386585108
332 3.7300081112
369 3.6963404716
418 2.8592175318
1813 2.0929828437
5000 18.8039770880
evaluations raw_y
1 13.8340485921
4 13.0302775665
10 11.8650865356
16 8.2088905873
39 8.0590612424
89 5.1832100750
101 3.2269258441
531 3.6134461098
686 1.8527612913
5000 26.9335288887
evaluations raw_y
1 22.4057071279
2 13.2905859113
3 11.7675639748
4 11.9119894389
5 11.5358823044
8 10.0664403333
10 7.8269547615
19 6.0047223771
20 6.3277614467
54 4.6077239918
141 3.6138764829
259 2.7409692862
2965 1.9291036506
5000 17.8248530753
evaluations raw_y
1 21.5686972713
2 6.9326365959
3 5.5108277117
40 5.2053712378
67 4.8984700540
145 3.2970141862
315 3.0193592007
1515 1.4115190474
5000 18.5733013294
evaluations raw_y
1 14.1505338056
2 10.3974207017
8 9.1642457859
10 4.5202977142
98 1.8775896777
5000 37.4554396383
