evaluations raw_y
1 27.5220815712
2 16.6958280039
3 12.3557904510
7 9.5199835140
16 8.1224034902
20 5.9175603670
57 5.0079207391
149 4.2351104012
184 3.7755399905
846 3.4865233419
1483 1.1413110695
5000 19.4514920582
evaluations raw_y
1 12.1136911002
2 10.9688208570
11 5.4841759490
43 4.0053878066
78 4.1452237592
1167 3.4664566929
1179 3.4861847954
1219 2.4107487255
1433 2.4574401353
3648 1.8111327675
3815 1.7105081338
3851 1.0497454722
3903 1.0012335393
3909 0.8534966382
3921 0.8107638915
3954 0.5116922684
4559 0.4283276932
4662 0.3171093671
4673 0.2994930907
4783 0.2511421998
4849 0.2447197407
4875 0.2198229219
5000 0.7001339253
evaluations raw_y
1 22.8425451434
2 12.4016984697
6 10.9521980507
12 7.4972676020
16 6.8223696725
23 3.2169492731
1607 2.0705230366
2321 2.2194396247
5000 15.0617040905
evaluations raw_y
1 12.5938158774
4 9.1300766768
9 7.5270415610
18 6.4996559595
22 4.8888581386
100 4.5549844105
105 4.3877379146
1617 2.0746215497
2480 3.4367855589
2514 3.1283345434
2570 2.5961529982
4180 2.9245174831
4914 2.0104850777
5000 8.7254354537
evaluations raw_y
1 12.6375208808
3 7.9497995685
29 5.0971303564
173 5.0399629751
325 4.5876443440
483 4.4674070894
560 4.1394820734
564 3.7395867305
709 2.8358395519
1779 2.2856809066
5000 14.6028360190
evaluations raw_y
1 14.2746657102
2 5.2902768788
136 2.0160603928
2856 2.0113807815
3033 1.5944581438
3195 1.2706669315
3209 1.1777860298
3293 0.9758980484
3784 0.9564375053
4128 0.9432562226
4289 0.9360606769
4555 0.9336651835
4636 0.9207987219
4654 0.9141046406
4698 0.9099992563
4705 0.9094131905
4718 0.9038166618
4772 0.8980185356
5000 0.9520849135
evaluations raw_y
1 23.6297534800
2 9.9219309726
10 5.5391600445
24 4.2919987029
32 4.0081568370
81 2.7596575528
187 2.2938056938
5000 10.1435068292
evaluations raw_y
1 16.6377036878
4 12.2715660261
5 11.9489613323
14 11.4527245974
18 5.1071337407
124 3.0132106920
141 2.4407971704
251 1.9513002909
1072 1.7229850161
5000 14.0453882054
evaluations raw_y
1 8.9373494873
6 7.7599208968
7 6.9788630543
9 6.8073355660
22 5.9404678776
29 4.4445767692
216 3.8868207234
320 3.1171744445
324 2.8657474908
1130 1.9805152630
5000 20.2751272042
evaluations raw_y
1 15.1778857055
2 13.9400776823
3 9.5054334416
14 6.7399040029
22 6.4538322850
33 4.8551424567
128 4.0338965962
169 3.5101388825
180 3.3063001893
928 1.9428563424
5000 27.0205743671
evaluations raw_y
1 12.1041698145
6 10.8644856060
9 5.4328992801
26 5.4421135083
40 5.2283976456
67 4.9407156549
79 3.3446068958
262 2.8631233509
801 2.0358202277
1362 1.9558359372
5000 8.9916152412
evaluations raw_y
1 13.7785161064
2 8.6168095917
11 4.6297194686
72 4.4943137133
75 3.4032348226
484 2.6893111376
3614 1.6875837826
4927 2.0125239619
5000 24.6114450919
evaluations raw_y
1 15.9031152758
2 7.7978282659
10 5.5189401549
19 4.3076291029
480 3.3834275666
682 2.6196014153
5000 20.6303883470
evaluations raw_y
1 8.1763826079
2 18.5828979444
4 17.1039099057
9 14.8460386352
12 13.3747919538
16 8.3942199443
38 7.8362764120
44 5.8193465322
82 4.1282870788
121 3.9846896391
162 3.8798170905
727 3.2193654506
1076 2.3744157722
5000 15.9696984007
evaluations raw_y
1 14.7842679111
4 7.9166204263
7 5.9004667521
73 4.7912596816
87 4.7157571619
149 3.4069592626
556 2.8491574246
635 2.6821251472
923 2.2033231605
4592 1.9399006291
5000 16.0387421231
evaluations raw_y
1 10.1200971318
3 5.6298667450
43 3.1379742362
2886 2.8221530121
3647 2.7232229173
5000 14.8423438608
evaluations raw_y
1 13.9658856877
5 12.1640123317
9 10.6759935798
12 9.6574197745
17 7.3554641046
78 5.7525029386
110 3.7531835737
255 2.0282807451
1987 1.8301204118
5000 22.5625909313
evaluations raw_y
1 23.0503680072
3 17.3753709953
4 15.8037152286
5 6.7735142606
8 4.2469146523
38 3.9866556880
77 3.6362618046
364 3.4520267182
624 3.1063578365
1371 2.9396563687
2407 1.7924837952
5000 14.0655060529
evaluations raw_y
1 18.2340105287
2 10.5481461733
4 3.8707338993
40 3.3967774026
115 2.8759618602
278 2.6879236784
690 2.4195221759
3388 2.0043263839
3843 1.9545656128
5000 9.4215677220
evaluations raw_y
1 22.5847929606
5 4.8646036077
65 4.3295110860
255 3.7579919617
348 3.1391066094
965 2.2028698319
5000 18.5506721775
