evaluations raw_y
1 15.8102000367
2 9.5513979946
19 4.3122952638
84 3.7673470307
122 3.6599415705
267 2.6916661310
588 2.4835426508
1090 1.1871709797
5014 12.5945108138
evaluations raw_y
1 3.7156667678
115 3.7113376320
455 3.6772844070
614 3.0896142702
1074 2.3411602804
1484 1.9057630745
3725 1.8870465677
5014 12.9084701970
evaluations raw_y
1 18.1908533985
3 16.6962940273
4 15.3295940062
7 13.7596694629
8 13.1082428634
9 13.0632866825
15 10.9493940227
18 10.6365519155
32 10.0858074353
38 8.1587139981
42 5.3485880661
127 4.9046114992
261 4.0235102951
905 2.6177883782
1655 2.5987383664
1808 2.5125317516
5014 19.7249062555
evaluations raw_y
1 14.9684589287
3 11.5175294335
8 6.9037334775
32 6.0852905682
35 4.8869087726
45 1.4830631787
4099 2.1770440074
5014 22.9231591722
evaluations raw_y
1 13.2818125633
3 10.2839677148
7 8.7879881857
8 3.4952899677
317 3.4497049643
391 2.8560777760
1748 1.9371744692
5014 15.6047502251
evaluations raw_y
1 14.4143218197
7 5.3896987810
9 1.5855631692
5014 20.6097685213
evaluations raw_y
1 12.0759060447
3 9.9549305003
5 8.7179945124
14 2.2953476658
5014 19.8832017200
evaluations raw_y
1 31.7465918785
2 20.6955183165
3 20.6838865499
5 9.3630081545
7 4.9252659346
14 3.7260151827
54 3.6356254956
311 2.4978818310
514 1.1844917512
5014 33.1549625043
evaluations raw_y
1 15.1119550776
2 6.9231845890
55 2.8587647024
685 2.6905826149
1343 2.5172120641
5014 21.9314028608
evaluations raw_y
1 11.7305978451
6 7.3990911674
17 3.9728809861
202 3.5872387308
1049 3.5752123416
1236 3.3675966105
1453 3.0284900161
3949 1.1610275863
5014 14.8693067697
evaluations raw_y
1 23.0078655808
2 14.4153202049
3 10.9460658428
7 7.7104951407
12 5.4094524713
18 3.5995256807
529 3.4259469426
836 2.7676683882
926 2.5293516680
5014 19.4968736203
evaluations raw_y
1 26.8310402765
2 22.5763799413
3 19.0413445953
4 11.6790899014
7 3.4149878764
529 2.5876269073
1249 2.0655547824
3226 1.4757527519
5014 12.3369787439
evaluations raw_y
1 20.3260813420
2 12.2846608828
5 10.8503018217
7 9.4206839151
13 5.9106562360
18 5.7718585480
42 5.5079808338
212 5.2962143243
455 3.7356231597
1191 3.3588304988
1663 3.3363165545
2105 3.0904954346
2913 3.0408906845
5014 11.1363489280
evaluations raw_y
1 14.7704049029
2 7.1580436966
19 6.9622137704
53 6.1598988048
73 5.8725289734
114 5.6414271124
121 4.4361278567
127 3.3092838046
665 2.7502172832
2468 2.2987429541
3654 2.1862368703
4918 1.9943171446
5014 13.4818820901
evaluations raw_y
1 20.2650397230
2 12.4213908050
3 5.9211419475
36 5.8225445865
50 5.2053530902
60 4.7854243697
237 3.3099724946
432 3.0241643982
4153 3.1339844526
5014 21.8340126350
evaluations raw_y
1 13.2225291230
2 11.6360590646
11 11.0587319879
13 11.0493976728
16 9.7683076820
17 9.5377164575
28 3.2345479903
593 3.0085098476
3493 2.8117316628
5014 15.5910331413
evaluations raw_y
1 6.0469348656
18 6.0447625202
27 5.0265104027
73 4.4228029496
313 4.0237711018
544 3.1904696614
844 2.4632770814
3669 2.0412908769
4290 1.4775526780
5014 13.4022281076
evaluations raw_y
1 15.2141121915
2 14.4143569191
6 12.0886576994
10 6.3799471070
32 5.8888452939
67 5.6700611392
83 3.1201856868
1165 2.9534048823
1285 2.9302436213
1494 2.9191429703
2043 2.7868644902
3859 1.6971781653
5014 8.2199126386
evaluations raw_y
1 6.9015586061
3 5.7224543001
11 4.3244504538
612 3.5079410902
1354 2.0709146559
4052 1.4367381797
5014 8.5634196552
evaluations raw_y
1 15.5432038730
2 15.4293588279
3 11.3305999730
5 9.8111517199
11 6.9152335054
12 6.5188916427
22 4.0173393079
58 3.0102298184
108 2.7781300590
379 2.2418696228
5014 13.5526907691
