evaluations raw_y
1 35.3996534820
2 24.6917453304
3 19.3248475255
4 11.2702821160
14 11.3431086353
16 8.6659528003
5000 0.0000000000
evaluations raw_y
1 24.5530729373
2 19.9063150306
4 12.0502604543
5000 30.4745220872
evaluations raw_y
1 12.4406520416
2 8.2685988577
5 6.6236950581
8 4.8917714944
5000 12.4594847133
evaluations raw_y
1 5.5811080124
5000 0.0000000000
evaluations raw_y
1 26.6649345359
2 12.9641783507
6 9.9158138902
11 8.5521157556
12 4.6968253184
15 3.9494772904
84 2.8942668346
5000 0.0000000000
evaluations raw_y
1 11.0005840139
5 8.6107124399
5000 0.1537638841
evaluations raw_y
1 10.8130638053
5000 0.0000000000
evaluations raw_y
1 20.7681620121
2 13.3659754857
3 12.5710708803
4 12.2371292386
5 12.5669588406
5000 0.0000000000
evaluations raw_y
1 24.5690097614
2 5.2851080486
5000 0.0000000000
evaluations raw_y
1 14.7511854371
4 13.2968085632
6 9.4728421512
5000 0.0000000000
evaluations raw_y
1 15.7295253199
2 13.1054510077
3 6.1758255201
4 6.0558708506
5000 0.0000000000
evaluations raw_y
1 15.9166568838
2 8.0669451153
5000 0.0000000000
evaluations raw_y
1 15.8685595602
4 5.9919660665
5000 0.0000000000
evaluations raw_y
1 14.1716313217
2 9.4123460581
5000 27.1496164011
evaluations raw_y
1 5.8399012632
5000 0.0000000000
evaluations raw_y
1 13.2017076290
5000 0.0000000000
evaluations raw_y
1 19.1102331016
2 17.7436309096
5 15.4320159733
5000 0.0000000000
evaluations raw_y
1 11.8059519151
5 9.4963152718
6 4.4481270247
5000 0.0000000000
evaluations raw_y
1 20.6368875261
2 9.2630114582
10 4.5495655920
5000 0.0000000000
evaluations raw_y
1 14.9905591689
5 13.1567752399
6 8.0512787691
41 4.5548840038
5000 0.4290096065
