evaluations raw_y
1 23.1795236655
3 13.9620844465
8 9.1225344065
31 4.5072953313
5000 0.0000000000
evaluations raw_y
1 20.8768774095
3 4.7417718663
5000 0.0000000000
evaluations raw_y
1 20.2860322236
3 17.7347902040
4 6.6653975721
5000 0.0000000000
evaluations raw_y
1 16.6597937780
2 14.6942997200
3 11.2813166752
6 9.1313241655
5000 0.0000000000
evaluations raw_y
1 16.8188775113
3 9.0017708078
5000 17.4632317766
evaluations raw_y
1 7.7419385184
5000 0.0000000000
evaluations raw_y
1 10.4374383723
5000 0.0000000000
evaluations raw_y
1 13.6318783492
9 10.7854237683
5000 0.0000000000
evaluations raw_y
1 16.1495081458
2 9.5443001636
5000 0.0000000000
evaluations raw_y
1 7.4215048981
2 7.2273631427
5000 0.0000000000
evaluations raw_y
1 16.9404589684
5000 1.0615555488
evaluations raw_y
1 11.9895764263
2 10.3585059726
4 9.3338783609
13 4.8993577509
5000 0.0000000000
evaluations raw_y
1 18.9588774798
2 15.8110524930
3 6.2369003302
5000 18.4198802684
evaluations raw_y
1 19.3237341372
3 13.7571922371
4 10.0463233377
8 8.6125949518
5000 0.0000000000
evaluations raw_y
1 9.6303566124
2 6.8162230593
5000 0.0000000000
evaluations raw_y
1 20.2417660682
2 14.6419522777
3 7.4359824547
5000 9.0559697884
evaluations raw_y
1 10.3714633406
2 5.0145477707
5000 0.0000000000
evaluations raw_y
1 25.4442944922
2 19.6364957051
4 10.9956567793
14 9.5207401789
5000 0.0000000000
evaluations raw_y
1 12.5349217172
11 5.8780233622
5000 0.0000000000
evaluations raw_y
1 25.7289489016
2 9.4003672262
5000 0.0000000000
