evaluations raw_y
1 22.6047116423
2 15.6500757932
3 7.0322954007
18 5.7555015452
53 5.3540931902
121 3.9497962434
391 3.0501900213
3134 2.9505981890
3524 2.8904789774
5000 15.6893917845
evaluations raw_y
1 23.0726190985
2 7.8240399991
35 7.0115818828
37 5.7255795402
63 4.1372718945
155 3.6552725903
332 3.2024050528
339 1.8583167887
5000 10.6864815054
evaluations raw_y
1 6.1597163252
6 5.7729607340
89 4.7372038765
101 4.4047424740
512 3.7431113090
662 2.9464889673
2025 3.1010595320
2685 2.9081121331
3724 1.9383486128
5000 10.1987248841
evaluations raw_y
1 16.0310328836
3 9.2550958604
5 5.7253923257
64 4.0207250165
179 3.3842006940
369 2.2146665305
2475 2.1303456525
4202 1.9957491738
5000 17.2385861889
evaluations raw_y
1 19.2805964629
2 17.8972745008
4 13.4064600752
8 10.6225936914
11 9.4295812794
14 6.5388181531
30 5.8443843030
33 5.3669116557
78 5.1906591199
110 5.0075619415
132 4.5491796679
346 3.7654555505
539 3.1814751930
981 2.8978715220
983 1.4494798404
2834 1.9663740064
3611 1.4414745198
3768 0.8628929810
3990 0.7948200132
4089 0.7868181530
4109 0.7022067766
4121 0.6752929304
4152 0.4116907337
4435 0.3928650374
4442 0.3821313830
4451 0.3759048369
4589 0.3719390247
4602 0.3584546698
4619 0.3573999967
4708 0.3549729144
4713 0.3422566272
4724 0.3351307653
4732 0.3156791762
4737 0.2891143574
4743 0.2813119415
4754 0.2814397137
4783 0.2640858804
4811 0.2241260009
4881 0.2219107158
4934 0.2051368900
4950 0.1985211122
4967 0.1980283177
4993 0.1936346843
5000 0.3102028886
evaluations raw_y
1 11.7798292389
7 10.8903682987
8 9.1012760473
11 3.0893999396
95 2.6675535916
544 1.7022337068
5000 19.6592828903
evaluations raw_y
1 11.4279259409
3 5.7542800983
60 3.8497126234
110 4.8965901464
117 3.7123566811
314 3.3531219336
905 1.8127106386
5000 22.5746166163
evaluations raw_y
1 20.8520279782
2 20.2111921839
3 7.4546220673
20 5.5207699444
62 5.2580704332
72 4.0803264209
262 3.0815592297
492 2.8043235981
1021 2.8515533349
1668 2.0743636766
3715 1.8842182368
5000 8.8798920329
evaluations raw_y
1 18.3690913270
2 15.4235074870
9 8.6392065799
11 7.5699471533
28 4.3226857443
109 3.5786470834
685 3.5166458324
979 3.4784552631
1015 3.0369727865
1298 2.0649411328
5000 14.2301306902
evaluations raw_y
1 9.1523643562
10 7.2021119030
19 3.6735660549
1046 3.3196813428
1072 2.9352225205
2177 2.7018910231
2250 2.6024574675
4636 2.5989809347
5000 14.2685196140
evaluations raw_y
1 15.6844760481
3 10.6050857818
4 11.8377158045
7 7.1360052385
11 5.9064019697
17 5.0345576002
29 4.6061920028
43 4.3997655759
64 3.8492423798
75 3.9610442187
141 2.5666742271
1629 2.6037801938
1984 2.5987603742
2532 1.5738119843
5000 12.4734606574
evaluations raw_y
1 17.4344222632
4 16.2637030338
5 13.2114793749
7 11.7072481409
8 11.3943224431
11 9.7828049122
17 8.5234235928
21 9.0015783936
34 6.3428867790
36 4.8234945767
159 3.4625408147
240 2.9087361035
2417 2.0869728284
5000 32.7771699786
evaluations raw_y
1 15.9875924594
3 14.9550283249
4 12.4209746451
11 9.6287594170
38 8.2467074706
40 7.6211579363
48 5.4801112013
143 4.8225802735
195 3.7316381873
284 2.4668047380
1033 1.6789430584
5000 5.0864677187
evaluations raw_y
1 19.5353722565
5 14.0940497698
8 11.1729892126
9 12.1698120833
10 10.3259801356
24 7.9190807784
42 6.5635369478
72 7.2934083470
79 2.2623356432
123 2.0259237081
2535 1.6846690870
4026 1.6444541809
4089 1.5173630046
4140 1.4280181101
4212 1.3100014049
4411 1.2414446648
4452 1.1223404760
4961 1.1146296790
5000 1.3885327764
evaluations raw_y
1 12.5168795533
3 6.8879726691
14 5.7442871748
33 3.7672507454
413 2.1121481704
5000 18.4807789970
evaluations raw_y
1 22.7538538625
3 9.0810245812
8 5.2936335788
25 5.0728557095
56 3.0478500490
2858 3.1259615160
3770 2.5826618011
4368 2.4385646655
4680 2.2195052582
5000 15.4680324747
evaluations raw_y
1 31.7298563212
2 10.4689424655
14 5.9883454763
71 5.7511715875
116 5.2428298687
119 4.2894351029
670 3.9634954182
708 2.9535462054
1827 2.4049243394
5000 18.4637124023
evaluations raw_y
1 12.5207216751
5 8.8311552995
10 8.8702480366
14 5.7411810031
44 5.3052675557
47 5.0352607990
183 4.5698527375
326 2.0710757383
1878 1.3299457839
5000 23.6385402854
evaluations raw_y
1 21.1053908849
2 9.7291669384
9 7.3089328664
21 5.1802777180
69 2.6520787504
1689 2.1447111549
3592 1.8940957111
5000 12.3121191114
evaluations raw_y
1 6.2874098146
8 5.6910854763
9 3.8015581522
26 3.2555759953
3285 2.6085568320
3980 2.4088043697
5000 6.9066278089
