evaluations raw_y
1 8.3445516168
26 5.2054967897
28 3.4374250336
311 3.1857844502
1288 3.1718690936
5000 12.7753951037
evaluations raw_y
1 19.4417088547
2 9.0818184707
3 7.8673811284
6 7.9830819264
23 7.7053410197
36 7.0625522293
37 5.7336529524
40 5.3587132914
72 1.7824446350
4146 1.6331027493
4418 1.6157955657
4444 1.6108329701
4464 1.5522848494
4469 1.5437225524
4475 1.5289427068
4488 1.3063045642
4602 1.2492605694
4663 1.2315817275
4709 1.2009844816
4734 1.1881888629
4748 1.1529748664
4776 1.1409544852
4786 1.1218664473
4912 1.1073244344
4945 1.0832279858
5000 1.1869168471
evaluations raw_y
1 19.9231244996
2 13.1584764020
4 12.0490828048
5 10.1460499898
8 7.2057134576
9 2.6104788488
873 1.9003456153
938 1.7423083495
5000 16.5173874606
evaluations raw_y
1 23.9607497977
2 10.4642042045
3 7.7339741016
17 7.3824625026
27 6.3661407623
51 3.8247854132
486 3.5306318856
1176 3.1667132450
1918 2.5440830946
5000 6.0484452094
evaluations raw_y
1 7.8810097455
7 4.4140557260
43 3.5603319336
430 3.4614396541
453 2.0538721590
4952 1.9667467872
5000 22.9097067054
evaluations raw_y
1 14.3777567472
4 11.8594638284
5 8.5901795813
7 4.5998756814
524 4.4450826582
806 2.8749279785
850 1.4046412116
4852 0.9067856713
5000 2.9652654829
evaluations raw_y
1 10.9171751143
4 10.6036646830
9 9.4040978042
15 3.6088519079
983 3.2943602980
2062 3.1704620252
2197 2.6792818298
2887 2.3257627310
5000 6.2812974740
evaluations raw_y
1 13.7055284839
6 10.2171831179
24 9.7777947918
34 7.2425749947
53 6.2990204762
130 5.9033175480
140 5.4559426818
229 3.9277268667
448 3.7978656349
575 3.5045514056
1412 1.9733094284
2336 2.2561853233
2965 2.1699451076
2992 1.7494931510
3003 1.5884219085
3011 1.5465095483
3119 1.5353838810
3128 1.2621199303
3161 1.1775792453
3320 1.1652597031
3321 1.0856903251
3324 0.9957144202
3384 0.9806666073
3396 0.8844297656
3422 0.8290071243
3459 0.7307522764
3560 0.6317624035
3691 0.5967485343
3812 0.5705482102
3831 0.5440602719
3843 0.5361177381
3941 0.5168072811
3965 0.5082515059
3982 0.4855880679
3991 0.4803982668
4116 0.4575612229
4139 0.4467432085
4144 0.4359020401
4207 0.4296704122
4209 0.4226372719
4333 0.4180697219
4380 0.4092853004
4414 0.4070923167
4644 0.4067251013
4681 0.4066897162
4688 0.4062872778
4693 0.4040101439
4741 0.4031647637
4745 0.4029171217
4872 0.4017438977
4897 0.4014340068
4930 0.4009801650
4934 0.4007753843
4942 0.3999905756
4945 0.3981944566
5000 0.4006257178
evaluations raw_y
1 12.4201104324
3 7.2787560168
44 5.1820607647
70 4.7456084783
