evaluations raw_y
1 13.5021929796
2 9.3122498466
5000 0.0000000000
evaluations raw_y
1 13.1222682808
3 8.0814591317
5000 8.9949600901
evaluations raw_y
1 18.2970467445
2 5.4736967718
5000 6.6484304809
evaluations raw_y
1 11.3496577086
3 7.2837572950
5000 0.0000000000
evaluations raw_y
1 14.0392988397
7 12.7449582884
5000 0.0000000000
evaluations raw_y
1 23.8178301778
2 17.4841272679
3 11.3322207563
10 9.8573123357
21 5.9544748834
5000 0.0000000000
evaluations raw_y
1 17.6692959576
2 11.7366433064
5000 0.0000000000
evaluations raw_y
1 14.1745957849
5000 0.0000000000
evaluations raw_y
1 7.9464252806
5000 0.0000000000
evaluations raw_y
1 9.6121047588
5000 6.4114906429
evaluations raw_y
1 16.4527252046
5000 0.2097278419
evaluations raw_y
1 16.8368936636
3 4.2021019727
8 4.0511581503
5000 0.0000000000
evaluations raw_y
1 5.8957276869
5 5.4202400565
5000 0.0000000000
evaluations raw_y
1 12.1349416531
5 6.8254848707
26 5.7196126507
5000 0.0000000000
evaluations raw_y
1 7.8057321905
27 4.3970463662
5000 0.0000000000
evaluations raw_y
1 8.9020172922
2 6.8253302500
9 5.6327846737
5000 0.0000000000
evaluations raw_y
1 30.9411510667
2 15.7547546366
7 11.4830402636
10 9.1303279431
5000 0.0000000000
evaluations raw_y
1 5.2880560122
5000 0.0000000000
evaluations raw_y
1 8.7406993984
5 6.5888386404
5000 0.0000000000
evaluations raw_y
1 20.6264466674
3 15.0438678337
5000 0.8384923237
