evaluations raw_y
1 14.4310787334
3 14.3715649100
7 10.3522511152
11 8.5762211482
25 6.6297190511
28 3.8071794282
56 2.0410464226
4120 1.5998204006
5000 13.7732944859
evaluations raw_y
1 19.1997108668
2 16.6744357522
3 13.2535293952
8 11.9359917705
9 9.5630703667
21 5.7596851673
57 3.1296009573
273 2.9056131530
447 2.6287780225
2101 2.2701436212
2517 2.1401162743
3711 2.0195911793
5000 23.7251941259
evaluations raw_y
1 9.0087264263
17 5.8187674806
71 5.5421379852
72 2.2970740239
2853 2.2881636011
5000 10.4682095545
evaluations raw_y
1 15.0049647533
7 14.7051557038
8 11.3522550158
9 7.8796229628
25 6.2738511415
33 3.9725189900
55 3.0474783758
2337 2.6798501157
2430 2.0495755414
5000 20.7829146807
evaluations raw_y
1 14.4739925363
2 5.8065040469
35 4.9162640793
135 4.2477768818
236 2.6843858275
3187 1.3638415920
5000 9.3136885335
evaluations raw_y
1 18.1890003178
2 14.5975377445
3 14.5354825885
5 12.2209034475
10 10.1905872765
13 9.9982244711
18 7.5988569819
26 6.1481744428
60 5.4685285073
186 3.6190565954
230 3.4178481887
252 3.1386174069
619 2.7373555505
1619 1.9121635259
5000 6.4618876404
evaluations raw_y
1 11.6601637481
8 6.2001021189
42 4.6209643107
88 3.8526770672
509 3.6309123225
676 3.5507052632
1023 3.3564708648
1422 3.3015756149
3143 3.2230605142
3755 2.6461564143
4779 2.4256775242
5000 10.5124485385
evaluations raw_y
1 25.4025872731
2 8.3067613549
12 6.3569876145
15 5.3556027157
46 4.8588334782
100 3.6304977042
155 3.2234615768
707 2.4725449085
967 2.4520848131
1008 2.4173386888
2018 2.2985504808
2106 2.0319643073
2299 1.8527806825
2338 1.7666802939
2463 1.0905715330
2519 0.9910103391
2825 0.8911498174
2827 0.8883205700
2855 0.6898774767
3071 0.5582569379
3287 0.5323296359
3310 0.5149725803
3463 0.4644452033
3705 0.4544511338
3776 0.4298204883
3857 0.4291245713
3860 0.4125450336
3885 0.4016758365
3896 0.3693677719
4102 0.3693384668
4166 0.3606469700
4265 0.3575440771
4291 0.3503341606
4299 0.3441576042
4370 0.3405342156
4518 0.3401634916
4543 0.3394379282
4565 0.3363861163
4610 0.3347276941
4668 0.3346805858
4690 0.3304587435
4692 0.3292158377
4730 0.3261218383
4766 0.3232770169
4857 0.3214433461
4869 0.3200367366
4954 0.3171749752
5000 0.3481888341
evaluations raw_y
1 18.4467148921
2 15.7432071470
3 8.7915070519
9 5.0242798829
22 3.8582925550
99 3.1961488138
133 2.9236598086
641 1.4065267061
1522 1.4620412134
2190 2.3750133299
2652 2.0946616516
5000 24.5918932868
evaluations raw_y
1 10.8882253314
4 5.5270146396
37 5.0017559282
59 4.7789518185
254 3.5454517264
376 4.2996197499
792 4.2517540151
881 3.5837426238
1718 2.7152038597
2603 1.8156499212
5000 19.3687362237
evaluations raw_y
1 8.8693220439
19 7.7014993988
21 6.0207748016
24 5.3575370134
64 4.6517886729
79 3.1360262037
215 4.5827463958
252 3.6226052614
307 2.5521731193
401 2.2952192748
571 2.0754918000
5000 26.4566177964
evaluations raw_y
1 12.2570298163
2 11.5085997748
6 7.8843922626
14 6.9116591450
18 4.7777688866
56 4.5691920338
106 4.4648177325
109 4.0989229888
202 3.4569818442
908 2.1148488234
1030 2.0061037090
5000 15.4797549492
evaluations raw_y
1 28.9863598678
2 8.7718966113
8 7.2029621145
9 7.0502134766
13 6.5529690244
18 3.8583842416
740 1.5645549591
5000 8.8654484853
evaluations raw_y
1 31.2196669263
2 14.0464596494
3 10.5089141088
14 9.2975592076
33 4.6107552645
94 3.9858275475
107 3.5581303458
216 3.2937202859
238 3.1974355518
941 2.6999665914
4384 2.3522981810
4792 2.0403279023
5000 24.0833691269
evaluations raw_y
1 26.2303683796
2 13.3407445941
6 9.1934606186
7 6.5226505899
8 7.4655380179
30 5.5764181731
146 5.3223209970
172 2.7741520413
837 2.6384333840
5000 11.3283826447
evaluations raw_y
1 24.9583298313
2 17.2466666764
3 12.8147821686
6 12.2142413453
7 8.4133510648
18 6.1401624716
71 5.4181244855
82 5.1303682237
108 4.6473305763
143 4.1473325882
317 1.8299132725
1814 2.6967270637
2480 1.8178504315
5000 7.9446989989
evaluations raw_y
1 19.0013970153
2 11.8814640066
17 5.9034823886
29 6.7369096021
32 6.1706657204
67 5.0663189232
91 4.1332922385
161 3.2858566029
231 3.5788223666
590 2.8276405548
1071 0.9324902252
5000 12.1214486469
evaluations raw_y
1 22.8138200735
2 18.3804202160
7 10.9914373210
8 2.9418737710
741 2.5532601675
5000 8.4773037758
evaluations raw_y
1 10.1953306639
5 7.7337200974
13 6.3985363651
57 2.8675822690
554 2.9462189785
1031 2.6950485015
3531 2.5206234863
4118 2.0526739178
5000 28.7856522249
evaluations raw_y
1 12.2634533647
3 12.8995211794
4 10.1249488280
10 8.5540451466
15 8.0362559340
30 2.1731851470
5000 14.7244747120
