evaluations raw_y
1 20.5536726085
3 19.6370288195
5 13.9786135892
6 13.6086558088
7 9.6901478578
8 8.9554792661
19 6.0919291331
5000 0.0000000000
evaluations raw_y
1 16.3993148871
5000 0.0000000000
evaluations raw_y
1 26.0336028380
2 14.9174696728
3 8.3652765900
9 7.4343627447
5000 21.1613852709
evaluations raw_y
1 5.9528109829
5000 0.0000000000
evaluations raw_y
1 21.3405639361
2 14.4047162268
8 12.6967408098
9 11.3607338607
13 9.5981011743
22 7.5706771271
26 5.1884599898
5000 0.0000000000
evaluations raw_y
1 21.4073315183
2 14.9791857213
5000 0.0000000000
evaluations raw_y
1 13.5685533352
5000 14.1774592048
evaluations raw_y
1 20.1393038236
2 12.2765330619
3 8.3276608678
9 8.0212319942
11 7.5820464658
14 7.2692576471
5000 0.1931819820
evaluations raw_y
1 8.3406351986
11 7.2739967225
22 7.9536811559
35 7.7519332539
5000 0.0000000000
evaluations raw_y
1 11.6107319283
4 8.9202503934
12 7.5367607668
92 3.1015673254
5000 0.0000000000
evaluations raw_y
1 18.1091580712
4 5.2743745533
5000 0.0000000000
evaluations raw_y
1 5.7234819906
12 5.1564550901
16 3.9037243544
5000 10.9588733713
evaluations raw_y
1 23.7090079717
2 8.5166725400
9 6.9961283587
5000 0.0000000000
evaluations raw_y
1 16.0704921980
2 11.0875956214
5000 0.0000000000
evaluations raw_y
1 9.0631273406
3 8.1541185628
8 5.7743258229
5000 0.0000000000
evaluations raw_y
1 11.7119326614
2 9.3134849422
9 5.5317771924
5000 0.0000000000
evaluations raw_y
1 16.4056432950
5000 0.0000000000
evaluations raw_y
1 12.6741054691
4 9.2759564771
10 5.0056079962
5000 2.6329571022
evaluations raw_y
1 20.0141690283
3 18.0574111053
4 11.0094539949
5 9.5422418947
6 3.7660541641
5000 0.0000000000
evaluations raw_y
1 19.9460322415
2 9.6621713899
3 8.7751777415
5000 0.0000000000
