evaluations raw_y
1 28.5794438456
2 16.9299772797
3 11.8470896983
8 9.5375750545
15 7.4949449590
26 6.8522997471
45 6.8291629059
53 3.1292634496
67 3.8435965961
171 4.0178723220
487 3.8583737946
540 2.1871130426
5050 21.0760460747
evaluations raw_y
1 12.0795802294
3 8.1368719382
20 5.9754989555
34 4.8811305569
44 4.6337480730
108 1.0138130738
5050 20.3924193044
evaluations raw_y
1 20.1353984727
2 5.8749732752
137 4.9206840535
215 4.1430044883
257 4.0445745087
258 3.2773781396
923 3.2542836832
1022 3.0467214549
1767 2.9574448237
1963 2.8933486078
3567 2.4958926932
5050 12.3010083522
evaluations raw_y
1 30.7648254758
2 15.1024948118
4 15.0256706346
7 11.6768502858
9 5.7930815390
24 5.6810248641
41 5.1055175322
100 4.0432637113
153 4.0414157579
177 3.6514337376
941 3.5145843247
1599 3.2410696410
1987 1.9686431108
5050 20.9489706115
evaluations raw_y
1 12.9883602541
2 10.4525908973
3 5.5498856890
114 4.5626229236
132 4.0637689214
165 3.8295598708
261 3.7374031122
1708 2.2198664560
5050 13.7038174315
evaluations raw_y
1 4.6795761572
74 3.7550399719
557 2.7667588094
1508 2.7643422502
3961 2.2836545999
5050 12.0249060087
evaluations raw_y
1 15.4252325071
2 11.6674659838
7 10.1004319584
18 8.0753939099
21 6.7613330709
41 6.3616417399
56 5.6705003310
104 4.9012504994
147 3.3982892376
234 3.0834607297
253 2.5015775842
1533 1.9934719407
5050 19.1372558647
evaluations raw_y
1 20.9353218262
2 16.6179985807
4 12.2904042026
5 5.0965263508
41 3.9245636648
152 3.2666895807
315 3.2225153580
558 2.9069603894
1299 1.8836026668
5050 21.2548079770
evaluations raw_y
1 12.1653327897
7 4.0834633389
117 3.6391248868
142 2.7852413567
195 2.7810231408
492 2.7110843003
5050 11.1199841633
evaluations raw_y
1 9.5600637052
19 8.1473306364
32 9.2129168260
34 3.9311307854
99 2.0866252219
382 2.3912680069
668 2.1122907609
5050 23.5415315257
evaluations raw_y
1 9.6987898529
10 6.1935168419
13 6.1509910763
24 5.3084698602
132 3.9226949673
179 2.9214025980
310 2.6778663803
1843 2.5876852466
3734 2.5362004170
5050 12.3701773564
evaluations raw_y
1 15.3672222600
2 11.4117516148
6 4.5737404202
74 3.8866827775
107 3.2757106883
305 2.7562392529
970 2.7245118776
994 2.2748989029
3986 2.1414382088
5050 3.2570670527
evaluations raw_y
1 22.9320213278
2 13.3017145348
3 10.1570404645
7 5.3127551903
50 5.0757162515
106 4.3080445246
340 3.3679066924
1212 2.1464752219
3623 1.6428963201
5050 20.6704004926
evaluations raw_y
1 12.5817707450
13 8.0711326051
24 2.8815524286
852 1.6867866965
3401 1.8657982205
5050 19.9387227391
evaluations raw_y
1 25.0794846080
2 8.8827796514
6 5.1114230945
20 4.9435808542
93 3.2477026358
1419 1.6191369311
5050 14.0283028195
evaluations raw_y
1 13.3249453178
5 8.9797920071
19 8.5040014619
22 6.7901383348
33 6.4534324507
101 5.5669387912
154 4.0037565342
517 3.9662681862
737 2.8045037772
779 4.3343069394
966 3.6064990895
1362 3.2500792659
2179 2.8488041263
3811 2.5485761969
5050 12.4923762479
evaluations raw_y
1 24.6451940653
2 14.9771840299
4 12.6741818448
6 12.0956228333
10 10.1392322723
13 8.7970386329
28 4.3833921852
88 4.1758394344
423 3.8482132686
473 3.8350112563
490 1.5799469951
5050 18.7780294808
evaluations raw_y
1 26.1336746481
3 19.2614967969
5 7.3713070499
18 3.2653290966
51 3.2623437509
198 3.1083030845
2151 2.0581294689
3282 1.9300033903
4199 1.4191152582
5050 14.5433834170
evaluations raw_y
1 9.5650831606
3 8.6128754710
10 7.1808166371
29 7.7855628768
49 4.9142248926
164 3.4224682543
389 2.8568335270
633 2.6852846365
5050 6.7238007961
evaluations raw_y
1 10.4530952011
10 8.1076914035
13 7.2259587494
32 6.8658907179
42 6.4966836275
45 4.9173690963
46 2.5833797277
3054 2.5930468350
5043 2.3268495993
5050 10.5291003860
