evaluations raw_y
1 14.9827667147
3 7.1285157099
11 4.9653315029
81 4.5216029907
507 3.8142073595
716 3.3667531425
751 2.3009044171
3718 2.2456034545
5000 18.1411577166
evaluations raw_y
1 11.8213619951
5 8.7630690332
6 9.1481037541
11 7.7201186065
27 5.6659399326
42 4.8008519214
70 4.4122273778
120 3.6315156306
227 3.1321674636
1473 2.9672182926
5000 10.9321342433
evaluations raw_y
1 9.4626716070
14 8.5144722416
15 5.8187599551
80 4.0745699061
543 3.5530238561
844 2.7617656164
2759 2.0654771748
5000 4.3480416502
evaluations raw_y
1 16.9361967019
3 11.4174130596
5 9.7668671745
13 8.0721058658
26 5.0702480287
59 3.3963901445
596 2.4705877230
1626 2.8954737761
3770 2.1728726283
5000 20.4318405764
evaluations raw_y
1 14.3720501860
2 9.1306515713
10 8.9612927059
17 7.4502244374
18 5.7469372714
62 5.4254022258
76 5.2531671337
209 5.2160320768
252 3.6167186287
464 3.2002673591
642 3.3741783821
827 1.9041755257
5000 15.4194491617
evaluations raw_y
1 21.0391744881
3 12.4819919922
5 8.8239101148
11 7.7055153012
15 5.8400896434
27 2.7475413735
5000 10.3983424898
evaluations raw_y
1 5.8128900383
16 5.2742316052
50 4.3012693009
346 2.1142682957
427 1.4794878763
5000 0.8193427781
evaluations raw_y
1 18.5808714129
2 15.2291091253
3 9.4390601997
5 6.5647048946
47 4.5960479684
125 4.2029749393
1144 3.4201585102
1633 3.3423261460
1707 3.1538783628
2978 2.0516653244
5000 15.6683193837
evaluations raw_y
1 28.5523148495
2 20.8213187365
3 4.8504261920
328 4.1911143088
520 3.6540800505
2008 2.2167645622
5000 24.8952443103
evaluations raw_y
1 21.4139038427
2 12.6646406144
3 9.4574759600
8 9.0746344529
15 6.8149934734
16 4.4027337398
17 4.1798287763
84 3.4227796679
442 3.3041077280
1649 2.5163497588
1701 2.6497571216
2051 2.0801929765
5000 28.8221682890
evaluations raw_y
1 9.8706283353
18 7.9349620802
23 7.8215635587
24 7.1359555650
28 4.3765460559
170 3.6000477625
604 2.5049046489
2687 2.2882436511
4250 2.2588461396
5000 31.7160477716
evaluations raw_y
1 21.7970379705
2 11.8710158352
3 3.8423716290
102 2.8718279590
302 2.3833308894
1577 2.2717086170
4534 1.6292563266
5000 24.7892587053
evaluations raw_y
1 14.1301311965
7 11.7791130201
9 10.9084808341
14 9.7034596053
27 9.5049876951
31 5.4447756639
40 2.8789870108
1098 3.0175646521
2244 2.3740170945
2955 2.3408027236
3291 2.2431828447
4160 2.2435846695
4462 2.1699813118
4573 2.1124826279
4618 1.9908089639
4714 1.6528931487
4763 1.5253037660
4804 1.4780597236
4824 1.4314972516
4846 1.1627998422
5000 1.6078818655
evaluations raw_y
1 11.4569380098
5 10.7505445081
9 10.1153252181
17 9.6149646617
30 5.5085264146
45 2.0971507720
5000 7.1713851421
evaluations raw_y
1 12.6650495838
3 2.5017884381
2780 1.7769339363
5000 7.4012951015
evaluations raw_y
1 7.2531657746
43 5.1015190217
123 4.3260998396
184 4.0674335159
190 3.7252984156
274 2.4242838049
1502 2.1508859105
2677 1.6468481187
5000 12.8558193961
evaluations raw_y
1 6.8426645784
5 4.5785516799
31 4.4742804212
315 4.2663896649
723 2.8257218772
1985 2.8171141083
2945 2.7767528178
4665 2.2009755659
5000 14.6727660246
evaluations raw_y
1 12.7366804627
4 8.2810411051
5 10.3654181921
7 10.1577835370
13 6.5071172859
23 5.4992330030
47 5.3006470070
186 5.0712612799
507 3.6930239428
641 3.0469052111
710 1.7174599276
5000 13.3958077695
evaluations raw_y
1 11.5695409611
2 9.4334955351
3 4.2496355527
113 3.7262369002
1050 3.6675498034
1185 1.8870228884
4571 1.8481659997
4760 1.7411970447
4872 1.7324729209
4880 1.5604793465
4932 1.5240645983
4951 1.4760748879
4971 1.4567835298
5000 2.5900679836
evaluations raw_y
1 12.8631869681
7 10.5753292066
8 7.8590801221
24 3.2582916066
868 1.5177370373
5000 11.3909668272
