evaluations raw_y
1 16.9060092159
5 6.6368649659
39 6.2141977189
82 3.3199637556
305 2.3017194508
3144 1.6131345142
3471 1.3586678028
3865 1.2399168642
3921 1.1988715676
3932 1.1856889386
3969 1.0143497651
4013 0.9936058008
4024 0.9688014870
4054 0.9509628084
4063 0.8753600694
4193 0.8555880606
4194 0.8263569754
4227 0.8062103246
4274 0.7343543752
4332 0.7322421720
4357 0.7227700577
4421 0.7165948642
4439 0.7010953988
4452 0.7004858386
4495 0.6914643127
4517 0.6866085893
4557 0.6683789514
4743 0.6651995976
5000 0.8361545248
evaluations raw_y
1 23.1809260416
2 10.8046335029
10 9.3796398387
15 8.3067208574
35 6.4377092240
62 4.9566293860
212 4.8915297754
288 4.6400993423
446 4.4238241198
745 3.2680608420
2067 3.1569719743
2770 1.9529551719
5000 34.6494128017
evaluations raw_y
1 12.5659302796
2 6.4630779916
36 6.1632756677
86 6.1137524960
115 4.6542470249
290 2.7535883058
3738 2.5628341568
5000 13.8157303196
evaluations raw_y
1 11.2075652646
3 10.0660762920
6 10.2651599002
12 8.3301640875
20 5.5299333664
56 3.5221891041
241 3.1860077698
592 2.8423900140
976 2.6206356090
1964 2.3598289355
4978 2.3326231076
5000 18.4077446897
evaluations raw_y
1 10.4994427335
5 3.6986014842
449 2.3965812320
3255 1.5565287190
5000 20.7451775494
evaluations raw_y
1 17.3369225763
4 16.8722246402
5 11.5879056412
10 11.1770950444
19 9.3703762778
31 3.8499682778
298 3.0866502362
2313 1.9570591640
5000 29.9572995470
evaluations raw_y
1 27.3268684323
2 20.3147063061
3 18.5481057841
4 13.3422311472
7 12.3984885916
8 10.2406489883
10 7.9484092850
12 5.0446801903
32 5.0172545672
65 4.7041176145
66 2.7701673051
171 3.0666484162
449 2.6256096411
768 2.3726251752
3815 2.8498920313
4009 1.9866736583
4459 1.9347685416
4567 1.8926666417
4758 1.5292674151
4811 1.4934909227
4825 1.3508652535
4968 1.2666139357
4996 1.2056116939
5000 1.7747322250
evaluations raw_y
1 17.5965568189
3 12.2344203027
9 10.3155621806
19 7.3790476203
30 7.0115805011
38 3.8358863980
643 3.2248945563
1141 2.2605447590
5000 12.9325248654
evaluations raw_y
1 13.8107064976
2 13.7242728063
5 12.6866896797
7 8.4411633727
10 5.5092419232
12 3.6427544764
15 2.5202177802
2216 2.1133710151
4574 1.6308298682
5000 16.9686643602
evaluations raw_y
1 9.0435726569
26 5.3800733824
66 4.8349763222
171 3.6850837213
694 3.2222588989
911 3.0203234128
1753 2.1455580432
5000 8.8634067316
evaluations raw_y
1 14.9854509859
2 14.0210312791
3 8.6881539810
12 6.6603941999
15 6.0112118833
38 5.0331149114
238 3.8445488890
520 3.9562224403
769 2.8739696535
1894 2.8038854904
3183 2.6959821016
3291 2.5902252817
3995 2.4952216780
5000 20.8722112890
evaluations raw_y
1 23.3667122311
2 22.4601122631
3 19.4209657997
5 17.7725952041
7 5.3236095463
81 4.3463815108
427 3.0964225441
1099 2.9370855150
5000 14.0815291988
evaluations raw_y
1 15.4621767656
4 11.7664242595
7 9.2615016974
26 7.8636572836
49 7.1428926761
82 4.9255756654
207 2.8050607937
1632 2.2308170821
2836 1.9521860487
5000 15.6771971073
evaluations raw_y
1 6.9285166285
12 6.8170747074
14 5.6590776403
38 4.8277628348
196 3.9620634964
244 2.8753201754
748 3.4194419617
1171 3.0645252252
1593 2.7439053064
2701 2.0116267725
2807 1.5514854829
5000 14.2466100941
evaluations raw_y
1 23.3227117921
2 10.4495996031
5 10.1817276535
8 5.3505290395
9 5.2828778776
10 4.6226343637
140 1.8879871046
4215 1.9214290203
5000 14.2428347826
evaluations raw_y
1 6.6636724974
3 6.4653543620
11 4.6529719992
303 3.5854149713
308 4.0576274901
354 2.9039003413
3847 1.6387369654
5000 11.9692038635
evaluations raw_y
1 13.7856068978
5 6.5739881877
9 4.6440215939
297 3.7477093549
308 3.4576433301
1310 1.9779159745
5000 8.0489224008
evaluations raw_y
1 31.2508393080
2 22.5307271853
3 16.7350013521
4 8.6789165919
7 6.0153386808
17 6.9816128416
83 5.7911092080
102 3.8589323979
231 2.6893808262
1495 2.3988136712
1897 2.0092886378
5000 14.2082277685
evaluations raw_y
1 26.1097452397
3 15.9631682766
5 12.9059116464
6 13.8218590725
7 9.5100458282
10 5.1820633333
12 5.1260091101
24 4.1468817243
77 3.7332548656
653 2.7838798225
1886 2.4802090822
2238 2.3288709767
5000 17.4552942575
evaluations raw_y
1 24.3490934318
2 16.5502628925
5 13.5249535500
6 12.8785980311
8 9.1573589599
10 6.8825126164
18 6.6319730064
33 6.1766008979
34 3.7551261655
141 3.4018458393
606 2.5519088580
2709 2.3297466225
5000 18.6395627492
