evaluations raw_y
1 13.1701590500
4 11.9498820133
6 7.5628206396
9 4.9688688799
99 3.2723501428
511 3.0061388521
1270 2.8984094310
3414 2.4170278937
3744 2.5211323870
4910 2.4987912402
5005 15.1255140648
evaluations raw_y
1 23.2650384448
2 7.7610171030
3 7.0691682711
8 5.3732205094
75 3.8700675690
1196 2.7224259625
5005 11.2347303266
evaluations raw_y
1 16.4792062586
3 10.8271335630
5 6.3160311271
12 6.0077519085
30 4.3307150650
161 3.8682188806
754 4.2631222160
767 2.4569883471
5005 5.8292996599
evaluations raw_y
1 18.2819390106
4 15.2042058974
5 10.5306049093
7 7.5305491827
11 4.2314672179
408 3.2074246454
1181 2.2788706142
3131 2.1869624313
3379 1.6521036272
5005 11.9721663256
evaluations raw_y
1 7.9674620497
2 6.8701921737
47 6.7544386108
57 5.8476801673
233 5.2993172985
331 4.0548143541
401 2.6038985234
956 2.1934673705
2703 2.6487158234
5005 20.6522288299
evaluations raw_y
1 17.0369422706
4 10.6993895052
5 6.5319869191
6 5.8351978603
82 5.2015194822
91 5.1081870964
167 4.6774327028
238 3.8775324604
371 2.8483110508
468 1.6397666156
1500 1.1667079848
5005 39.7877922471
evaluations raw_y
1 7.9967339794
11 6.9838373307
64 6.1507597827
85 3.2340171495
552 2.1458597448
559 1.7332615388
5005 8.9103432119
evaluations raw_y
1 10.9044835564
2 9.5783481962
9 5.7592212395
125 5.0942482965
155 5.4640415226
162 3.4011872516
1326 3.1033781132
1515 1.8848545753
5005 20.1092359658
evaluations raw_y
1 22.3744181607
2 11.8694465144
9 9.3234487217
19 8.7473660585
50 3.0690903849
117 2.3204549515
5005 16.9633166341
evaluations raw_y
1 25.5104650276
2 7.8652174635
35 4.9773520922
156 2.7352698167
2300 2.1689101179
5005 28.2555853792
evaluations raw_y
1 8.7072076077
3 8.0779149936
12 7.2738343894
87 5.7330452160
109 5.0240366528
115 3.7292466227
1586 3.6546322731
2480 3.1973601889
3813 2.0698615325
5005 9.4935435496
evaluations raw_y
1 20.7340467727
2 10.9818104025
3 5.8935623093
33 2.5679722745
78 2.5302868527
2117 2.2984769181
5005 11.8747697014
evaluations raw_y
1 24.6831156697
3 10.1453974871
20 8.5027098851
25 7.4802233275
103 7.1737390207
152 2.0636233590
244 3.7286781202
320 2.3925638584
1806 1.3532642561
5005 15.7395251752
evaluations raw_y
1 7.1258453287
30 6.8949217479
85 5.7407640309
123 4.9493224892
137 4.6975750777
174 4.5044346155
180 4.5796999735
320 1.7476939383
5005 11.6361428377
evaluations raw_y
1 12.8956018348
5 8.9484075630
36 5.0692339829
113 4.5118568684
130 3.4653095675
259 3.0227032489
927 2.3813927528
3868 2.0033260086
5005 21.6835452042
evaluations raw_y
1 15.6935381247
3 11.6094110740
5 6.2990638469
26 2.2766045661
3452 1.9172119871
5005 13.8051961535
evaluations raw_y
1 18.8071033547
3 2.5005574882
2934 2.1709268269
5005 14.1588026603
evaluations raw_y
1 16.0063559513
2 15.3505280656
4 8.2396345041
25 7.4128195843
57 2.9786018354
774 2.2661586172
3627 1.8539445097
5005 21.0306438378
evaluations raw_y
1 16.6264027530
2 13.5216953242
3 10.8867219012
8 9.0120484787
19 3.4464270357
142 3.0329071225
1045 2.6272289785
2323 1.5952789930
5005 32.9798390353
evaluations raw_y
1 19.5643141253
2 10.8205224421
4 9.6350743227
6 7.3199539926
10 7.3124673025
51 4.4653363443
161 4.1333480437
238 3.2039524140
896 3.0749671844
1449 1.9602740258
1924 1.7841574493
5005 8.9622883818
