evaluations raw_y
1 28.4499073267
2 14.5760973204
5000 0.0000000000
evaluations raw_y
1 15.4352275124
5000 8.0369543528
evaluations raw_y
1 17.9545481482
2 15.2342518589
6 7.5634162686
27 6.0082180596
28 3.2655520037
5000 10.1821377281
evaluations raw_y
1 37.6736077482
2 10.6089271673
5000 0.0000000000
evaluations raw_y
1 19.1654828602
3 8.5570138412
6 7.0840725768
10 5.8069927075
17 6.4394883456
5000 18.6307318880
evaluations raw_y
1 9.9275646158
5000 0.0000000000
evaluations raw_y
1 16.1105587062
2 12.1511735242
6 8.4298056438
8 7.9745002991
5000 3.3683765157
evaluations raw_y
1 17.5682418452
3 15.7342421756
7 10.8047243971
5000 0.0000000000
evaluations raw_y
1 16.4779940835
2 9.1452547286
5000 0.0000000000
evaluations raw_y
1 22.4124355896
2 7.7740353647
5000 0.0000000000
evaluations raw_y
1 5.1398185439
5000 0.0000000000
evaluations raw_y
1 9.8167303362
3 9.0591250021
6 6.4678889936
5000 0.0000000000
evaluations raw_y
1 34.5444816654
2 16.7332121650
3 11.0245531320
5000 13.4913155061
evaluations raw_y
1 32.6332293667
2 8.5893947709
5000 0.0000000000
evaluations raw_y
1 17.1252626119
3 12.7091326962
4 5.5710819713
5000 0.0000000000
evaluations raw_y
1 14.1215066711
3 8.7228084793
5000 0.0000000000
evaluations raw_y
1 17.7413129979
5000 0.0000000000
evaluations raw_y
1 15.3077807638
5000 0.0000000000
evaluations raw_y
1 22.7311412154
2 5.8197570970
4 4.2773524191
5000 0.0000000000
evaluations raw_y
1 20.4529564146
2 9.8384258473
3 7.0652775058
11 3.2608350302
5000 0.0000000000
