evaluations raw_y
1 16.3709815568
2 15.6795663229
3 8.1313952171
4 6.5435144000
17 6.1500956496
20 4.2555786447
95 3.8631981393
256 3.6234478337
382 3.2631053361
478 2.8094182309
2777 2.7166489001
4000 1.5395711316
5000 19.6639955835
evaluations raw_y
1 11.3683802951
2 8.1236880417
3 6.0185727957
12 5.8298096949
155 4.8415190291
277 4.9006723540
413 3.3769185617
2166 3.3453534826
2224 2.9415358515
2512 2.1961754468
5000 14.2956100391
evaluations raw_y
1 26.9964840308
2 1.8195151895
5000 12.2517606317
evaluations raw_y
1 15.7150885540
4 12.7265692429
7 10.7833162138
10 8.9861012953
18 6.7141255081
32 3.7305795498
89 2.3748451470
1353 1.7954116372
5000 31.2142491556
evaluations raw_y
1 10.2325321901
4 3.5910917907
367 3.5112799534
853 3.0486343323
3088 1.5140369151
5000 6.4343191736
evaluations raw_y
1 11.6480426838
7 11.3757607484
9 7.7717985411
24 8.7504502805
29 6.4406829208
46 5.6334609198
58 4.5057742140
340 2.4600643954
2521 2.1044876392
5000 12.8742601796
evaluations raw_y
1 15.2926059218
3 10.1592350381
4 6.6791912641
28 6.1651412483
57 5.2040575767
68 5.1977657173
94 4.7112301106
139 3.8771212393
228 3.3153939721
2261 2.9471905584
2610 2.1541669332
3470 1.7360869882
5000 10.2515964089
evaluations raw_y
1 5.2744803810
58 2.8649178121
558 2.3960823213
2276 2.2901811825
2407 2.1316846654
5000 7.5210178263
evaluations raw_y
1 9.3572181618
5 8.5847349517
19 3.7662511500
218 2.1479195868
4737 1.6342184909
5000 12.7423908562
evaluations raw_y
1 12.2246896786
2 5.0558870560
46 4.9003059931
65 3.4399068789
848 3.3510552520
1212 2.9460863122
3392 2.1973348312
5000 16.6101850789
evaluations raw_y
1 8.5914265773
6 5.9281845580
48 4.9256087305
70 4.4129062484
97 3.9921041120
269 3.5692457434
788 3.5741846695
1166 2.9514118293
1178 2.7021006700
2768 2.0439365600
5000 20.1830876219
evaluations raw_y
1 14.2085371475
2 9.4600015054
11 5.2984489754
59 3.0246625085
155 2.2747663549
4465 2.0288932891
5000 23.5881523702
evaluations raw_y
1 14.3732000370
3 13.8602988899
4 11.5931520094
6 9.6102249277
9 8.0811342775
11 6.6729635506
25 4.5422521535
261 2.3270311893
3134 2.3139939684
5000 23.5502659854
evaluations raw_y
1 15.1217544282
5 12.3573285120
6 10.0399316710
8 6.5680437358
36 6.2498172610
61 6.1405508678
159 4.6473697011
164 4.1085302704
484 3.8015344674
861 3.6803376213
1246 2.8179041970
1955 2.3958585478
5000 11.2800236493
evaluations raw_y
1 27.5653458940
2 16.6908890118
4 11.0222033645
9 4.9633431785
13 3.9073850073
27 3.9977259697
46 2.7438581245
398 2.6170848526
491 2.2816062088
1106 2.1544974407
5000 24.8759391308
evaluations raw_y
1 33.0396047865
2 20.0096003762
3 17.7035415694
4 7.6792418983
7 10.6856030382
11 9.7197116270
12 7.2628941747
15 5.4141895561
21 1.4837046918
4365 1.0525987362
4434 1.0414211063
4532 1.0070808962
4559 0.6098890901
4582 0.5680026409
4860 0.4489766937
4901 0.3396338032
4960 0.2962870934
5000 3.3740597207
evaluations raw_y
1 29.4507902180
2 10.4416673286
4 6.7639555933
7 7.1757177631
18 6.0868670355
26 1.9938284610
5000 12.9469951489
evaluations raw_y
1 19.2893230178
3 11.7503191562
4 8.0477700236
32 8.0402095304
45 7.9028596385
46 7.6617478345
63 4.9960159713
76 4.1407923686
88 2.9255692956
1376 2.7379013797
2038 2.5591484404
2152 2.1048211896
5000 5.9819212393
evaluations raw_y
1 16.2417539020
2 9.8976769420
10 6.9388688704
49 4.7172272753
82 3.5195059428
702 1.8245498599
5000 10.3848919788
evaluations raw_y
1 24.3127251365
2 20.7692268296
3 14.4510267987
4 9.8056726325
29 7.8828500667
38 6.1086681051
86 3.7782115346
106 3.0775836626
2331 1.8792305165
3975 1.8827482622
5000 15.5860613337
