evaluations raw_y
1 6.9564077637
24 6.4581655332
28 5.6028377770
42 5.3659896529
68 4.4828144867
122 3.1720832919
406 3.4141663638
1261 3.1591789038
1268 1.5526166215
5100 18.3471591079
evaluations raw_y
1 19.7036927892
2 13.2345327768
5 10.1973935337
9 7.2774843562
19 6.9698736727
20 5.6326715103
78 3.5330421651
328 2.1851642771
832 1.0461010203
5100 14.7532043736
evaluations raw_y
1 27.6811077585
2 7.2160486114
30 4.7884618380
219 3.1370961200
503 2.7298813876
2535 1.2892975682
5100 21.8494284623
evaluations raw_y
1 14.4245919092
2 13.6239386357
3 10.9614642088
5 9.4691309477
8 8.5131048973
22 4.8841264951
27 4.7036499812
36 3.0405448708
765 2.3069836113
1925 2.0800639635
5100 22.1160363132
evaluations raw_y
1 10.1080228505
6 8.5335581127
16 7.5930014759
44 4.6384842776
85 4.2406897629
219 3.6922316000
324 3.5577855401
363 3.4638824234
1082 2.6920304773
1344 2.1501970450
5100 19.2624163676
evaluations raw_y
1 22.5945444369
2 17.7170178739
3 8.8521794816
5 6.9172012965
6 5.3556206707
77 4.5244908003
123 4.0629118084
203 2.3935463001
5100 19.0567285703
evaluations raw_y
1 13.5818739465
2 12.7669075572
4 8.7479774222
13 7.0013460736
45 6.3743117471
52 5.9271525655
120 4.8863441466
266 3.8160007567
705 3.3518598215
1298 1.3965048996
5100 19.2492369746
evaluations raw_y
1 28.0888279805
2 7.8516007986
28 7.8095300850
42 5.5743102496
71 4.9630937965
139 4.0248732030
222 3.0116878860
469 2.5317412837
544 2.4994584620
2436 2.3086243333
5100 14.6581916814
evaluations raw_y
1 36.4734648779
2 12.6993367906
3 9.6756101010
14 9.5761000022
29 5.1910335957
93 3.8864912800
251 3.3732646100
725 3.0953865377
2007 2.8721550430
2098 1.6643855512
5100 8.9212723541
evaluations raw_y
1 17.0866349224
2 12.6030423769
4 8.9915471049
5 5.0016054129
18 3.6901351672
35 3.6094669540
625 3.4867201337
718 2.4302896219
1795 1.6737615880
5100 12.7860766770
evaluations raw_y
1 8.2359140340
11 7.7345839694
19 5.2480483236
103 5.1197695031
125 4.7920608178
326 4.5730869952
401 4.2061873182
405 3.6953129037
2882 2.4549530404
3193 2.3467825077
5100 12.2110808348
evaluations raw_y
1 18.8832257640
4 15.3276743769
5 5.1202299260
104 3.5951892088
363 3.9277577060
471 3.3460023761
485 3.1300900452
823 2.5834009620
2325 2.5768494590
3021 1.8304263948
3131 1.7410499952
5100 15.1769105771
evaluations raw_y
1 10.0836749480
3 7.3965655380
5 5.7256865259
126 3.8487936094
129 2.2589474068
1953 1.6680642305
5100 9.4823528072
evaluations raw_y
1 9.0809557992
7 3.8974276172
583 3.8587303609
658 3.8012825563
751 3.3771413999
2147 3.0284732612
3019 2.1349910739
3155 1.7093408034
5100 19.4569361142
evaluations raw_y
1 20.1389658756
2 13.7300272755
4 10.9255629567
13 10.4206167696
25 6.8550738039
27 5.9723385176
45 3.5861675064
58 3.1098760528
873 2.9531417669
1808 2.6131283811
2407 2.2771984371
5100 23.0360598935
evaluations raw_y
1 24.2787604107
2 10.0047837737
5 8.6138777640
8 7.3677659065
25 5.8357585919
46 4.9099747688
78 3.9290018470
531 2.4050462016
3446 1.3671337286
5100 13.0143195071
evaluations raw_y
1 20.2218575377
2 9.2212987878
16 8.6968351620
17 7.7058928944
18 6.4572024247
25 5.1366053729
59 4.4099879659
504 3.5945659298
1528 3.5063141336
1974 2.5493513351
5100 11.5588572392
evaluations raw_y
1 11.3601646822
3 8.8900636934
4 5.9954189801
22 5.3839322149
85 1.5526757382
5100 4.7983774042
evaluations raw_y
1 18.0593860722
2 7.3717390702
12 5.0216640045
210 4.1820177690
487 3.7000502965
1618 2.3844459987
3141 1.8847973907
5100 15.0521865108
evaluations raw_y
1 12.0800864432
4 9.9098792932
5 9.3821979055
9 9.1137378248
16 8.2904989011
18 7.6319109177
33 4.6680794442
103 3.7095362133
302 3.6117310128
326 2.7465381015
619 2.7633680595
1147 1.8715430975
5100 11.4695229026
