evaluations raw_y
1 5.0429676764
5000 0.0000000000
evaluations raw_y
1 29.9649509685
2 29.7294514880
3 17.2885374130
7 9.4544096369
9 2.9419981292
13 6.8734423228
5000 0.0000000000
evaluations raw_y
1 9.4932370775
2 5.5225366485
5000 0.0000000000
evaluations raw_y
1 22.6943959399
2 6.2849880157
5000 0.0000000000
evaluations raw_y
1 16.5208934913
3 10.5700184575
14 9.3598118950
5000 11.7161351976
evaluations raw_y
1 13.1369988742
2 11.1416077710
3 7.5813139457
5000 11.6762589062
evaluations raw_y
1 19.5336648962
3 14.2191018934
6 9.3146145573
5000 12.3757778255
evaluations raw_y
1 20.0821732064
2 9.5527011831
5000 0.0782720141
evaluations raw_y
1 12.3645436017
2 2.2515098502
5000 0.0000000000
evaluations raw_y
1 26.5051117607
2 8.9824582401
5000 0.0000000000
evaluations raw_y
1 9.4206513208
3 8.0999670503
5000 0.0000000000
evaluations raw_y
1 13.5976152220
13 12.2538828864
5000 0.0000000000
evaluations raw_y
1 23.2504380691
2 15.1823002784
3 8.2174623727
5000 0.0000000000
evaluations raw_y
1 17.0065895559
2 9.5861241458
62 8.5585857999
70 8.6417908017
5000 29.4836871426
evaluations raw_y
1 13.1383002248
4 9.4607965477
5000 0.0000000000
evaluations raw_y
1 15.9939272555
2 7.7132026809
5000 0.0000000000
evaluations raw_y
1 9.2790481787
4 8.5130190708
12 7.6324100392
5000 0.0000000000
evaluations raw_y
1 16.2925311545
2 12.1414196170
8 5.9018378101
5000 15.8393038191
evaluations raw_y
1 14.5005666257
6 10.4724859982
8 9.3844499949
14 5.7672771315
5000 0.0000000000
evaluations raw_y
1 11.3791317070
5000 21.5241335614
