evaluations raw_y
1 7.7209469463
27 4.5762489214
95 4.5594556154
538 4.0477457746
772 3.7799779661
797 2.2197841654
5000 12.9607599443
evaluations raw_y
1 16.9053184551
2 7.2641998918
14 6.4150425088
17 2.6595618643
3279 2.4332286788
4548 1.6803084766
5000 9.8706218259
evaluations raw_y
1 20.4351145918
2 10.2675159858
8 2.2637120906
1391 1.8161313206
1807 1.6379276197
3240 1.5503030849
4602 1.4888361873
4628 1.2869131780
4645 1.1230759279
4716 1.0071043420
4804 0.9994934208
4829 0.9738098995
4886 0.9633618249
4914 0.8774679610
4987 0.7820613632
5000 1.6348299420
evaluations raw_y
1 21.4334949797
3 12.9052345095
6 11.5305393795
10 10.1668697641
20 9.1457161592
21 4.4014405883
492 3.6955187799
581 2.5689310008
1113 2.1686662013
1700 2.0257330596
5000 14.5064472768
evaluations raw_y
1 11.6810142911
6 10.9771319877
11 7.9827773994
20 7.9039864189
31 4.5163161713
101 4.4777064484
304 3.1919261429
434 2.9208272209
2138 2.8761748252
4813 2.6107038772
5000 12.7700899712
evaluations raw_y
1 7.3088981899
2 6.4934361363
18 5.9096352018
87 5.5412174065
106 3.4200997413
1195 2.2557736336
1468 1.7175257473
5000 15.1124169660
evaluations raw_y
1 23.9636453439
2 11.5264048203
3 6.4932588677
27 5.6108672673
30 5.5074837279
38 5.1967530516
165 4.2103592169
254 2.7498296893
879 1.2204880284
5000 10.0013220971
evaluations raw_y
1 24.1963985519
2 18.3820846838
3 18.0238001783
4 15.2461840346
5 9.6912286689
12 9.6421996021
18 5.0217654998
107 3.0482017288
230 2.5461726717
5000 25.0586677259
evaluations raw_y
1 12.9312169911
2 8.3622413381
14 5.3309999512
19 4.0370137680
41 3.9052661115
111 3.3071494721
225 2.3987806860
5000 9.9358654743
evaluations raw_y
1 19.4569357301
2 13.5534092762
3 8.0940013486
6 7.4972407309
11 4.8111118495
123 2.7165087649
2733 2.7186510734
3908 2.5324953556
4015 2.2048158580
4986 1.4295473885
5000 16.1626001985
evaluations raw_y
1 12.4717316405
5 9.9157423483
12 4.3036240362
82 3.9451983834
293 3.5386108120
308 3.2099599266
744 2.3787916048
3404 2.1714583889
5000 13.2469328083
evaluations raw_y
1 19.8811707061
2 11.5825221364
3 5.2145683490
15 5.3420574981
20 3.9324796733
325 3.8689406143
1173 2.8062424934
3775 2.0366721324
5000 40.9633548215
evaluations raw_y
1 16.9806742320
3 16.2926661890
4 10.2881263994
5 8.1998220571
12 7.1686423695
68 3.5900311947
858 2.5530805431
1927 2.4166684965
3568 1.8243634469
4627 1.7882069082
5000 34.8843027645
evaluations raw_y
1 13.8774206560
11 7.8899601423
32 5.4415322447
43 4.1424614010
125 2.7036872591
1145 2.6948891533
2279 2.0881736023
2506 1.3163870751
5000 8.0940705204
evaluations raw_y
1 31.5442047560
2 15.4118880197
3 6.4136489767
9 6.5069504641
40 5.3335546419
184 4.4509923237
280 4.3305666511
335 3.8941798890
381 3.8033530109
424 3.0416916498
943 1.4547123453
5000 8.1323080706
evaluations raw_y
1 18.4931895457
2 15.3173941734
3 13.2108759427
5 7.2353664617
26 2.8258121350
4574 2.2598000383
5000 21.9151821413
evaluations raw_y
1 14.5079883938
3 10.6228944019
5 9.0291134985
15 8.0116953034
16 8.0791809828
34 4.0002050937
98 2.7027965414
3561 2.3393582590
4256 1.7546328816
4499 1.5503331290
4537 1.3687348453
4722 1.2509714135
4813 1.1258080361
4867 1.0010026811
4878 0.9236151608
4913 0.7724296837
5000 3.2805697121
evaluations raw_y
1 24.8857130723
2 14.5103670803
3 6.9389661545
50 6.2454243182
72 5.8871614483
95 4.1481450832
96 3.7042381419
155 2.8422786264
209 1.3607317166
1234 1.1767719705
5000 32.1654548207
evaluations raw_y
1 35.6831014646
2 20.4679492439
3 19.3104364014
4 13.7512645771
7 11.7384167364
13 7.1755628508
29 7.1147847606
31 5.6201820093
33 5.5568165469
117 5.3978155279
142 4.3451328865
143 3.4981203245
1553 3.0293665918
2635 2.9753199200
2920 2.3687553992
5000 8.4155661653
evaluations raw_y
1 11.9719366119
3 11.0332316757
8 6.3815813277
48 6.1360927880
55 3.2998296242
193 2.1759324689
4653 1.7365000994
5000 22.0511516951
