evaluations raw_y
1 20.4413267145
3 13.2559928730
4 5.7949320573
20 4.8204409625
69 4.6122781793
126 4.2857178147
180 1.5515045519
211 2.2294510483
1437 1.7313333276
4651 1.5551737537
5000 21.2223267399
evaluations raw_y
1 20.0523751948
2 7.7271719247
19 7.1116031152
45 5.4469107956
70 5.1865328851
93 4.7438751569
105 4.9237973745
141 4.6540120732
163 3.7961906850
222 2.1601634242
5000 15.2251094619
evaluations raw_y
1 8.4656625072
3 10.4631369762
4 8.8935308440
5 8.0114343225
14 6.3427503939
39 3.1427855594
907 3.0743194030
1457 2.1887947937
2271 2.0532975703
4402 1.9913471854
5000 24.7137407107
evaluations raw_y
1 12.2972969520
15 3.7616506506
101 2.9605230802
1377 2.0567483861
5000 11.3995444141
evaluations raw_y
1 14.9359901382
3 12.7256614376
5 13.5078521982
6 10.5970047842
8 9.8660737852
35 9.3787642368
44 8.4018428247
66 7.4840231518
68 6.0878666761
74 5.7221723444
132 3.7179426349
264 3.5279172073
415 3.4283050010
474 2.3826526482
1436 1.7929465306
5000 19.6692759574
evaluations raw_y
1 8.0882730418
5 6.8470955660
13 4.5694394260
51 4.5113848540
182 3.5199473411
1738 3.3732704897
1893 3.2486038409
3066 2.1940252453
4381 1.4472046465
5000 5.1278892644
evaluations raw_y
1 17.4837627232
3 14.0948906618
6 13.2428361039
10 12.7264616176
12 11.3772366477
15 7.9200359294
18 6.7475076736
30 6.2560960630
33 5.7496612782
38 4.7770426466
230 1.8485180907
4094 2.1667339888
5000 17.6958284353
evaluations raw_y
1 9.8664273299
27 5.8043809985
33 7.2015667625
34 6.0233721287
105 3.6625411679
153 2.6083540447
813 2.3045213298
1196 1.4180796467
5000 17.0974301171
evaluations raw_y
1 6.6177619178
17 5.1444199294
35 4.7778653980
103 4.4555605291
239 3.1051718760
335 3.7498463962
715 3.5920956331
1017 1.6043129881
3591 0.7530044775
4089 0.7166107456
4094 0.6811226587
4103 0.6731087630
4104 0.6508936437
4118 0.6399929557
4132 0.6372113963
4147 0.6244375485
4153 0.4688471403
4167 0.4295433961
4180 0.4173842497
4201 0.4134655346
4207 0.4112804704
4210 0.4054079507
4244 0.3881721384
4252 0.3714180095
4253 0.3240900001
4262 0.3229047178
4279 0.3047946929
4304 0.3032019779
4331 0.2435719277
4406 0.2278702581
4412 0.2044803505
4526 0.1946527845
4618 0.1874410675
4673 0.1865352731
4693 0.1807850951
4736 0.1673793861
4766 0.1552441747
4847 0.1529762909
4866 0.1524996000
4906 0.1504821059
4916 0.1500128925
4919 0.1490879652
4932 0.1465064241
5000 0.1457360233
evaluations raw_y
1 20.3259108675
2 14.2773470687
3 13.7923211719
5 12.3875680741
8 8.8192555714
22 8.0022598827
29 6.0967536337
45 4.8141411959
203 4.6881223590
285 3.5483861437
351 2.0276350212
4209 1.6670789494
5000 28.2869800621
evaluations raw_y
1 20.4093705571
2 16.2671682519
3 7.7191085369
20 4.2156446620
42 2.4416270817
1644 2.3454205694
5000 19.0432473947
evaluations raw_y
1 7.4732301498
14 7.2042511652
65 6.9206254247
68 5.4852295012
122 4.0725088196
772 3.5241781598
1132 3.3283507231
1779 3.0494816789
2028 1.9427353121
2689 1.6118363637
5000 16.7867600543
evaluations raw_y
1 16.4932191331
2 12.1622152595
5 11.6564131729
7 7.8321838045
10 6.9778508179
21 5.7719750986
28 5.6458635008
87 3.0314712261
2256 2.7756865165
3372 2.7580724863
5000 10.0824522894
evaluations raw_y
1 11.1546415112
3 7.5276864514
49 7.3285129955
50 5.1214357651
226 3.4453521741
703 3.0044680087
893 2.9254155418
1099 2.1813377845
5000 10.3716064491
evaluations raw_y
1 4.9005556007
19 3.6855148176
63 3.4869601585
144 3.3597423695
2069 3.2767766948
2996 3.0863854181
4996 3.0154737903
5000 6.2463384192
evaluations raw_y
1 11.1672192804
6 9.9127732203
14 4.7218068956
77 2.7762809016
232 2.2946135085
327 2.0587333680
1502 1.6890358791
5000 20.6820293991
evaluations raw_y
1 15.9607968884
2 14.5334945716
4 8.2668480519
5 6.5530747186
16 5.0083679475
67 4.5884646710
133 4.0250782901
740 3.6209778281
1365 3.0111131932
2038 2.4520980596
2156 2.3521418931
4164 2.1344842204
4179 2.0174619382
4216 1.6557416555
4239 1.4374716162
4487 1.4161571288
4621 1.3485841890
4665 1.3024059516
4673 1.2906268590
4720 1.2710673262
4773 1.2187069680
4806 1.1314910904
4858 1.1051433580
4974 1.0975678602
5000 1.1899106091
evaluations raw_y
1 8.5193153201
2 5.3062079668
7 2.4165307147
5000 10.4573013572
evaluations raw_y
1 7.2076821857
18 6.9776396637
66 5.9094034516
69 4.5928599745
196 3.4865971366
298 1.6399865448
4096 1.3233946391
4480 1.2010556453
4538 1.0731657180
4574 1.0595351191
4577 0.9285804483
4580 0.8166709525
4711 0.7623354922
4905 0.7032981465
5000 2.6256747541
evaluations raw_y
1 23.9564944649
2 14.4625191325
4 14.4424419384
11 8.1879094982
18 4.7485010565
413 4.2556066299
761 3.9009250693
935 3.8130153774
1038 3.4770722446
1383 3.4313128964
1434 2.7906903916
1797 2.8580577908
4229 2.3028355415
4969 2.0861483378
5000 24.1287687188
