evaluations raw_y
1 15.3236617694
3 14.6704546624
6 10.9935630819
7 7.5343288993
18 7.1526542885
25 7.1477243737
48 6.4580171094
55 4.6666202540
106 2.0025213572
2539 1.7168014723
5120 13.2252583699
evaluations raw_y
1 17.9386776572
2 10.6729512568
4 8.0712208743
29 6.8254755747
39 4.7315214360
53 3.7621615978
180 3.0987828195
1626 2.4132213781
2898 2.6534986109
4024 2.5414623905
5096 2.3385016408
5120 7.4290747599
evaluations raw_y
1 8.1288083330
15 5.7578446665
18 4.5914773388
100 4.6189570906
173 2.9329354090
296 2.7391186878
3670 2.4048349571
5120 34.3699864049
evaluations raw_y
1 12.8680521907
16 8.4331043288
28 4.9294086721
124 4.2600066124
238 3.2872171523
392 3.1701909598
897 3.0537131382
1185 1.2771173304
5120 15.6429262621
evaluations raw_y
1 17.0937207975
2 8.3996103992
10 4.1167150221
123 4.0126757222
315 3.8544385229
688 3.5870978512
1675 3.0556523257
3616 2.6733334347
4633 2.2092332638
5120 12.4661982784
evaluations raw_y
1 16.9078175498
3 10.6419471755
8 8.7373741836
16 6.4589101237
34 5.0049497450
408 4.3471135242
419 2.9759646828
431 1.5053232457
5120 10.8617800031
evaluations raw_y
1 9.8737990095
6 8.0854359531
37 5.3573177780
142 3.2094357822
677 2.6063303768
1240 2.3167269216
2256 1.9885497157
5120 16.9800495706
evaluations raw_y
1 16.3594398592
2 11.5521769718
13 10.1496453924
14 8.8744353473
25 4.6585596451
45 3.9512037138
92 3.8431987977
187 3.8393287669
826 3.4636208674
2745 3.1614621951
2846 2.9200865470
3281 2.0517825458
5120 8.6506254620
evaluations raw_y
1 14.9204539378
3 14.3515967074
6 6.2699156700
44 4.4409518367
158 3.9697786312
499 3.5689957343
1933 3.3923104810
1958 3.1320331862
2091 2.3933787864
4014 1.9528159716
5120 21.5275046389
evaluations raw_y
1 22.4122356119
2 9.9731467523
9 5.9938894620
18 4.4957915750
534 4.2221403905
947 4.0096039836
991 3.6526768102
1278 2.8869915548
2592 1.9198434704
5120 16.8722371792
evaluations raw_y
1 16.7270608093
3 12.9416286121
6 7.2364475801
70 5.6043297136
76 4.9174474114
119 2.9626554777
213 2.6855104262
2119 2.6001087086
2389 2.0952226722
3755 1.4380510022
5120 23.1174895764
evaluations raw_y
1 34.7622947745
2 6.7257089539
35 6.4660308862
86 4.7803305707
111 4.1279851105
236 2.8671050260
250 1.8685622279
537 1.8627517263
5120 11.0294877178
evaluations raw_y
1 21.0730019760
2 16.2494015719
3 13.0764691272
5 7.8238999501
28 6.3859113184
48 3.7353336795
140 3.6351160652
310 2.1686537350
1982 1.9495734140
5120 14.5772987776
evaluations raw_y
1 17.2299726779
2 11.7557380223
5 6.5662720526
9 6.2834067453
63 3.3782614291
148 3.3031462153
784 2.7745361659
1363 2.5417233019
3308 1.9437509028
5120 24.9549442451
evaluations raw_y
1 11.4601336492
2 10.3471163239
4 6.5583105008
42 5.3725603218
118 5.1600852631
207 4.5614433015
333 3.5646743832
900 3.5294810889
918 3.1205543281
2290 2.9103114442
5120 25.5888646197
evaluations raw_y
1 15.6783010983
2 11.7786914187
3 11.0574716237
4 7.1931079763
22 4.4483845853
114 2.4078605626
396 2.4408003833
1555 2.1409969935
5120 14.3805645656
evaluations raw_y
1 12.0231578481
4 9.8080732642
9 3.8867313681
70 3.1824778220
1153 2.5238659641
3738 2.4976748491
5120 24.9904370727
evaluations raw_y
1 9.1667357157
9 7.2976857642
22 7.0197755728
23 5.7118450894
58 4.6904647373
597 2.7203259330
747 2.5201468520
1685 2.3276585450
5120 13.3457158195
evaluations raw_y
1 29.7375151993
2 16.3301792990
3 15.0985197378
5 13.7520630505
6 13.1722725728
10 10.1357347045
15 7.4990587835
24 3.2369644625
706 1.5134820770
5120 11.3201905398
evaluations raw_y
1 22.6080972350
2 16.0189487492
3 12.9259334504
5 9.5553931635
11 7.5801955281
12 6.7031944199
34 6.2118010732
36 5.9555287859
62 5.8618494830
75 3.7311635485
581 2.7213134391
1723 2.3500633010
2039 2.2908858997
4828 2.1927433691
5120 17.5974800918
