evaluations raw_y
1 9.2833626538
2 7.4336607598
14 6.2216190503
18 4.8024969556
28 4.4706743205
161 4.0814580074
291 3.1940412661
535 2.4457211706
1004 2.1709123295
4907 2.1604293465
5000 26.6850120809
evaluations raw_y
1 13.0000748299
2 6.1436545850
22 4.3958247298
387 3.4760858201
493 3.7391326274
594 3.5697212892
793 2.7121584636
2105 2.4414919132
3691 2.2431643550
5000 20.9691886497
evaluations raw_y
1 8.9120561279
9 4.0569658958
24 3.7120730612
969 2.8809352220
1853 2.5540627206
4470 1.7088674055
4576 1.6005686726
4583 1.4975347436
4603 1.3719692262
4658 1.3593391129
4761 1.3132818735
4864 1.2511363422
4891 1.2352875470
4912 1.1696262808
4931 1.1526069489
4942 1.1504774875
5000 1.4239776495
evaluations raw_y
1 12.7055751588
2 8.4987742054
4 3.1430303051
785 2.0901288779
1237 2.5544821093
5000 14.5082051775
evaluations raw_y
1 8.1192876983
22 3.6050754390
236 3.2535133059
2738 2.9135214166
2937 3.0735359637
2953 2.6075733055
5000 14.7827068593
evaluations raw_y
1 11.5560030895
6 11.5032388178
8 8.3561634906
11 7.0648841449
58 3.7051867206
193 2.8818095207
363 3.3528653225
532 2.4770760983
1272 2.6554387565
3461 2.4755874123
4008 2.4812705675
5000 7.0339081430
evaluations raw_y
1 14.4298193520
3 13.1476476709
4 9.5141744054
9 7.7310929260
11 6.4805936149
21 6.1647186665
41 4.4848433511
241 3.0745804087
483 2.6306135566
2748 2.1504686137
5000 12.8298422642
evaluations raw_y
1 18.2614425135
2 13.5952672234
5 10.9971934618
8 2.1865384955
5000 16.3167158417
evaluations raw_y
1 13.1612651279
2 9.6972696920
10 7.6276397060
12 6.4820078952
39 4.6928819927
49 4.2502803579
165 4.2398289097
236 4.0252178115
238 3.0220197496
2195 1.6798862329
5000 11.2243159778
evaluations raw_y
1 12.1219154072
4 6.9615034301
11 6.0732041195
24 5.2605901654
69 3.7598117685
166 3.7830032502
294 2.5222287930
3857 2.4012131227
5000 21.4944937338
evaluations raw_y
1 5.9157622178
25 3.9474792044
257 3.5900341113
294 3.2684202211
707 3.1114268291
1943 2.9341965362
3082 2.7360266893
3675 2.5965873908
5000 16.0234945301
evaluations raw_y
1 36.5635870548
2 21.8984259160
3 7.5990795635
18 2.9710066112
1148 2.8410059794
2503 2.4684941191
2565 1.8349238189
2685 1.3789772151
2813 1.3446468614
2816 1.2070156207
2825 1.0439484344
2826 1.0313283500
2900 0.7944490139
3058 0.7377440740
3182 0.7304840073
3219 0.7062362319
3321 0.6955934981
3324 0.6596086700
3526 0.6466263475
3528 0.6352432658
3561 0.6142192401
3583 0.6111379221
3638 0.5905808006
3776 0.5898457051
3794 0.5577942957
3930 0.5550199709
3931 0.5524394881
3976 0.5410157862
3991 0.5393417242
4042 0.5309962424
4064 0.5248155135
4113 0.5117363127
4153 0.5116737866
4177 0.5069376657
4237 0.4976620794
4324 0.4973308439
4493 0.4943356547
4563 0.4914956014
4610 0.4902104328
4711 0.4896669419
4729 0.4889899549
4848 0.4887507577
4903 0.4885451759
4925 0.4877113181
4992 0.4875441129
4999 0.4873337057
5000 0.4892213588
evaluations raw_y
1 17.8809946965
2 9.4882950964
3 8.1309847156
23 5.3544693046
42 3.9415348391
187 3.1371248459
260 1.9284373781
5000 7.7219150532
evaluations raw_y
1 8.3255677160
12 7.5768185940
13 7.4133023706
32 6.3173144050
77 3.9617312927
417 3.7962496597
588 3.6384233909
733 3.2223383099
898 1.4987491161
5000 17.6742432424
evaluations raw_y
1 9.2515837268
15 5.6239248235
165 5.5135737186
212 3.6647126305
407 3.2167263919
564 3.2387797360
749 2.8962141599
2188 3.0148840335
2602 2.8978469534
2716 2.4657732036
3210 2.0391390235
4545 1.6093676554
5000 23.6070973307
evaluations raw_y
1 22.7011393057
2 9.7499963976
29 5.9066613090
36 5.7603461249
233 4.7734942710
410 4.0952753321
508 3.7332405902
741 3.6068807141
1536 2.7841422294
2127 2.2480629549
5000 14.9012693002
evaluations raw_y
1 5.0886269692
248 4.7063624809
308 3.2763541513
555 1.9121777097
1345 2.1795890248
3689 1.8723007649
5000 16.7439685979
evaluations raw_y
1 15.1019856858
2 12.6594604855
5 6.5896047669
39 5.6636946285
74 4.6936374497
130 4.6091426493
241 4.3380750991
244 4.1285988195
338 3.9505159355
396 2.4535250051
4248 2.2306783251
4983 1.8093264666
5000 12.8104423532
evaluations raw_y
1 19.3938098650
6 10.7176126642
7 9.8381537929
17 4.2895222802
111 3.8903528353
926 3.1741577971
1903 2.7295457104
3597 2.4119482039
4591 2.1252811844
4651 1.8168132387
4761 1.7498793239
4841 1.6500195466
4945 1.5281258531
4986 1.4124427739
5000 2.4701329994
evaluations raw_y
1 20.8845901817
2 9.4121356685
3 6.9856855421
4 6.9567725631
22 5.8017553362
38 5.0402521425
121 4.0555334482
699 3.9930094720
917 2.7499891161
2539 2.2246764837
5000 16.2416087678
