evaluations raw_y
1 14.1146521097
3 13.5055826464
8 6.7844197302
25 3.2150853846
4061 3.3205415913
4950 2.4926683851
5000 21.8010490427
evaluations raw_y
1 12.6371862426
5 11.4916955626
10 9.5995091761
14 6.4898734247
68 5.7304460396
146 5.5101438321
155 4.8294644637
226 4.1459685015
365 4.1298155852
625 3.3270530695
740 2.6516104079
3480 2.5829478887
3852 2.0075904857
3951 1.6647745705
3973 1.2171941374
4065 1.1863003909
4103 1.0822152259
4107 0.9229496190
4152 0.9134440698
4156 0.8619600841
4176 0.8402578914
4289 0.8010700463
4358 0.7668933426
4377 0.7347909298
4401 0.7091219048
4425 0.6836015003
4572 0.6226751008
4625 0.6088168286
4670 0.6025448346
4705 0.5801208537
4720 0.5796271835
4818 0.5543010349
4883 0.5505722500
4904 0.5500316127
4907 0.5275076009
4981 0.5250436720
5000 0.5629517162
evaluations raw_y
1 16.5457514117
2 10.7685104709
6 9.7315257481
10 9.6597258782
16 7.3763669528
25 5.7819983973
84 5.7657421969
112 5.2544042812
123 2.7875435758
129 2.6147228774
4441 2.4409954946
5000 22.6918884907
evaluations raw_y
1 15.7946499929
2 6.9618224913
4 5.1038818395
9 3.8144634675
168 2.8085478593
2812 2.2691602690
3391 2.5629426331
3892 1.9510645088
5000 20.4317004248
evaluations raw_y
1 18.7480538810
2 16.8262911125
5 14.7591738382
6 13.3404543148
8 11.5874312590
18 11.5197205259
21 3.8362018529
249 2.3533945911
1278 1.9311135521
3512 1.8303222733
5000 26.6151101138
evaluations raw_y
1 12.8181237488
5 7.3705142548
19 5.9674905620
26 5.5441490801
125 5.3199477343
245 3.5253497621
310 3.3319082403
542 2.3615873803
5000 13.8129024532
evaluations raw_y
1 29.5311168462
2 19.5634742431
3 8.9168640763
11 4.1313053213
56 3.2947473077
744 3.2213097912
1393 2.6018846564
2606 2.3769304483
3358 0.7612294406
5000 20.4209001225
evaluations raw_y
1 13.2680883199
2 11.1059573865
7 10.3890575878
15 6.1791087177
162 2.6175630081
3900 2.5210257211
4608 1.9517451734
5000 16.6246365491
evaluations raw_y
1 16.9692998569
2 13.6621144232
8 11.1977664765
11 11.1668984396
17 6.3778640109
19 5.1975211332
95 5.1261878801
98 5.0624902693
157 4.2630459296
505 3.8274103193
737 2.9567999188
3753 2.7019828944
4524 2.6667481540
4763 2.4867749307
5000 10.1455558075
evaluations raw_y
1 18.2082876283
2 15.0978853798
5 12.1550502436
6 10.7722989330
9 10.1339806928
22 8.9322065545
35 6.2902589939
45 3.6875448716
172 2.2649779540
4490 2.2603900967
5000 23.3015744248
evaluations raw_y
1 9.9291636573
11 7.8215762540
20 6.9047295222
21 5.5177504264
42 4.9104642462
73 3.9899529257
164 2.1723044461
5000 15.2901265697
evaluations raw_y
1 12.9559552890
6 8.3310854322
11 7.1704309200
15 3.7942465695
886 3.3349899877
1074 2.9569296632
1553 2.7208250962
2357 2.6249171769
3215 2.4415021305
5000 20.0097553297
evaluations raw_y
1 12.0755490210
3 10.5227868395
7 8.8277580600
14 8.3069779514
19 6.4877043776
35 6.0651784910
48 5.2957710765
203 2.6726820253
647 2.6054878192
688 2.0917748310
2615 1.4019522588
5000 19.7022787246
evaluations raw_y
1 17.4440480558
4 15.4938021276
6 9.4690914437
7 7.8725271658
20 7.3997691299
24 6.3998718092
43 5.4178235136
76 2.6935247799
2662 1.8941891614
5000 15.3463735317
evaluations raw_y
1 9.9453661512
30 6.7682912410
69 6.4619849158
70 6.4162336121
76 6.3404836143
120 5.5827911161
134 4.2157253558
189 3.1470424603
948 1.7653470006
4067 1.8444757982
5000 26.6961603509
evaluations raw_y
1 9.5745657100
10 7.5764397560
12 4.9097844173
30 3.7095182289
113 2.9377535535
130 2.3392129180
5000 6.0875382621
evaluations raw_y
1 17.2874856699
4 14.8912470669
5 13.8720608901
6 2.7642251216
2626 2.3016282582
5000 17.5488383326
evaluations raw_y
1 12.2567012828
2 5.7694048002
21 5.5326979404
28 5.0145327068
59 3.8057431838
66 3.4982065896
151 2.5895415616
3406 1.6294220694
5000 16.3503039960
evaluations raw_y
1 25.0671469562
2 24.5763581971
4 11.3158558630
7 5.6789672939
44 4.9690827952
89 3.0814540663
139 2.8402138701
1839 2.2864646288
2390 1.4104202924
5000 8.9670049919
evaluations raw_y
1 17.5699893497
4 16.9817038326
5 11.3583868540
8 8.4404205794
10 7.8437678950
26 5.8779628329
72 5.6239130523
92 5.1951050350
164 1.9525301053
699 3.3747546436
1129 3.2247306015
1456 2.6302910605
4417 2.5789656471
5000 22.8483186810
