evaluations raw_y
1 9.3817694519
6 8.4409839968
27 6.4896335196
29 6.3935898505
143 6.2059584256
150 4.8030609429
316 3.9128317355
355 4.0991357536
602 3.9001423826
1040 3.0666771603
1292 1.5638127772
4811 1.8185986360
5000 16.5517999645
evaluations raw_y
1 7.2632340962
4 2.7585625243
1040 2.4097373445
5000 11.2037899172
evaluations raw_y
1 16.1836444761
3 11.0859967633
4 6.7436131817
29 5.8911939106
181 5.2797056077
389 3.9789700147
516 4.4653638170
1040 2.8300634514
2255 3.2579291356
2335 2.4588952922
2595 2.2241571975
4781 2.1567026642
4950 1.5614027088
5000 37.9643538779
evaluations raw_y
1 16.4866866387
2 14.7848558042
3 11.7397906130
6 11.0454296990
16 6.6028390530
21 5.4447139724
77 2.0451420649
1730 2.0348238474
3589 1.8267481000
4218 1.2866422381
5000 10.0015711369
evaluations raw_y
1 17.2496154522
2 10.2447141693
5 9.0858337615
7 8.9624916118
11 6.5843632527
17 5.6724756111
20 5.4309086000
184 4.9715442993
228 3.6929373171
426 2.1668140010
3541 1.7143087775
5000 25.2105047302
evaluations raw_y
1 10.2578113397
11 8.4125753122
21 6.8065223587
28 6.0591366658
38 5.5682713696
74 3.7234697992
194 2.5863922527
3905 2.4053679152
4322 2.3288400763
4708 2.1696197632
4724 1.9074659487
5000 5.9835495240
evaluations raw_y
1 4.8870187593
42 4.6080742255
247 3.7515537800
1710 2.2246403380
3081 1.5030806760
5000 12.7140521970
evaluations raw_y
1 25.6849979161
2 5.1902570532
131 4.6674084635
270 2.7796013681
459 4.0472722356
525 3.0487813429
739 3.0436570563
1064 2.7417054555
1813 2.7387593430
1923 2.1501656685
2223 1.9751046815
5000 13.7453407731
evaluations raw_y
1 16.7378203200
2 13.1892902812
3 6.7893574157
15 4.2338443620
179 3.0697398960
633 2.6589283785
1198 2.2273766780
5000 22.5263022692
evaluations raw_y
1 12.2819413276
2 12.0676370493
5 9.7972169512
11 6.8903094191
48 6.7886544427
110 6.6675778639
127 4.4423600042
179 4.2287205807
818 2.1266771795
855 3.8302051175
983 3.4840389944
2202 2.9042024088
2507 2.4375061924
4303 1.7930401092
5000 18.4992924403
evaluations raw_y
1 9.2102483761
8 7.4743749103
40 5.8865506666
46 5.2229074534
145 4.5871049536
221 3.2786231876
842 3.2680902752
1460 2.7689046305
1673 2.7336855584
2446 2.1504700080
5000 11.0175781906
evaluations raw_y
1 16.8433556445
5 14.8956467555
6 9.8268611369
8 9.5881381964
16 4.0252108772
204 1.9969792827
1882 2.5334833031
5000 16.3495207639
evaluations raw_y
1 11.6170669552
15 8.9584053741
55 7.6887201958
65 5.2993604322
274 5.2773438015
318 4.4576003295
704 1.1132008653
1353 2.7174095411
5000 9.9117132396
evaluations raw_y
1 12.1200661976
4 8.5777633352
15 4.3777512361
258 4.0504888262
382 3.7458606131
570 3.1653235215
851 2.5626753513
5000 22.6326531440
evaluations raw_y
1 7.7177686525
14 4.4987346071
85 4.1413669969
155 3.6503124002
410 3.0984622672
2728 2.9443559496
3521 2.9101939468
3820 1.5656413007
4919 1.1120590053
4965 1.0313440675
5000 7.4079747303
evaluations raw_y
1 17.1109632842
3 15.8536368396
4 14.6099003938
5 10.6552578804
8 4.7237797012
19 4.4028401192
46 4.1073090486
257 4.0345547929
455 3.6267200170
686 3.2449585289
1093 2.2194045072
5000 31.3754013077
evaluations raw_y
1 18.8504922975
3 16.3015154161
4 11.5975848684
5 6.9224941559
26 4.8489210554
65 4.2373100004
101 2.6453276471
662 2.0951421444
1796 1.3960149079
5000 35.5888390359
evaluations raw_y
1 10.5950464560
4 9.0462819192
20 7.5672173816
30 7.2838642742
38 6.3524763920
132 6.0986465933
158 3.0521519550
1099 2.1702974803
2607 2.3597641866
5000 28.0750310363
evaluations raw_y
1 14.4184114051
3 13.6778215098
5 12.4552194475
11 11.6844076110
18 6.4541846768
22 3.2499579712
52 2.5775465461
1409 2.4700141734
5000 10.6094373098
evaluations raw_y
1 13.0126518799
3 12.4354041528
6 6.9162401161
18 6.6081058198
39 5.1961225102
180 3.4049017421
469 3.3673482938
501 3.2359082033
1732 3.1563767488
1988 2.9621361791
2022 2.4820023962
4671 1.4116017257
5000 10.9638413983
