evaluations raw_y
1 25.9826876063
2 11.9475523155
4 11.6002961369
5 7.7844138726
10 4.3294684373
49 2.3797986451
306 2.2829839247
491 1.6922944065
1744 1.5730853941
5000 5.9771863034
evaluations raw_y
1 6.5081805033
30 5.3498817466
43 3.0067016412
1280 2.9945657281
2096 2.3343509003
3544 2.2917730881
3596 2.1063491670
3608 1.9719641725
3638 1.8565859907
3661 1.6874407033
3673 1.5803055292
3760 1.2907888340
3826 1.2259500523
3931 1.2132236736
3939 1.0971279886
3968 1.0161194799
4065 0.9014253347
4164 0.8919857701
4190 0.8502914204
4213 0.6460731697
4409 0.5428053207
4439 0.4575407850
4797 0.4506038278
4836 0.4166091185
5000 0.4505616924
evaluations raw_y
1 12.2880054291
5 10.9943006186
6 8.7899621469
12 5.4570462936
56 4.9137830008
92 4.5134913432
229 4.5162076826
278 3.6809386473
362 3.2083861130
1380 2.2332896395
2081 1.9420566185
5000 17.4121094043
evaluations raw_y
1 16.9605612394
2 7.8373322522
9 7.6903071031
28 5.1198375618
51 3.5366715149
149 2.2711916953
406 1.5850198308
3755 1.4106394624
3770 1.2951588748
3784 1.2464172547
3872 1.1200756897
3911 1.0937836275
3991 1.0229695858
4022 1.0078453105
4071 1.0107522265
4094 0.9953048965
4140 0.9952256916
4155 0.9796563681
4201 0.9399705328
4225 0.8844415026
4332 0.8147256257
4367 0.7233173696
4472 0.7161752936
4484 0.7019190245
4512 0.6878088070
4554 0.6762322284
4555 0.6644206693
4639 0.6630475876
4720 0.6058190205
4857 0.6054178124
4869 0.5677898532
4944 0.5656524982
4956 0.5653962247
5000 0.6005642227
evaluations raw_y
1 13.3323249710
2 13.1433644389
4 10.4673005091
9 9.6012786889
15 4.9748733696
108 4.7586843753
191 4.0482618754
600 3.8770293348
686 3.6155196214
1006 2.8528121221
1501 1.6835735528
5000 14.6701527241
evaluations raw_y
1 18.4069892377
2 16.4880643151
3 7.9627009225
23 3.9567616948
180 3.6209587219
289 3.0739775212
362 2.9357627754
907 2.5023459071
1067 1.3510020114
1666 1.9137688002
5000 25.0816909465
evaluations raw_y
1 19.7745471908
2 15.4907416845
3 10.7720255771
6 7.5950039307
33 7.5928524197
56 6.9443754492
73 4.5188750291
149 4.1548685535
309 3.0830024337
2094 2.6577775594
5000 15.5763896345
evaluations raw_y
1 12.3885291322
2 10.0062137493
9 8.9710999583
16 7.1484844152
17 5.5181838199
18 3.8431962409
318 3.1294793770
361 2.9356271030
764 2.2688373390
3752 1.4932535694
5000 19.8487785238
evaluations raw_y
1 29.9998645541
2 15.5653778699
3 14.2487020140
6 11.0429142220
16 9.5463733474
23 6.5889819089
64 5.7269279022
82 4.2932266644
122 4.2926001284
335 4.2134524013
365 3.6543595163
1271 1.9356138115
5000 20.0264622967
evaluations raw_y
1 16.8352757730
4 10.8408857879
10 10.7371398652
12 6.5401364081
19 3.5526601474
37 3.0765104036
1276 2.6275913520
3314 1.3237796464
5000 8.9864011693
evaluations raw_y
1 20.0856585630
2 14.2680158375
8 6.4600132735
10 4.6907118819
24 4.5157881588
197 4.1985163584
354 2.1733996483
5000 11.8462856330
evaluations raw_y
1 4.7987460037
116 3.1873290478
130 3.0108558071
617 2.7023185721
1318 2.4050568543
5000 10.2973358265
evaluations raw_y
1 8.9088996461
10 7.1251204702
49 5.1423845837
161 5.0730354633
201 4.9785238940
305 4.6184354775
468 4.4072353960
706 2.3704407939
5000 4.0089644742
evaluations raw_y
1 18.2621978774
2 9.9311466294
14 5.2946599430
31 4.4326789550
95 3.6342059653
337 3.7671335529
504 3.5441654889
1107 2.5632538711
2028 2.3681655288
5000 17.7473785976
evaluations raw_y
1 6.8174522393
6 6.2989678262
8 5.4711156510
32 5.1858937675
110 3.0811569262
606 2.9724853756
2156 1.6482280387
4416 1.6273424821
4486 1.4115310247
4503 0.5986191515
4641 0.5771916470
4718 0.5712446269
4742 0.4873790863
4799 0.3850808216
4854 0.3646041578
4857 0.2032384792
4934 0.1762571250
5000 0.9084452577
evaluations raw_y
1 14.2258890806
2 12.9208586229
3 10.9233229526
7 8.1004963950
10 6.6971606787
11 6.3820577909
22 4.8558166521
527 3.3629304358
1477 1.7107615234
5000 20.0655749989
evaluations raw_y
1 12.0220240486
5 11.1209453020
7 8.3917599024
15 7.5261151806
23 6.1662887332
24 5.5907167529
307 3.9834598997
814 3.7440268855
1406 3.3438934273
1645 2.6203426298
1991 3.1339616170
2931 3.0078818415
3048 2.5374050221
3379 2.1976826105
4027 1.9041806361
4612 1.8601018883
5000 9.9408109838
evaluations raw_y
1 21.7991757665
3 9.4483864931
4 8.3273786657
25 7.6834750456
38 3.2716410954
658 3.0889341056
973 2.9796924691
1179 2.3818686681
2623 1.3864414409
3768 1.2222037992
5000 27.0654424015
evaluations raw_y
1 14.9113554855
4 10.1152217957
11 9.3031954140
21 6.9934008173
33 5.6964463722
57 5.4567725204
77 4.0983961642
212 3.2455145940
402 3.0313716666
1441 2.5830082798
5000 8.5029172222
evaluations raw_y
1 24.1120779567
2 11.1425430882
3 10.7196650768
8 10.6291841945
20 8.7373334693
35 5.0080290331
38 4.8188707629
285 4.8055514992
334 4.1698867497
490 1.9607328845
2299 1.8700431467
2842 1.6745748499
5000 9.9470097682
