evaluations raw_y
1 11.6947603341
6 9.6674109875
9 7.9859209162
30 7.8880497902
40 6.5269528076
84 3.4889448140
901 3.4767656297
1125 2.6149887658
2893 2.0448530428
5049 20.7806088156
evaluations raw_y
1 13.7333420014
2 10.7453584973
7 7.6593644801
21 6.5549078644
47 5.7121783650
64 5.3983548162
77 3.5324362543
293 4.8036317230
587 3.8179941120
786 3.3380668191
3058 2.4489924332
4674 1.4444280677
5049 9.2525497983
evaluations raw_y
1 6.6679281795
4 4.6846829275
88 4.6264866689
266 4.0795717237
299 2.7455650174
2000 2.2210847843
2584 1.5119611077
5049 6.3632674731
evaluations raw_y
1 16.3934811747
5 10.7729451385
10 10.1095129241
11 7.0000071253
47 5.7451665572
62 4.9286808099
81 2.9921874954
1324 1.7166307032
5049 6.8357208892
evaluations raw_y
1 17.7197479760
2 11.8839733098
3 8.2178879330
5 6.6728428735
23 6.4526756649
48 6.0313592644
141 2.4358804274
2472 2.3512201686
5049 14.6195822459
evaluations raw_y
1 18.9155004429
2 13.3913161311
3 12.5301732017
5 12.1068705314
8 11.2443388585
12 10.4550716229
15 6.4013688455
36 4.6149370653
61 3.4073816545
441 3.3194881990
702 3.2934120563
1221 2.7440054017
2215 2.6774327153
3094 1.9735341455
5049 10.8637922449
evaluations raw_y
1 16.8042148233
2 13.1316333845
6 11.3959592896
8 10.2626443567
10 9.8701799878
11 9.6794428447
12 8.4085007642
18 7.3363888560
19 5.7827527891
68 4.8776951216
83 3.5634227744
160 2.7265494569
298 2.3729852158
990 1.7094407189
5049 12.0426631159
evaluations raw_y
1 22.4001863700
2 17.0279463249
3 15.2121906662
8 14.4714828212
16 11.3699779569
17 8.2027294002
23 8.8083739120
27 8.1973779718
30 5.6310110736
39 5.7938059311
46 2.7679658372
572 2.5851780175
1126 2.2453558085
3005 2.0521214059
5049 13.0342545643
evaluations raw_y
1 10.6784280859
6 6.6836517774
22 6.1118333279
33 5.8229463312
43 5.3477434958
80 3.6026346772
84 2.9741508734
453 2.7729996300
611 2.5379484436
2183 2.4830817649
3904 2.2046809356
5049 21.9908509877
evaluations raw_y
1 8.6464020594
25 8.5398661672
38 5.6516602020
91 5.0686707053
171 5.0980900550
173 3.8195072902
543 3.1275507389
748 2.5611501173
1208 1.4600668394
5049 21.7013085898
evaluations raw_y
1 8.3924939106
16 7.1045727370
18 6.5413647095
27 5.8967845200
37 4.9061703683
161 3.8717498160
174 2.9975687710
1209 2.2036266126
1301 2.2498022203
3923 2.4260980590
3963 2.1778873718
5019 2.2378448222
5049 20.5657561691
evaluations raw_y
1 17.8187871993
3 16.0918296779
5 12.3266560219
8 10.2053274051
10 5.0292985742
84 3.5839052750
981 2.9368840847
1214 2.1907307199
3203 2.0388068193
5049 19.9253008592
evaluations raw_y
1 16.9711682245
3 14.9166263346
4 9.8914637443
6 8.6270653931
12 7.8405321156
16 4.6334886218
102 4.5501251769
204 3.6434824797
224 3.5728674925
262 3.4440895509
434 2.4462584777
2890 2.2980333334
4040 1.8032468835
5049 17.3738441250
evaluations raw_y
1 17.3172861946
4 6.9077657642
47 5.6796231776
81 5.1914221753
126 4.7537519284
166 4.5439539185
367 2.7851580368
445 4.1115359924
512 3.9908842467
646 3.6561134247
906 3.5861714130
1114 3.3178934821
1866 2.3722856343
5049 9.5264172527
evaluations raw_y
1 15.9180756021
3 13.4995456275
4 12.5755641420
8 8.8802031730
9 7.5124425260
26 7.1833695697
50 4.2058547306
355 4.0628480849
776 3.7999120080
1001 2.5808532004
1757 2.4228124071
2753 1.9568369247
5049 22.7257543759
evaluations raw_y
1 13.4150829890
9 13.0425165908
14 9.7629602102
24 7.7672510747
51 7.0685210506
61 5.6438177398
63 3.7309946317
724 4.0469367125
1193 3.4922964565
1338 3.1778174156
2607 2.0668060200
5049 7.9693421700
evaluations raw_y
1 10.2917264271
2 9.7139204875
7 9.6623088568
18 7.8210645845
36 7.6576210369
49 6.3699669771
82 3.2354666490
326 2.8245389056
327 2.7826052817
3291 2.1320275730
5049 9.9127413528
evaluations raw_y
1 13.2799610459
4 10.9993004203
8 9.3752146113
13 6.4496029295
21 5.0704773430
38 3.3514948035
58 2.6874218588
2530 1.8981921529
5049 23.0849611171
evaluations raw_y
1 30.0842106452
2 12.2807249336
3 9.0023563156
17 9.6490323676
26 6.4263629811
33 3.4881106978
92 3.4429611068
452 3.2868658912
994 1.7579479855
5049 15.7040421953
evaluations raw_y
1 21.2879898243
3 14.6852754148
4 6.5107083261
5 4.6692663400
12 2.9979347297
147 2.0067980690
1782 1.7866124034
5049 17.8551112902
