evaluations raw_y
1 9.4335358214
2 7.7984915710
4 6.8110224815
27 3.7813481353
951 3.2814730942
3716 2.6089509707
3790 2.6002065352
5000 8.6051434726
evaluations raw_y
1 18.7615173933
2 13.4794387500
3 11.4866233140
5 9.6624087281
10 9.0381121936
20 5.7131683661
108 4.2646129707
442 3.0013740589
750 3.7818740637
822 2.4211808608
1156 1.9432335266
1690 1.4891633962
2620 1.8181514676
5000 33.9899374055
evaluations raw_y
1 7.0527973773
11 6.1092076206
12 5.9831242780
66 2.8723413018
3604 2.1901351614
4011 1.9813784780
5000 15.4711605380
evaluations raw_y
1 18.0031651726
3 13.2192887772
5 7.0885570401
10 4.2266601785
235 3.3548503593
409 3.0732390469
2189 2.6870275952
4198 2.6479646166
5000 18.3858134071
evaluations raw_y
1 3.8663962486
126 3.4617796954
1156 2.4147792879
2772 1.6864088406
5000 16.6115501996
evaluations raw_y
1 20.1173327203
3 9.6253281644
25 4.6971731820
176 4.3955626850
482 2.1394383752
526 2.5463874319
3505 1.7484828212
5000 10.6955577879
evaluations raw_y
1 23.4698336513
2 9.6628768825
3 8.2747690246
6 5.3803513270
235 5.3559409482
306 4.3847928490
817 4.3033411079
877 4.0348941929
1247 2.9827934744
5000 16.5509550946
evaluations raw_y
1 21.4407326218
2 12.3051076128
3 11.9712910833
6 8.6510937937
11 7.0450252708
24 6.6591105811
40 5.3841714658
206 4.4611569935
368 3.2172425558
550 2.2090957882
4145 2.0469731886
5000 31.6227721317
evaluations raw_y
1 7.8910919053
3 9.4690584656
4 6.2398171159
71 6.0197607056
82 5.9371850683
196 4.8302240606
229 3.7732677636
465 2.7869441554
3083 2.7653916170
3277 2.4419633140
4614 2.2369916806
5000 6.7042610955
evaluations raw_y
1 6.3130769144
26 6.1395588749
49 6.0666805447
84 6.0162336918
120 5.2894762548
328 3.5877826273
460 3.8153556014
569 3.7652863387
707 3.3082207641
834 2.5106835133
4032 2.4722055746
4775 1.9262050520
4819 1.4273908197
4957 1.3234244290
5000 2.9306567240
evaluations raw_y
1 9.3045306592
12 6.8326423522
19 6.7767638056
36 6.5360033029
38 3.8203852268
80 1.9585787296
175 3.3669048432
390 2.5706507155
2545 1.2893982333
5000 11.4794693850
evaluations raw_y
1 15.7599372276
4 12.4831263180
5 9.7888792253
7 6.5146898666
17 5.7544064003
26 4.6392757706
35 5.5245610207
76 5.0295370805
258 4.2232391757
259 3.8781901471
533 3.1232224549
567 2.6902788654
4417 2.1869386665
5000 9.9293929196
evaluations raw_y
1 21.3385751797
3 20.7723734215
6 9.9361105925
12 7.5530192062
37 6.4578182943
95 6.3013618279
97 4.3817904572
329 2.6279136865
1683 2.5765850516
2033 2.4485344891
5000 24.5724549897
evaluations raw_y
1 7.5331918867
15 4.8169239864
30 3.8792758739
89 3.5023493927
343 2.8749327590
4929 2.7025849027
5000 10.4950014642
evaluations raw_y
1 27.4128544459
2 16.0698964068
4 9.1754063018
10 7.2510513011
14 5.6870125324
137 4.9111227520
186 4.8109229042
198 3.5428052053
349 2.8049097397
3569 2.3053340706
4372 2.2276214013
5000 18.2324125932
evaluations raw_y
1 6.4515715990
37 4.7832238216
70 3.9751362311
483 3.0319026748
4616 2.8958654048
5000 32.5140300616
evaluations raw_y
1 16.2890375734
5 7.8046430853
10 6.0608868826
80 4.9357804050
87 2.6649751292
269 2.0848677600
2198 1.9298214250
5000 7.7541228258
evaluations raw_y
1 12.9817538740
11 11.6786349529
14 9.1408544530
18 6.1459388691
98 3.5599831642
1266 3.2595450555
1567 2.5719464910
3138 2.0756389436
3336 1.8991944828
3438 1.7854548319
5000 10.9883999053
evaluations raw_y
1 14.0468776117
2 6.7908430786
4 6.5581575288
9 5.4379431999
25 5.1104380195
112 4.4365253239
238 4.3681861403
281 4.0417755484
590 3.9581830792
766 3.2072853634
3259 2.8599053425
5000 9.9028589472
evaluations raw_y
1 19.0370193301
3 16.7453272209
4 9.5753601483
11 7.5516823081
12 4.2459674281
39 4.2240313405
57 4.0329793908
308 3.4867675146
404 2.6136325698
962 2.4933715299
2723 2.7087945856
3132 2.4502664628
3460 2.2942413073
5000 15.8620387412
