evaluations raw_y
1 25.7363140251
2 9.2258652572
7 3.7272261818
50 2.4734140867
373 1.0450874252
5134 27.4374768795
evaluations raw_y
1 12.5427874530
3 7.7156633575
10 2.7146483989
730 2.5109367226
755 1.8071630628
5134 5.6169807965
evaluations raw_y
1 15.4400190359
3 11.7911269443
4 8.9382864239
8 8.6732375832
9 5.3892653587
13 5.1792727535
43 4.7940584863
80 4.2920293888
210 3.6142681485
257 2.2756783456
494 2.2130733390
5134 7.7424460153
evaluations raw_y
1 10.6975321617
2 9.0573652991
7 6.8317024778
9 4.9851844438
24 4.5902449345
400 4.3398516314
519 4.0603930282
561 3.1133562407
1648 2.3969716895
1939 2.2586036597
3058 2.3510110934
5134 10.5633580691
evaluations raw_y
1 22.9151876332
2 12.3701670530
5 6.8974899777
12 1.8244801656
4251 1.6001112343
5134 25.5298793933
evaluations raw_y
1 19.7592644168
2 7.4660793348
7 3.6088002175
1024 3.3781974373
1317 3.3777822603
1370 2.5789714012
4168 2.4753394011
5134 15.9273993552
evaluations raw_y
1 13.2153499486
6 8.6338382935
7 6.8884794579
24 6.3637398843
72 5.8969279086
75 5.7779247902
90 4.2084726091
283 3.6858054172
461 3.6669893573
854 2.7715560572
3146 1.0133857854
5134 7.6730555336
evaluations raw_y
1 22.5790849580
2 7.0357908624
12 4.2265216287
14 3.7809112837
444 3.2759116217
855 2.2080810633
5134 17.2375519807
evaluations raw_y
1 29.3038646563
2 12.5232578089
11 8.2508424595
36 5.2809284732
53 6.0760617397
85 4.0947862830
232 3.5496484243
814 3.3230148655
1315 1.5987720904
2620 1.4454484419
3867 1.2755130813
5134 7.9074448078
evaluations raw_y
1 17.0968861383
3 9.9454978094
4 5.7927287997
29 4.1272359589
258 1.2462641184
5134 27.8772763601
evaluations raw_y
1 11.5703512267
3 9.3162371259
25 8.2456119148
39 6.4015560950
53 5.9831266827
57 5.4021590491
59 4.3670828152
170 4.1087855722
483 4.6581995656
559 4.4584692812
637 3.5311696561
820 2.7641075017
1534 2.0606049856
5134 10.2610720940
evaluations raw_y
1 11.5459879439
2 8.7648932615
5 7.8377033704
42 4.6902619057
328 2.8010673922
862 2.8887451870
5134 16.2469174757
evaluations raw_y
1 27.5222033503
2 11.0961167432
13 6.1553708952
52 5.1232760158
163 4.7533060065
164 3.9871657796
182 2.0344410156
1673 1.5339508839
5134 16.8191237207
evaluations raw_y
1 11.0003311409
8 8.1488323430
15 7.6697810561
62 7.2501206739
82 7.1669224468
83 5.0376527107
110 4.9449478490
137 4.2298147999
226 3.5339476764
242 3.4292963019
1567 2.5586104819
3316 2.0143269857
5134 19.4148666030
evaluations raw_y
1 10.3084852899
3 7.6134657292
27 5.4318274259
170 5.3166146733
243 4.6891019773
348 4.1783101446
653 3.9869719982
888 2.2402485422
3520 1.6963187178
5134 7.6463710508
evaluations raw_y
1 22.0590173499
2 18.4470619350
3 16.2929590068
7 11.6752267008
10 6.3913520443
56 6.0846466132
90 5.3919544411
169 4.6072454163
172 4.4561528550
235 3.5488773612
262 3.0299467206
319 2.9549081714
892 2.3715669918
1746 2.1521770465
3707 1.8615699554
5134 12.5740803546
evaluations raw_y
1 22.9713861753
2 8.4314076914
7 7.9095742137
16 7.1668972417
20 6.4560209353
45 6.2282250991
69 5.7193069299
72 5.0561672017
106 3.1903136890
883 2.9555232212
1035 2.0539570960
5134 22.5946540851
evaluations raw_y
1 7.9163709831
6 7.8763874519
21 5.9234286368
50 5.0519848751
112 3.4857537248
190 2.5068337763
1018 2.2833720520
2632 2.2539224286
4088 2.0331715459
5134 33.6224750169
evaluations raw_y
1 20.9588197526
2 18.5474809924
3 10.2708138214
6 7.6786747256
23 5.9744721507
31 5.6836408877
74 5.6409439085
151 4.5944974322
226 3.5520515640
810 1.5286217838
5134 21.5786189668
evaluations raw_y
1 7.7097875421
56 6.7552965738
66 3.1542398860
584 2.8395784958
1310 2.0909809306
1455 1.7619252446
5134 15.1032322322
