evaluations raw_y
1 27.3064469269
2 16.7805573354
4 15.7723907527
5 11.0774241836
6 5.3086345454
93 4.9838006777
138 4.3984333711
164 2.9548875415
1160 2.7876240745
2734 2.6161259717
3968 2.4194226434
4512 1.5813303452
5019 12.1510736436
evaluations raw_y
1 17.1508512316
2 8.7270752614
9 2.4241602763
431 4.8546509512
554 3.5576957898
1145 3.5659021213
2256 3.0522708358
3481 1.3546936889
5019 19.6706670905
evaluations raw_y
1 14.3320923829
5 6.7969918397
119 3.8201074547
341 4.4932796151
496 3.9502918953
743 3.7917586874
2316 3.2382025702
2808 2.8033463283
3363 1.7155683229
5019 25.6573924323
evaluations raw_y
1 6.8635244835
39 5.5272373759
136 5.2179085832
240 3.8623614526
408 3.2706248369
1052 3.2356022852
2001 3.0368220411
2171 2.7080161200
4278 1.5457913041
5019 6.6799854620
evaluations raw_y
1 19.3620082192
3 15.3581000887
4 3.7053093899
193 3.2810731753
1818 2.4112261085
4604 2.1034325948
5019 15.4448338153
evaluations raw_y
1 19.7167768078
2 11.4202595109
10 8.7602951168
14 5.4956214304
77 4.8643724778
167 4.5833007524
187 3.7718518540
536 3.7791152850
601 3.2947503415
654 3.2416790924
919 3.0963279495
999 2.9928710018
1195 2.9872661240
2333 2.9651144015
2492 2.5814931346
2713 2.5237398709
3122 2.4601125814
5019 4.4782163585
evaluations raw_y
1 16.5634889737
4 14.5485625313
7 10.5533716277
12 4.9161828513
21 4.2651041631
132 3.8238931559
408 3.7432543404
708 3.4308502776
1241 3.2200533331
1707 2.5312192999
5019 16.4631767115
evaluations raw_y
1 14.8617014755
2 12.7709268379
10 5.8546257390
16 4.2573133690
260 4.2242459574
383 4.0014978901
623 3.2003694819
1258 2.9412032168
1505 2.8556331870
1892 2.7258062632
3790 2.6860469603
4017 1.7654183771
5019 15.8659160793
evaluations raw_y
1 29.0822883269
2 17.0297743930
4 15.4248318183
5 5.8227510009
24 4.1699948206
244 4.9347488497
336 3.9769898359
342 2.5999518817
3196 2.3231419888
4040 1.7133006708
5019 23.2578339663
evaluations raw_y
1 19.1184389265
2 14.3934572170
3 6.6263599867
16 4.2452129350
42 3.2210250124
815 2.7956929006
1955 2.6428276152
2177 2.4914749367
2991 2.2982920951
3614 2.2066976825
5019 13.4741325815
evaluations raw_y
1 8.0834101189
12 7.7448872759
24 7.7425740646
35 3.8961929360
68 3.5995297353
164 2.8507838073
634 2.6201516980
1024 2.5976893940
1776 2.2884471853
2075 2.2849774801
2096 1.8083496340
5019 22.1260140467
evaluations raw_y
1 29.6924656190
2 21.5932923533
3 8.8437443504
8 5.5260036455
21 5.4248652751
123 2.1207823654
5019 9.0079624961
evaluations raw_y
1 15.4024418903
2 6.9422685542
9 7.1698777643
16 5.3158970773
57 3.9058131491
78 2.4540225925
1078 2.0456446532
5019 22.8974047635
evaluations raw_y
1 16.0612182639
2 11.5251293794
3 9.0588793810
25 4.3593498894
239 3.4830945287
1411 3.3354817145
2945 3.3286458109
3074 2.5114779069
5019 10.7078896206
evaluations raw_y
1 9.6304727506
6 7.2142518127
19 4.3924047565
482 3.1954002336
1167 1.6541363293
5019 9.7219202803
evaluations raw_y
1 31.8741764062
2 23.5118218906
3 15.5558848886
4 13.5623609174
5 12.2190840554
6 10.8391803489
7 7.0406303816
46 4.0337957838
919 2.5272085093
1325 1.4224483652
5019 19.0065480640
evaluations raw_y
1 23.5673589644
2 14.0630393252
3 9.3326052440
16 8.3387859027
54 5.1584175508
58 3.6803924232
414 2.5331376207
3086 3.1276653333
4339 2.8399764082
5019 9.6584308089
evaluations raw_y
1 13.6610796623
5 10.7434406668
7 9.8403064647
13 8.1418958166
15 5.5381265563
31 5.1281994698
76 4.1739568854
114 3.8912885941
118 3.7644566884
278 3.4956004442
5019 6.6458583115
evaluations raw_y
1 19.3355918944
2 16.6343742704
3 14.8374048684
5 7.9602839193
12 3.1747320251
1152 1.8070676938
5019 5.3307744945
evaluations raw_y
1 14.5619047602
2 12.7025900452
7 8.3341295484
10 7.1793833606
13 6.7518832588
55 6.0291992363
57 5.4235449322
247 3.9583930226
559 2.9019563100
3945 2.5215706723
5019 15.6014138888
