evaluations raw_y
1 26.1425866804
2 11.7228196409
7 8.6700878005
19 6.9209383187
34 6.4074560303
70 5.8615048299
72 4.0533412297
253 2.0995986209
5000 24.0859591094
evaluations raw_y
1 14.9475797749
4 13.2218182047
8 11.9777689055
9 6.1708973892
22 3.7239351095
1022 2.9487814669
1638 1.0878856415
5000 16.7781042737
evaluations raw_y
1 11.9395725442
6 5.9782934783
52 4.1334215550
117 3.9839120099
370 2.9805689580
1450 2.5857815815
1714 2.5345974135
2840 2.2023476661
5000 23.1090544040
evaluations raw_y
1 11.0660405173
4 5.2161495552
351 5.1402006767
513 4.1967771639
762 3.6186782462
932 3.8904646075
1026 3.7047397327
1292 1.7508383849
5000 12.2631687971
evaluations raw_y
1 23.5830407525
2 22.4216170853
3 19.7946068659
4 9.5458761874
7 8.3822181168
11 7.7796178845
17 3.5915516926
807 3.7426968506
1232 3.4602874387
1351 2.5123700538
1994 2.8741450254
3532 2.2868614789
4848 2.1264406069
5000 9.9946324632
evaluations raw_y
1 15.1579640731
2 6.8777930144
5 5.8846340250
38 3.7301484163
71 2.3283678262
5000 35.3991890021
evaluations raw_y
1 16.1233952194
3 8.5732942711
19 6.1515335641
29 5.8498592803
88 5.2131331461
93 3.6327829700
239 3.7972421962
552 3.0209894325
1420 2.6743151928
3221 2.4167550907
3431 2.0596400774
3648 1.6744158592
3768 1.4522541715
3806 1.4028071623
3992 0.9004816612
4426 0.8822821577
4429 0.8798396866
4451 0.8436794817
4574 0.7359490453
4651 0.6997271620
4664 0.6818144511
4718 0.6488520042
4847 0.6401563182
4872 0.6357269116
4931 0.5418574013
5000 1.5924857619
evaluations raw_y
1 24.1962391734
3 7.8072847504
13 3.9276616341
25 3.2831531973
81 3.1518618406
1161 2.1545607443
5000 32.2213867056
evaluations raw_y
1 13.7917445991
2 10.3724204484
3 5.0505529220
75 3.2820300342
690 2.5529626672
3488 2.2831569888
5000 6.1255260120
evaluations raw_y
1 13.5149419728
2 6.7983127946
31 5.3083379952
149 4.6072377461
167 4.6598236244
271 4.0678652204
348 3.8069605218
413 3.4214021649
473 3.1323180244
538 3.0425848227
1018 2.4857531987
3794 1.9967307047
4135 1.4206293080
5000 30.1342483794
evaluations raw_y
1 22.4481259646
2 17.2882965860
3 10.4682922149
8 5.8880666140
36 4.2548293107
721 4.2640912205
872 2.9420310946
1511 1.9550465345
5000 5.7742807596
evaluations raw_y
1 32.2817552595
2 9.4445056879
3 6.8198604437
5 6.9563891343
9 3.6018798675
697 2.0732242918
1586 2.6161733502
4542 2.6426922681
4741 2.5233934708
4745 2.5072073989
4746 1.7558853621
4795 1.2436166828
4853 0.7595901547
4931 0.4965200590
5000 1.9149715555
evaluations raw_y
1 31.9873630215
2 23.5556906152
3 14.3479133418
5 12.6092241122
6 11.2309875833
14 5.0576589522
15 4.6753851487
225 3.9894814604
245 3.7421243246
250 3.5500807437
259 2.1523761018
5000 8.3075737671
evaluations raw_y
1 12.0253576269
6 5.2130180465
57 4.9161444115
93 4.7800501405
152 3.7447650831
708 3.5592032054
1009 3.0708497916
1733 2.9564369853
3397 2.1409511742
4853 2.0831802565
5000 13.6860754929
evaluations raw_y
1 7.7528314418
2 14.6786063432
4 13.8297558465
10 12.6202347033
11 12.4338983646
17 12.2511301526
18 11.5633549720
19 10.0132336175
20 5.4213334262
52 2.6911656195
3064 1.7328948219
3764 1.7446030416
5000 21.3998870775
evaluations raw_y
1 21.3693664575
2 19.9891103007
3 8.5097635105
4 10.6473595049
6 6.4854341558
9 6.1680826079
21 4.3084440656
82 4.0929910482
247 2.5928620896
341 1.8923581374
3552 1.5065093493
5000 22.2094189852
evaluations raw_y
1 17.0493349281
3 18.0575104248
4 14.6618085167
10 7.8561865068
22 6.6445517613
26 4.7278337941
77 3.6468979588
593 3.3510092176
800 3.1654990535
1051 3.3815984696
1190 3.0087930538
2731 1.9187056742
3391 2.3138225181
5000 18.1287565004
evaluations raw_y
1 14.6485741388
3 14.6592243091
5 8.0000235643
11 5.4726066116
21 5.3437658629
101 4.7178834014
349 3.7967208658
510 3.4203126912
969 3.3955624130
3239 3.1546607805
3677 2.7669258297
4800 2.6733138116
5000 21.2872425192
evaluations raw_y
1 15.6813259659
4 10.0971425393
7 9.2449573293
10 7.1819370011
36 4.8937936105
363 4.5410592264
607 4.2489593147
634 4.1040642968
720 2.1895714334
3863 1.4359888804
5000 18.8435873798
evaluations raw_y
1 6.3254230627
57 3.8701090080
738 2.1759611361
5000 13.8533220596
