evaluations raw_y
1 22.5341976026
2 12.7532247915
4 9.1840303814
20 8.1921142036
25 7.5764451439
30 6.4094245587
38 4.2883148279
275 3.8510603851
632 3.5444626188
686 3.4258318198
910 3.0850970118
996 2.1073992819
2139 1.6698314848
5000 11.9386052673
evaluations raw_y
1 9.9167879396
12 6.8374151577
19 5.6387676551
29 3.8650671187
119 3.6430396960
1375 1.6023333454
5000 32.6586268921
evaluations raw_y
1 15.1745992172
6 12.3915090107
10 11.9705873569
11 5.7413264544
16 4.4351245861
204 4.0803684784
756 2.9282866278
2905 2.7077546645
5000 19.9960287052
evaluations raw_y
1 23.8153327254
2 12.4280089066
4 7.1345646180
7 5.0905471869
9 3.2028920439
38 3.0580887396
261 2.2146396993
4645 1.3191337303
5000 20.0988539192
evaluations raw_y
1 29.3479383696
2 17.0702897495
3 11.4338947221
12 8.9680949965
13 8.2082935570
26 7.1003559764
40 5.8698841276
65 4.8878404759
95 2.0400951800
2379 1.7909029390
3280 1.7441445219
3312 1.1975315111
3503 0.9994342781
3545 0.9848899672
3553 0.9822404791
3583 0.7578114386
3617 0.7569054505
3780 0.6977885636
3997 0.6731192145
4079 0.6492538936
4118 0.6384183686
4220 0.6175865850
4230 0.6044545608
4345 0.6023120653
4356 0.5979246463
4430 0.5819585805
4473 0.5813783835
4500 0.5527039986
4545 0.5367429041
4982 0.5363723105
5000 0.5489991847
evaluations raw_y
1 19.6177576712
2 10.0167259687
4 15.2411921318
6 8.6816865965
15 6.3805247927
41 4.6648028089
95 4.2318673222
319 3.0124034017
1548 1.9668810395
1711 1.4087440968
5000 27.6956706896
evaluations raw_y
1 16.2454009463
3 6.9382449314
5 4.9718804650
149 2.8419826785
1298 1.2768068361
5000 12.2688861973
evaluations raw_y
1 17.8997989491
3 16.0363823796
9 14.0679015817
11 10.8665971271
12 5.3507581361
50 5.2768872169
100 4.2752985794
236 2.9145504239
606 2.3275797258
1870 2.0889413902
3477 1.9285973491
5000 18.4960647717
evaluations raw_y
1 28.5345537516
2 15.7794306194
4 15.7517280373
5 14.0549350901
6 7.5109701938
11 4.7701709161
147 4.7352960301
181 2.3826043209
2121 2.2277383847
5000 21.4115517050
evaluations raw_y
1 11.9391975540
5 12.8053376868
6 10.6713287335
8 7.5138238180
14 6.4122054771
47 3.8484293020
193 2.8502912550
414 2.3295050292
2507 2.1798499552
5000 13.9640262320
evaluations raw_y
1 23.7435505892
2 13.7836601067
7 13.3690473284
9 6.6907355307
22 5.5763041742
27 5.1312966851
51 4.1848110250
80 3.9785701182
426 3.4895400155
550 2.9934949766
1140 2.6318238100
4060 1.7891595442
5000 14.4939705651
evaluations raw_y
1 14.1477750197
2 13.2448338565
3 10.3775406884
6 9.7970428605
12 4.9450734016
37 4.7241396159
99 3.1503853992
280 3.6079474473
532 3.2473418278
2113 3.2498474994
2349 3.0966108059
3249 1.3490260924
4666 1.3283007883
5000 6.4608810806
evaluations raw_y
1 9.3062159233
5 8.8543464951
20 6.7208649623
29 5.7522195300
42 5.5880234531
269 5.3645656103
287 3.7778317202
301 3.6525870558
313 3.3843089643
316 2.6662541477
530 2.6417262534
1527 2.5605957322
2904 1.7955017771
5000 24.8321263587
evaluations raw_y
1 21.3607754527
3 12.0087948295
4 11.4810330041
5 10.3692214896
13 4.5882988668
52 4.3664111120
127 3.6860533560
301 3.2626382789
577 2.6802624117
2113 2.4703655376
4342 2.1324884984
5000 16.2583107890
evaluations raw_y
1 8.3413538160
4 5.5616360533
34 3.2417306404
538 2.9351851088
1084 1.4911999733
1977 1.2755828238
5000 23.3341471486
evaluations raw_y
1 5.7774383757
216 5.6875599321
232 3.1343857485
821 1.3134512876
5000 13.1411059092
evaluations raw_y
1 22.0080117376
2 4.0056502676
641 3.3895299611
935 2.4251970266
1693 2.4810242413
4456 2.2100833617
4471 1.8039490708
4506 1.5974305963
4619 1.4510085523
4776 1.4342376463
4801 1.3099323983
4850 1.3172840154
4855 1.0702725016
4909 1.0000540746
4940 0.9282095849
4949 0.9127933017
4960 0.8766953272
4988 0.8476699091
5000 0.9187774651
evaluations raw_y
1 14.6126613397
5 13.5499347107
10 12.4300545047
17 9.9902951752
23 7.9973881646
24 7.5472614260
27 1.9702438542
1599 1.9276023144
5000 21.3236523510
evaluations raw_y
1 15.4852539416
2 14.6590330256
8 10.5907484622
10 9.0349629162
28 4.5361789990
83 4.2653121095
137 2.7069801162
5000 23.3039467666
evaluations raw_y
1 16.8380500151
7 11.6883555924
9 10.6187833316
11 2.7662474285
628 2.4321642282
949 1.9474505024
3113 1.7964441719
3334 1.3668364070
3370 1.3200071504
3374 0.8308941014
3440 0.6734237444
3494 0.6216356759
3562 0.5435018919
3576 0.4869893795
3624 0.4609809373
3627 0.3984929046
3648 0.3641271120
3743 0.3302921984
4194 0.3241098117
4201 0.3142661366
4350 0.3123465775
4358 0.2648797954
4361 0.2054224133
4552 0.1988597588
4862 0.1561183276
4915 0.1359897653
5000 0.1962555404
