evaluations raw_y
1 7.1354328684
5000 0.0000000000
evaluations raw_y
1 32.1384476068
2 24.4893063253
3 9.1538594851
5000 0.0000000000
evaluations raw_y
1 11.2901554561
17 8.7977017434
5000 0.0000000000
evaluations raw_y
1 24.8364718957
2 15.1007283612
4 9.8442938529
5000 0.0000000000
evaluations raw_y
1 9.4056740789
2 7.1247657420
5000 0.0000000000
evaluations raw_y
1 18.0719215503
3 9.9126171511
7 8.0060808564
5000 0.0000000000
evaluations raw_y
1 8.0866412578
2 6.7883341453
4 6.1719380691
5000 0.0000000000
evaluations raw_y
1 13.6181882230
2 8.5744423928
5 6.6361261374
12 6.5711862214
5000 0.0000000000
evaluations raw_y
1 12.1203747111
2 6.5386346272
5000 0.0000000000
evaluations raw_y
1 12.9402019613
3 12.4783429853
5 9.6244028726
11 6.8080328854
5000 0.0000000000
evaluations raw_y
1 14.3732141034
9 10.1259052114
22 4.3434634160
5000 0.0000000000
evaluations raw_y
1 15.2914209507
2 11.1681476369
5 7.4804834815
5000 0.0000000000
evaluations raw_y
1 13.4964019061
2 10.4705937896
5 8.8197683417
5000 0.0000000000
evaluations raw_y
1 4.6529213440
5000 0.0000000000
evaluations raw_y
1 13.1078675922
5 11.8135514734
5000 0.0000000000
evaluations raw_y
1 14.5173810567
3 13.6364259571
4 11.1958066678
6 9.5786785021
5000 0.0000000000
evaluations raw_y
1 11.6671115152
2 4.7880363585
5000 12.4397045382
evaluations raw_y
1 26.1866067233
2 16.0526672104
3 14.2281053778
5000 0.0000000000
evaluations raw_y
1 13.2767461938
5 10.1863562703
5000 0.0000000000
evaluations raw_y
1 10.7434590534
5000 0.0000000000
