evaluations raw_y
1 17.0618949967
3 14.6649002022
4 7.3123246641
23 6.1047130612
83 4.8666780747
168 4.3721692422
465 4.2399462548
566 2.3091193190
1372 1.7073861800
5100 24.6880655045
evaluations raw_y
1 26.6118261850
2 24.7126792415
3 16.3138517279
4 15.0529333761
7 6.2651501891
8 4.5757033247
156 4.3751321516
320 3.2867115223
600 2.4887987315
783 2.0652374257
1050 1.1174479117
5100 25.2670148653
evaluations raw_y
1 16.6690013597
2 14.6172450788
3 14.0981578833
4 3.2961919083
61 3.2322630377
210 3.1182236190
818 2.9062584016
2190 1.9006593247
5100 18.1307765535
evaluations raw_y
1 17.2179591157
3 7.5802602383
8 3.5549178753
322 2.5151339273
497 2.1028532021
1747 2.4651648559
5100 9.5850397358
evaluations raw_y
1 22.9002505141
2 10.1514094938
6 8.9513727109
34 2.7276054780
2139 2.4616796157
3783 1.6862865422
5100 22.1628108743
evaluations raw_y
1 5.8786099674
96 5.5882924166
104 5.2628498983
182 3.9137807520
1049 3.5837819314
1308 3.5938364445
1592 3.2693670873
3383 3.1269149425
3493 2.9946042790
4357 2.9967592959
5100 24.9090393388
evaluations raw_y
1 11.7417097806
2 4.3742900089
34 3.7072111581
121 2.5805028426
746 1.8270646022
5100 14.0349843223
evaluations raw_y
1 21.9699012858
2 20.4094647913
3 13.1345803092
6 8.1749759754
14 6.8511593411
15 6.6082199285
91 5.0717236215
273 4.5720353964
445 3.0385595364
3152 2.1287772799
5100 21.4442679566
evaluations raw_y
1 11.4748044862
7 11.4561370384
10 11.0218939864
13 10.3236484156
15 10.7193818766
17 9.4157967404
18 10.0940793602
19 9.7617811592
29 9.3274454571
50 8.4096595798
68 7.5961342367
80 6.1141235193
114 5.7347450251
116 4.3638619020
241 3.0966896686
2153 2.9577923771
2860 2.3994065258
4663 2.2955572691
5100 17.8120419626
evaluations raw_y
1 25.2491669031
2 24.3985520932
3 22.3614828420
6 22.3701604618
8 14.7732411949
21 14.4975935474
25 11.8125249365
28 10.6984601170
35 10.4408315593
41 9.2066892156
42 8.5973933229
74 6.8839684087
142 6.2349279495
152 4.0809045244
422 3.8351995854
606 2.9578521376
1017 2.7223168449
3790 2.5832590231
4247 2.3653790762
5100 21.3273274060
evaluations raw_y
1 13.8594087515
4 7.6591666798
22 6.5356347176
97 4.8188558549
153 4.3858393298
170 2.9210440918
1644 1.5137399851
5100 13.8137431202
evaluations raw_y
1 12.2237394613
5 8.3923090146
10 5.8001613581
32 4.4428318083
255 4.3827257063
339 3.3280889485
936 1.6843261341
3792 1.2806609536
5100 28.2381705208
evaluations raw_y
1 19.0281608450
2 17.2613451613
3 13.2987815778
4 3.9960741039
38 3.2767662184
583 2.7423955479
1819 1.6821961236
5100 4.9414136525
evaluations raw_y
1 13.3078759828
3 13.3687893235
5 10.2529339259
11 6.2589910795
45 3.1220426442
179 2.6832836953
382 1.6583582992
5100 8.3879251586
evaluations raw_y
1 14.6094216083
2 13.1151037708
3 10.1943023068
5 9.8359403596
11 5.1392904520
72 4.4496704123
358 3.1814346804
476 2.8687061883
1697 2.8267055713
2750 2.5836891859
4213 2.2147171043
5100 9.6762255099
evaluations raw_y
1 10.4662513459
2 4.2567468715
145 4.1939817217
275 3.7483936918
351 3.5089330726
495 2.5351323242
824 2.3865023829
1948 2.1936946441
2337 2.1574637842
4856 1.2048538749
5100 13.2952034567
evaluations raw_y
1 18.1115458528
2 8.7067920514
7 5.1662091672
107 4.9459689364
119 3.6881821233
128 2.9233396944
1448 2.7762247782
3106 1.8200026232
5100 15.2654626295
evaluations raw_y
1 28.9130972857
2 19.2223740695
3 15.8752015005
5 15.1191989530
6 10.1454160087
10 8.8456243882
13 3.3840902252
1166 3.3584646949
2636 2.6357727059
4303 2.6928616155
5100 25.7119272554
evaluations raw_y
1 15.3142303364
3 6.1678903207
24 5.4395062292
77 4.3764716473
142 4.3204090977
318 4.0127769311
1190 3.9979717759
1877 2.5135133848
5100 6.9871052681
evaluations raw_y
1 13.8430740662
2 11.4440275118
4 9.9810098939
16 7.8488342527
22 5.3959066544
60 5.1388437720
106 4.5211802239
204 4.4011325699
322 3.2609652417
409 2.8782778515
3417 2.5659711433
5100 25.4559515868
