evaluations raw_y
1 13.5910341941
4 11.4460288562
6 10.6214107504
8 9.1764299865
5000 0.0000000000
evaluations raw_y
1 19.3788241084
2 18.4413056893
3 13.5100481822
4 10.1537596546
9 9.6676048406
12 8.8052058176
5000 0.0000000000
evaluations raw_y
1 19.4311473906
3 17.3640200434
4 13.7065198365
7 11.1134552594
8 10.1786055217
9 7.6064620203
12 6.0827120124
5000 0.0000000000
evaluations raw_y
1 7.5503048280
5000 0.0000000000
evaluations raw_y
1 11.0704828922
10 4.1971123030
5000 0.0000000000
evaluations raw_y
1 13.2215980381
5000 0.0000000000
evaluations raw_y
1 12.9256842142
2 6.7477514693
5000 0.0000000000
evaluations raw_y
1 9.9403857963
10 3.0759412958
5000 0.0000000000
evaluations raw_y
1 12.4161432464
6 11.0033462386
5000 0.0000000000
evaluations raw_y
1 26.8273380319
2 10.9418181585
4 5.9405447619
5000 0.0000000000
evaluations raw_y
1 4.9670703786
5000 25.1854101987
evaluations raw_y
1 12.0518882446
2 3.3446716176
5000 23.8409217993
evaluations raw_y
1 10.5905190741
5000 0.5555095844
evaluations raw_y
1 27.4814098998
2 12.8913485950
3 10.5072473844
4 6.2886472209
5000 0.0000000000
evaluations raw_y
1 10.1435320318
3 8.5762330174
5 6.5271159200
5000 0.0000000000
evaluations raw_y
1 15.0305426815
2 10.1361079811
4 5.2237237689
5000 7.8635062311
evaluations raw_y
1 15.4302838988
3 12.7149807145
4 9.4590731323
5000 14.0615823829
evaluations raw_y
1 8.9618170366
5000 8.0437396405
evaluations raw_y
1 7.5681458446
2 5.5853381954
5000 0.0000000000
evaluations raw_y
1 6.8284225474
9 5.4236890889
5000 0.0000000000
