evaluations raw_y
1 16.4853585649
2 16.7618580730
4 4.9014003219
5000 0.0000000000
evaluations raw_y
1 19.2506587194
3 14.6572884277
5 8.2175370126
15 7.7285419767
5000 0.0000000000
evaluations raw_y
1 7.1214510566
5000 0.0000000000
evaluations raw_y
1 19.6960570303
2 8.1904420239
4 5.5360775346
5000 0.0000000000
evaluations raw_y
1 9.0266506142
3 6.8328918790
180 5.0822088448
5000 0.0000000000
evaluations raw_y
1 15.1239517592
5 9.3767096111
5000 0.0000000000
evaluations raw_y
1 11.2585715440
2 5.7087592425
10 5.1899846740
5000 0.0000000000
evaluations raw_y
1 9.5301665618
7 8.2237764174
5000 25.3377453874
evaluations raw_y
1 18.6120709858
5 18.0121198246
6 10.3906653490
7 5.6868273847
5000 0.0000000000
evaluations raw_y
1 4.3043557618
5000 0.0000000000
evaluations raw_y
1 26.8994306865
2 17.5394741568
4 9.5418905375
5000 0.0000000000
evaluations raw_y
1 14.5230046772
2 12.8068930730
7 12.5700149991
8 10.5400913205
12 8.2969148722
34 4.2991481730
5000 0.0000000000
evaluations raw_y
1 22.2492729802
2 19.0745835298
3 12.1102943392
7 11.1377767940
10 9.4372749094
14 8.5850911998
22 8.1479999578
5000 0.0000000000
evaluations raw_y
1 11.3559119323
3 9.0224819259
16 8.3807660594
5000 0.2097278419
evaluations raw_y
1 18.4115232956
2 11.9478083886
7 7.4929466427
11 6.6552398376
18 4.9501031595
5000 0.0000000000
evaluations raw_y
1 12.9518638407
2 10.5265987771
5000 0.0000000000
evaluations raw_y
1 18.5627602791
2 13.8353870244
4 11.8895743238
7 7.8334968658
5000 0.0000000000
evaluations raw_y
1 15.3139739018
5000 24.2067629486
evaluations raw_y
1 8.9895311852
2 3.2188147157
5000 0.0000000000
evaluations raw_y
1 15.0196505936
6 8.9224528523
5000 0.0000000000
