evaluations raw_y
1 13.2648563269
3 7.8238731551
5 6.5888411531
40 6.0911120427
53 4.9336352869
77 4.7021719702
96 4.5605283816
166 4.1894640827
200 3.5424250528
385 2.4103644484
1176 2.3189273594
2244 2.0354335176
5100 22.3791295634
evaluations raw_y
1 17.5491947431
2 16.6500964890
9 3.2130068227
258 3.0287523582
697 2.6912321361
1643 2.5462933373
1811 1.9193222839
5100 7.2952083087
evaluations raw_y
1 22.6261697226
2 11.0527680226
5 9.6664554471
6 8.2392775001
47 6.8231625597
54 3.7861086954
130 3.0113458915
367 2.7150167497
1823 2.2610436114
2678 2.2088501066
3266 2.0445588942
5100 14.9656633483
evaluations raw_y
1 14.5228085993
3 6.6789254773
43 5.2550457153
50 5.1487815979
65 4.3143739068
174 3.0152653803
443 2.6849408677
5083 2.3694873464
5100 22.4244098994
evaluations raw_y
1 16.9789070995
2 13.5114683186
3 11.1046020806
6 10.5702946543
7 8.5398987763
35 8.3048879915
54 6.5854566937
64 6.3656345197
83 4.2367775584
140 2.8210453565
714 1.9823515715
5100 13.5282866650
evaluations raw_y
1 9.8342427414
3 9.6674266152
8 5.8344404360
14 4.4904524594
84 2.7244748972
323 2.4567730982
5100 8.7595440433
evaluations raw_y
1 20.8981716523
2 27.6950459949
3 11.2907549239
8 10.0751094434
20 5.4827802457
45 5.2733233245
160 4.7395423607
166 3.0257070567
653 2.9126067929
1279 2.8894573954
2094 2.7588413584
3400 2.7413514331
4678 2.7300537281
4904 2.6647387748
5100 9.9189132492
evaluations raw_y
1 8.1186976237
3 6.4428524079
12 5.4853709729
39 1.8813487960
5100 25.1124644428
evaluations raw_y
1 24.3763584432
2 13.9592805227
5 11.5458023686
8 11.1321319054
11 9.7332504177
13 7.8640269260
15 6.2786812372
36 7.1746880371
44 5.6589179656
71 5.5175092329
88 3.1999910397
769 1.7848900202
5100 11.5505778268
evaluations raw_y
1 15.7648649700
2 13.8137752909
3 7.8723181138
9 7.8016092696
23 6.2679529932
40 5.8933582479
52 1.8673444127
1212 1.5940666339
5100 11.4333868610
evaluations raw_y
1 11.0480983941
7 7.7008396354
11 7.3502106115
32 6.4195924251
53 5.4197948355
61 5.3972352289
135 4.6418782958
221 2.5592898698
4820 2.5505030456
5100 8.4993434417
evaluations raw_y
1 17.3269649506
2 15.8783087637
4 8.6722762344
7 8.6130048732
12 8.1883474826
18 7.7862002243
39 4.5578511082
45 3.5088054060
85 3.1646599493
221 2.3301196236
534 2.2915995241
1033 2.1531736280
5100 14.1470471678
evaluations raw_y
1 14.7030604654
3 14.1770542522
6 8.8857042139
33 6.8849404628
45 4.7961431358
55 3.4807419021
3369 2.9613678022
4172 2.1610472984
5100 7.0589378474
evaluations raw_y
1 11.6932353006
2 14.0618884071
13 8.7885944359
23 5.5734482664
77 5.4495339874
172 3.0665772071
1082 3.1490240811
1725 2.8331700773
2066 2.3989604353
5100 14.5981202026
evaluations raw_y
1 13.0588468222
2 5.4029270180
12 5.2630582417
357 5.1076583992
599 4.5380627905
635 3.8624827636
781 3.6183673749
1995 3.5698174012
2067 1.4744942727
5100 14.9043682267
evaluations raw_y
1 5.3719190571
19 4.8153697229
51 3.9383381113
201 3.9122480489
350 3.7591754451
651 3.1732367213
1178 2.5989239224
4333 2.3261352957
5100 8.4460696790
evaluations raw_y
1 18.5095614822
5 16.3581634717
7 9.6964035022
28 2.3653593864
652 2.8280171170
3417 2.7822921612
4543 1.9388745258
5100 24.1073920454
evaluations raw_y
1 21.3449785333
2 18.6286972987
4 13.9286321930
6 14.2556973139
8 11.8578218358
10 5.9068025529
17 4.7944982510
42 3.6049180171
121 2.6170639534
812 2.4989969689
5100 26.9853669223
evaluations raw_y
1 18.4718619907
2 14.6490766671
18 10.1632030881
25 6.7411404562
77 6.4744600190
99 6.1664801348
107 3.2533306463
1417 2.3686319752
5100 11.6881995321
evaluations raw_y
1 30.1605560782
2 14.5743035369
3 5.6177856884
81 5.4064534927
87 4.4771433962
174 3.2095926968
5100 17.7548211331
