evaluations raw_y
1 11.1426071827
16 8.0083325882
19 6.6856488860
24 4.1915025911
110 3.1609580389
170 3.0690545416
2114 2.6102108740
2831 2.6826506312
5100 7.8530493926
evaluations raw_y
1 13.9390460095
4 13.1930444777
5 12.1885773783
7 11.1542006080
10 5.2856194779
26 5.1799898893
53 4.6063389435
101 3.5096349163
377 2.5513618967
654 1.5534570681
1873 1.2840411918
5100 14.4628064485
evaluations raw_y
1 19.0187181058
2 15.5978204762
3 8.8192424824
7 6.2502924214
19 6.2967644782
38 5.7235447618
111 4.6910496721
293 4.5123267178
398 4.3067567138
501 3.3289580326
742 1.8782130940
758 2.2441341492
5100 9.8574213165
evaluations raw_y
1 7.8136868121
7 6.4767329398
22 6.8779197219
30 6.2426572382
47 4.9379649865
48 4.4638152313
146 3.7639534853
321 3.1094195658
735 2.8855877410
2060 2.0876901464
5100 7.0241970059
evaluations raw_y
1 5.6281752645
7 5.5870994043
12 4.2719532174
94 3.7329714787
180 3.1706255597
1552 3.0565450764
2689 2.5824791299
2927 2.0612199467
4520 1.8053755291
5100 37.5929916670
evaluations raw_y
1 18.5341009245
2 11.6882783836
4 6.4598676371
5 6.1747536489
28 6.1119892869
61 4.2266426368
110 4.1584035234
158 2.7720584064
1719 2.6172512545
2568 2.1208110617
3271 2.2767731541
5064 1.1367844685
5100 12.7215193677
evaluations raw_y
1 20.0935837874
2 8.2234257494
7 5.6254646471
55 3.1257873903
135 3.1921729211
363 2.3184410808
2738 2.2709959637
5100 6.4833035470
evaluations raw_y
1 17.7602633545
3 14.2367676941
4 14.0740994016
8 11.2494410342
23 5.7603140551
140 3.5422192397
329 3.1354280879
2885 2.7096144530
4256 2.6908478459
5100 11.0753957089
evaluations raw_y
1 6.9031891299
13 6.6389425959
16 5.1414725269
37 4.3369683068
390 2.8952662104
2679 2.7669369551
3398 2.6972358364
5100 11.6319336100
evaluations raw_y
1 10.7020595051
11 6.5904711502
16 5.0091203483
73 3.6015228458
213 2.5311719640
443 2.4794859180
5100 13.4537471868
evaluations raw_y
1 13.8308212431
5 7.0830469690
14 6.4812934319
40 4.5249438387
79 3.6896250895
969 3.6094620216
1019 2.1325534372
2534 2.4885338840
3255 1.9979220188
5100 13.6071801041
evaluations raw_y
1 24.5068980438
3 23.3091356124
4 22.0286278535
5 17.2108395134
8 10.7989921741
14 5.4230032584
25 3.4661268851
493 3.4556528287
793 2.2307337075
3742 1.8336684437
5100 13.3475079059
evaluations raw_y
1 14.5241765177
3 9.2729130858
7 6.9907919802
28 5.7150816353
49 5.6497339044
176 4.7577780150
281 4.5168636686
314 4.0901874815
688 3.4496592474
801 2.5786196902
1000 2.4150235544
5100 22.7760796857
evaluations raw_y
1 18.3231827012
3 17.8782476742
8 9.9940018621
11 9.6932088634
19 8.4493547594
40 5.8249165286
169 3.7671063024
690 3.1747639940
1213 2.8150019595
1788 2.3495316281
5100 19.6778638201
evaluations raw_y
1 14.7016759227
2 12.5674683943
4 5.6975903040
87 4.1545894100
232 2.9217512069
238 2.4568199212
845 2.1027724218
1978 1.2085367595
5100 6.6029085690
evaluations raw_y
1 15.7225696938
4 14.6201853765
6 10.3175073698
23 9.7642958354
24 7.8166836167
25 5.7921899546
44 4.7900926183
45 3.5209778359
136 3.1265677840
198 2.4149453425
1984 2.1592907646
5100 11.8600965049
evaluations raw_y
1 19.2178186688
2 17.3794251370
4 8.7392911951
17 7.1576884328
19 3.7237757564
537 3.5534058862
709 3.4401919642
895 3.3823168928
1434 2.9102656038
1469 3.0373519906
1668 2.9338473634
2753 2.7842315503
2963 2.2481797648
5100 14.5379337112
evaluations raw_y
1 11.3526317219
11 3.8622220147
37 3.5787379581
449 3.4391217577
474 3.0447339741
726 2.1124694156
748 1.9808261943
5100 21.7025704941
evaluations raw_y
1 21.1216241901
2 17.4231143552
4 13.4701646185
5 8.3239894176
6 7.8491109988
33 6.1814882419
43 3.8044902777
437 3.2612086956
716 3.1650116615
968 2.6581643902
997 2.1218004306
5100 15.0608438606
evaluations raw_y
1 7.6415118793
34 6.0866950621
45 5.3818885182
90 5.2393952923
205 4.9785669277
228 4.8145821116
269 4.5668214865
311 4.4660219993
347 3.7069997702
633 2.8729392814
1920 2.5458899069
3096 2.3660038771
4545 2.1948193085
5100 39.2195153142
