evaluations raw_y
1 15.3797784037
3 12.3522242328
8 7.9931826179
17 4.7970773866
110 4.2187341585
193 3.1113428421
516 2.9986527598
1613 2.3158538809
3375 2.0630535165
4933 1.2043348833
4973 0.9177647331
5000 4.1582542986
evaluations raw_y
1 10.7706150759
7 5.8239368237
111 3.1613815802
1060 2.7984068120
1327 1.8239535101
5000 28.6689964420
evaluations raw_y
1 21.0785453233
2 18.8352814976
3 11.5127794168
5 11.2278660573
9 10.9355029136
17 8.2055054132
44 6.7914565917
48 6.0699522109
66 3.1572527115
125 2.6752972110
3057 2.6423867441
3480 1.7030971900
5000 8.7487469101
evaluations raw_y
1 19.7294028737
2 2.7540211336
780 1.8909343241
4295 1.7190729846
5000 11.1840202033
evaluations raw_y
1 23.4353713613
2 15.3343026058
4 9.7520056181
19 5.6989180387
37 4.8006579537
170 4.4675725325
341 3.4161771639
511 2.9542073344
772 2.3121809656
4468 1.6652342609
5000 16.7981104009
evaluations raw_y
1 13.1399227654
2 11.1440915823
6 7.9433200557
9 7.5591720604
21 3.4759097874
570 3.2410000623
3081 2.5600120532
3891 2.3260334773
5000 16.6348556289
evaluations raw_y
1 9.7020259305
5 5.3471376912
24 4.5295868827
92 2.8324710916
1085 2.4572053248
2949 1.8623594972
5000 10.2410876671
evaluations raw_y
1 16.6301970289
4 15.9489451605
5 10.1089590835
14 5.3115836413
44 5.3820987663
77 4.5113984318
188 3.4215925934
477 3.6796811623
574 2.7331402225
2318 2.2456301882
4504 1.5238419270
5000 9.8450091584
evaluations raw_y
1 9.4992469165
11 5.9499189699
21 4.1566085095
219 3.6492252304
231 3.4315711525
439 3.2581450020
1069 3.1872283613
1742 2.5743116524
4423 2.7081467436
4530 2.7095887109
5000 14.7313329787
evaluations raw_y
1 8.8089060909
5 5.4794735803
44 3.2942201609
474 2.4013030942
4152 2.4602270483
4551 1.9599152827
5000 9.0542568077
evaluations raw_y
1 21.5851420706
2 16.5934854151
4 16.3932599862
7 10.3469498337
9 8.0834810689
10 4.2258281719
18 6.4946076351
110 6.0160699792
138 4.2689385121
148 2.1341595029
596 1.6600195703
5000 13.9073140133
evaluations raw_y
1 28.6854915765
2 14.6083609809
3 3.6454484572
213 3.5501795819
410 2.0165092773
5000 10.3036730911
evaluations raw_y
1 17.5415157288
2 4.3262615945
130 5.0719927284
140 3.6622535830
161 3.1832305457
242 3.0071832983
1491 2.7978016868
1713 2.4333113379
5000 7.9268121902
evaluations raw_y
1 10.9197752867
6 8.4099410684
31 6.4802718973
133 4.6047728558
168 4.3022817077
232 3.9166531112
278 3.2562232372
740 2.5143315149
3045 2.0714542816
3384 1.5705245480
5000 17.5862694444
evaluations raw_y
1 30.4545011790
2 16.7665141430
4 9.1690574168
16 8.2377505976
24 7.9308485500
29 4.3808145061
274 1.6752624316
5000 11.1347915084
evaluations raw_y
1 19.4935678816
2 8.4095250201
5 5.9579072752
51 5.5551287588
55 4.7113667269
64 5.0961214561
69 4.3869405108
308 3.7149026319
425 4.1763469594
816 3.6831078689
982 2.1333124040
5000 18.2826216655
evaluations raw_y
1 10.0636279882
9 8.1152790689
16 4.4738769892
260 4.0901519293
335 2.3174476435
1005 3.1678196790
1792 2.9187108905
2324 1.5850218657
5000 12.7801019681
evaluations raw_y
1 18.9873702589
3 13.4356614527
5 8.0297083622
22 5.9457977302
56 4.6379794252
201 4.4139616005
257 3.4042916264
345 2.1464546337
3270 1.9183556978
4619 1.7329033340
5000 16.8800504426
evaluations raw_y
1 14.2297595800
2 9.6509603591
6 8.1221596849
35 5.7826367614
42 4.3886892718
148 4.1649680927
376 3.5916479050
870 2.6933717106
1238 2.6664420245
1348 2.6320125301
4299 1.5319907421
5000 6.4407999580
evaluations raw_y
1 27.7264704644
2 12.1749070141
3 11.9986637471
6 9.0145423260
12 7.8127163972
73 7.3215297349
124 5.2854159719
210 5.1815278873
229 4.3418825162
332 4.0460788618
349 3.3945288473
2676 3.3020579584
3529 3.1367340534
3559 2.9878892847
3601 2.8019858741
3690 2.4911012472
4221 2.4260910060
4982 2.1381869838
5000 14.1166842343
