evaluations raw_y
1 17.0419958174
2 7.1401482372
10 5.8840308112
5000 0.0000000000
evaluations raw_y
1 20.3981396366
2 11.6761191691
3 8.7041720490
9 6.3832973422
5000 0.0000000000
evaluations raw_y
1 26.8097432797
2 6.3641475975
7 4.4063004743
5000 0.0000000000
evaluations raw_y
1 11.8721731786
5000 0.0000000000
evaluations raw_y
1 14.4966488729
2 11.2953636965
5000 0.0000000000
evaluations raw_y
1 18.0614322767
3 9.3248564893
5 5.9745781099
5000 0.0000000000
evaluations raw_y
1 12.6230078375
2 11.4683170473
3 9.2103755840
6 9.0571349423
7 6.6833047226
5000 0.0000000000
evaluations raw_y
1 13.6878716913
6 7.2836404126
5000 0.0000000000
evaluations raw_y
1 9.2604364948
5000 0.0000000000
evaluations raw_y
1 16.5833219855
2 15.6482547936
3 5.6767345195
5000 22.4976724790
evaluations raw_y
1 20.5015686370
2 9.9278590598
3 8.1264066057
5000 0.0000000000
evaluations raw_y
1 19.7682808554
2 10.3758806049
5 9.8534706969
6 9.7254172661
8 6.3503110654
5000 0.0000000000
evaluations raw_y
1 18.1739233231
5000 0.0000000000
evaluations raw_y
1 16.1263438522
4 8.7906313427
9 8.1756496877
5000 0.0000000000
evaluations raw_y
1 9.8038279114
5000 0.0000000000
evaluations raw_y
1 7.7900611618
15 5.4317213799
16 3.1502437870
5000 0.0000000000
evaluations raw_y
1 30.5201833473
2 20.6562365285
4 5.1208797944
6 5.2032548969
5000 0.0000000000
evaluations raw_y
1 18.6712910361
3 12.1682202908
5000 0.0000000000
evaluations raw_y
1 10.8028941588
6 8.6449529751
5000 0.0000000000
evaluations raw_y
1 11.6286694857
2 6.6801839691
5000 0.0000000000
