evaluations raw_y
1 11.4687020692
2 10.6368039802
4 6.4001659117
38 5.4473053955
147 2.6655343991
2225 2.4665518529
3596 1.0218829371
5000 13.3567530474
evaluations raw_y
1 6.9284516423
2 6.7312087509
9 6.5163160573
15 2.6540356484
282 2.1967785579
5000 14.1223345190
evaluations raw_y
1 7.8914720312
9 3.4613654240
203 3.3282449667
222 2.9030996272
239 2.2098481923
2936 1.9845108396
5000 8.5617037767
evaluations raw_y
1 13.0501350512
11 7.2970540473
17 6.1508984149
123 4.8128429078
230 4.6428032009
286 4.0827960151
292 3.2363225975
427 1.7783225500
722 1.5953933021
5000 13.3632338035
evaluations raw_y
1 11.8368568529
4 8.8808395383
9 6.4013515713
26 6.2427889682
47 6.1114856543
49 5.6111634993
82 3.8534733341
450 3.2787345653
1655 3.2981072667
1985 3.0106153574
2434 2.6251519274
2474 2.5360168851
5000 22.1458274343
evaluations raw_y
1 19.4196083742
2 3.8076832306
87 3.2949821081
789 2.6548039186
1079 2.7092373174
2752 2.5486711881
5000 8.2786993896
evaluations raw_y
1 25.9094242564
2 23.6202771413
3 14.4434231495
4 12.1780413356
10 10.6992895507
11 9.2555761093
15 4.5518963332
40 4.4837268777
303 4.2454071480
449 3.5661215894
713 3.0353278281
824 2.5750050723
5000 8.1488016540
evaluations raw_y
1 16.0722312789
5 13.2084583414
6 8.1659105047
37 6.1466485253
87 4.0212307239
782 3.9647927307
813 3.9968582635
908 3.2538338631
1180 2.9996256091
1226 2.5715036198
5000 18.0404014516
evaluations raw_y
1 24.7254485085
2 13.9212403814
6 8.2401237992
10 7.1187217975
20 6.9622427123
59 5.8970596382
77 5.6645804055
79 5.3089523615
91 4.3069668153
230 4.3021632981
1206 3.1579582810
2221 2.1165287840
5000 17.8054498147
evaluations raw_y
1 11.2064101762
5 4.5457896050
18 5.8662646658
27 4.1776230401
77 3.1058030730
470 2.0899961440
1007 1.3325344514
5000 8.3761827737
evaluations raw_y
1 8.7974457893
7 7.2109216088
17 4.6393648865
69 4.3606707617
84 2.5338378837
1182 1.6536705041
2978 1.8226064672
5000 23.5939394505
evaluations raw_y
1 13.0453364349
4 10.4013261722
12 10.3953605299
14 9.5010555366
21 5.3074546533
42 4.6288707259
167 3.3996463791
304 3.1473289690
1427 2.7517507013
5000 22.9977803232
evaluations raw_y
1 8.8651220285
3 8.2008822717
10 8.1308847404
15 7.4628730900
29 6.4461474808
43 4.7530220251
50 4.2817231349
139 2.9494145435
1943 2.8375571168
2531 2.3133701209
4621 1.9784167542
5000 17.6919676356
evaluations raw_y
1 11.5590773898
2 9.3864460727
3 3.3680392090
617 3.0806240861
1152 2.6540449412
3478 1.8919743387
5000 11.7822014846
evaluations raw_y
1 24.4530442346
2 18.9639099926
3 14.7707991216
6 13.9352965457
12 9.0393000148
29 5.0408556476
94 3.7855917071
277 1.5361831059
5000 17.5780881060
evaluations raw_y
1 17.4428327636
2 13.6080317146
5 9.0249487488
7 8.9318124081
12 8.5311928987
14 8.1096377153
15 6.2208136964
60 4.8536061904
115 5.5689460064
150 3.7699164269
282 3.6276800108
532 2.6556849512
1547 1.3744518179
5000 3.6903697444
evaluations raw_y
1 22.3652438568
3 12.3827469065
6 7.2275045021
14 6.1750467273
29 6.2272826249
63 4.7393697067
67 4.6622194426
146 3.9137205936
355 2.9581610595
642 2.8148318126
2446 2.7153341829
5000 18.5250340089
evaluations raw_y
1 11.3380435924
4 6.4554859283
14 5.5867299594
39 3.8392421096
283 3.3126404708
1205 2.7405747500
2688 2.4016800458
5000 17.0461141315
evaluations raw_y
1 5.3534430956
38 4.0766372329
47 3.9169466244
119 3.4785366250
419 2.8657171169
2019 2.8576016762
3175 2.5082584231
3337 2.1069273246
5000 5.4108124518
evaluations raw_y
1 20.5617319443
3 11.3594010347
10 6.4367094888
13 4.0813584818
180 3.8760052240
196 3.6322654296
208 3.1839442361
824 2.0898904335
950 2.0629720375
5000 12.2535518752
