evaluations raw_y
1 20.0843119819
2 9.6293069855
4 4.5207263871
327 4.0758497223
697 3.4473732589
1245 3.3665984253
1378 1.6503860097
1429 1.5589927797
2362 1.4499372120
2433 1.1487144442
2511 0.9985359796
2532 0.8517180489
2607 0.7916347208
2629 0.7521562129
2665 0.5783876326
2754 0.5772819462
2767 0.5257113505
2813 0.4201378996
2862 0.2908071171
3355 0.2681373048
3406 0.2549019829
3418 0.2515152667
3435 0.2431034784
3472 0.2232978566
3615 0.2211283080
3657 0.2162195986
3663 0.2111488784
3724 0.2108247710
3727 0.1941900956
3753 0.1844016702
3861 0.1798151353
4109 0.1780190501
4163 0.1772769821
4182 0.1759000271
4254 0.1745035412
4301 0.1734888217
4329 0.1734553226
4412 0.1728400261
4434 0.1719710953
4482 0.1702885005
5000 0.1737674805
evaluations raw_y
1 10.7133532753
2 11.8761557511
3 8.5865786172
11 2.7912132616
1255 2.1716414831
2549 2.0009492016
5000 12.9840903093
evaluations raw_y
1 23.4457286579
2 16.3204274587
5 6.1552066661
18 6.1538289914
54 5.8789415810
104 4.1864934320
155 2.5160375937
3287 0.9079159525
3496 0.9050228633
3513 0.8311524838
3515 0.7365471272
3775 0.7134894250
3843 0.6178412826
3854 0.6093155657
3895 0.5833685146
3919 0.5217449504
4029 0.5112048176
4216 0.4976078015
4261 0.4888162425
4289 0.4617653159
4487 0.4602135823
4519 0.4598782532
4539 0.4586703352
4558 0.4576424638
4569 0.4318134960
4643 0.4315658750
4654 0.4181295650
4706 0.4115743920
4767 0.4102797206
4774 0.4027615578
4779 0.4022170499
4791 0.3939806639
4803 0.3825345691
4914 0.3820671846
4940 0.3775829320
5000 0.4713495935
evaluations raw_y
1 20.5226975709
4 7.4724724987
23 6.5067285337
34 4.4538866440
421 4.2772587120
610 3.8443379194
766 3.5064920059
1465 2.7834126640
1529 2.6795392814
3609 2.5396500701
5000 34.0958441825
evaluations raw_y
1 31.3123753292
2 9.2287734285
17 6.8416899358
22 5.2312416729
50 5.0941726173
163 2.6403358333
1112 2.4103628313
3011 1.6376311226
5000 18.6143733239
evaluations raw_y
1 10.6244447054
6 7.7173159614
21 7.1733952911
31 6.7351451290
38 6.2786292607
73 5.7870200200
76 5.1384738092
170 4.0034234686
237 3.1349509881
5000 18.8900877848
evaluations raw_y
1 15.5815440124
4 8.1651316319
8 5.4787506197
143 4.5288896982
191 4.0793272551
484 3.9733351653
644 3.8094836157
683 2.8316724104
3574 2.6353974160
3822 2.5041908984
5000 3.7858011052
evaluations raw_y
1 18.1165593226
2 16.0551407741
4 14.5920346052
5 11.1318098690
7 5.5639345410
14 3.9643642415
390 3.3582718087
500 3.3454952759
590 2.9872480971
1361 2.5032834742
3224 2.0406781844
5000 33.6325709181
evaluations raw_y
1 9.2704650281
8 9.6282872807
17 4.1805479416
57 3.1883917756
928 2.6287136022
3740 1.6679891252
5000 24.0105193567
evaluations raw_y
1 11.1467919376
2 10.9842160539
4 8.6953427763
18 6.8389434447
74 3.3638669048
980 1.8543132074
5000 14.0316227545
evaluations raw_y
1 23.0487169059
3 15.5988522414
5 10.5488906689
8 5.7744371080
15 5.1026039669
28 3.5683037456
74 3.4732947331
1173 2.6497375165
1414 1.8445470535
5000 23.2056026740
evaluations raw_y
1 15.0085695444
2 12.0408090729
8 7.0871497775
36 5.2894889944
39 4.8736081659
234 3.0877596456
823 3.3508606715
939 2.8329472243
1418 2.0861824576
5000 25.1721927527
evaluations raw_y
1 20.8339846023
2 9.8778847134
5 3.2366875307
36 2.7164465994
310 2.2073569139
2912 1.8077839281
5000 16.2064489991
evaluations raw_y
1 25.3157576186
2 14.1892746201
3 10.3155151704
4 5.0495039200
27 4.4984162069
129 4.4184429290
153 4.3129579599
258 2.2467420455
4818 2.1294916992
4842 1.2608753398
5000 1.9905085436
evaluations raw_y
1 22.3880227966
2 8.0084452059
6 7.8263186775
12 6.3757707779
25 5.8441033719
27 2.8651233465
1151 2.6089140736
1223 2.4239094050
3100 1.9036587532
5000 15.0716028481
evaluations raw_y
1 14.0181941088
2 8.8034045040
3 6.5316632415
5 4.9323934992
42 3.7842750220
292 3.6627389167
959 2.9972144572
1564 2.0549966875
2380 2.8181428153
3047 1.8997882123
5000 13.6580019217
evaluations raw_y
1 5.2560343909
142 4.9530879044
192 1.6858128099
334 1.5596671764
4592 1.2189389602
5000 16.3485009073
evaluations raw_y
1 16.4322029719
2 14.7885137235
3 12.1648459940
9 9.1269319127
17 6.2053594525
21 5.0678433491
80 2.5088555777
2525 2.1975060376
4287 1.9559649478
5000 15.9666420921
evaluations raw_y
1 12.6878114300
3 11.4283334113
4 10.6612668699
5 9.3160493586
7 5.3175203071
164 4.3497774057
189 3.5435839695
198 2.9203343256
254 1.9921002477
5000 20.8623192754
evaluations raw_y
1 9.8766181409
3 6.1409294692
11 5.2273862240
32 2.3979482620
2141 2.2884469563
2452 2.2226979529
2589 1.9872501886
3010 1.8796121830
4123 1.7738501537
4167 1.5858705819
4173 1.5413325771
4230 1.3254585779
4255 1.2016913994
4285 1.1466964772
4361 0.9559141704
4469 0.7404694852
4989 0.5891306576
5000 1.4766200132
