evaluations raw_y
1 12.4451821004
2 9.1934692529
4 7.5380881477
11 6.2789300025
48 5.8532731099
117 2.1981797174
336 1.7381281905
5047 15.6346305733
evaluations raw_y
1 12.1267038297
3 8.1511118474
7 7.6105817223
41 5.3027843092
239 4.8601110869
333 3.9997559016
355 4.2197540682
471 4.0636798581
533 3.4076655107
582 2.7082037467
2107 2.2976280369
5047 22.4322133067
evaluations raw_y
1 37.9712274408
2 11.2078209665
4 8.8733626574
12 6.7491732869
25 6.1271958444
37 3.7878595079
148 3.6990257317
161 3.2922668529
975 3.2331102614
1095 2.7585671278
1751 2.3945001757
2671 1.9757258346
4791 1.7356231422
5047 11.7365150451
evaluations raw_y
1 19.8936219413
2 16.6785076111
3 12.4124727134
7 10.9683742351
8 6.5622246333
15 6.3866515636
31 5.4232169265
165 4.5994233498
176 2.2965885056
3998 2.4758327215
5047 9.6434952285
evaluations raw_y
1 10.6658423230
6 6.6250071503
17 6.3492805189
22 5.0103037150
40 2.6496317602
79 3.1534868292
642 2.4548592468
4732 2.3877922768
5047 18.5993314548
evaluations raw_y
1 18.4910391829
6 18.4713930626
7 2.9845553706
320 1.7397196471
5047 22.7294966959
evaluations raw_y
1 21.8832034626
2 15.8814672681
3 11.9268869552
4 11.4091393165
5 9.7584313682
9 8.5499968551
25 5.7162337046
54 2.9300061652
784 2.6785382832
1069 2.1578104625
3284 1.9422618588
5047 10.0742569610
evaluations raw_y
1 9.4399234589
3 7.5595154882
13 7.0851559322
22 3.6908562339
248 3.2039645666
1471 2.5477327515
1568 1.9010132877
5047 10.5430042248
evaluations raw_y
1 17.0482267206
2 9.3120591644
14 5.7589926729
50 3.4034997461
274 3.3237728505
542 3.2507911327
776 2.4017938824
2952 0.9012814066
5047 23.2955527140
evaluations raw_y
1 4.5972940079
99 3.5832878065
221 3.4232048250
606 3.0279159258
868 1.6978367122
2870 1.5098858346
5047 10.8533117465
evaluations raw_y
1 9.6029695603
2 9.4242117025
8 8.6391126990
17 6.3284185626
28 3.6089755279
54 3.5036939911
225 3.2070142719
364 2.4707023225
2215 2.3344118854
2400 2.1014529178
5047 9.6565302793
evaluations raw_y
1 9.9300362530
4 8.4014939733
22 7.0047251425
42 6.1002576158
75 6.5503845957
111 4.4097727031
240 3.5734333307
282 3.3902751397
393 3.0622983987
1054 2.6268350684
5047 9.5611122577
evaluations raw_y
1 19.2215289989
2 9.3435506960
3 7.6307480293
17 5.7841902959
46 3.1467424639
559 1.7972607984
5047 10.4941359063
evaluations raw_y
1 17.3512153454
2 11.0510130329
15 6.9300763774
18 7.6282886814
25 4.5672011167
133 3.6412810169
418 3.4099592005
471 3.8624510471
725 3.3719620331
1021 3.0745498047
1725 2.2198699492
2612 2.2307505610
5047 9.0722201400
evaluations raw_y
1 13.7098221831
2 4.3579432512
62 4.0076031081
201 3.8318845626
275 3.8144482012
725 3.0493941308
1641 2.4963370747
2499 2.4863703967
3370 2.2276598469
5047 15.7704254273
evaluations raw_y
1 13.7158328974
4 10.2669832360
16 9.2339006685
19 8.4881969631
22 8.0399006546
24 7.9474149282
38 7.1153057888
98 2.5238124267
5047 6.9173374430
evaluations raw_y
1 14.7148220000
4 10.8677020178
5 8.4442204625
12 4.5394205090
44 3.8067595653
263 3.6953967296
1213 1.6089364201
5047 13.7537281391
evaluations raw_y
1 10.3259204926
4 6.3792676967
11 5.6700194431
31 4.8057998102
114 3.5801178403
1024 3.4677555958
2006 1.3245174355
5047 17.2119624487
evaluations raw_y
1 36.8648219789
2 24.2050017471
3 15.7523401385
4 13.3898681198
11 9.2368631120
12 6.4173660554
25 6.3932228493
27 5.7726975879
41 4.3126531137
361 3.7193140854
841 3.6623285323
904 3.5451726747
933 1.8880444571
1477 1.8483661359
5047 32.1415372982
evaluations raw_y
1 24.6234060475
2 13.0296491669
12 12.6466122108
13 12.0378089832
14 5.8182321316
31 4.9811185462
39 3.6488356335
326 3.7385325647
434 2.7771257514
3821 2.1490858983
5047 21.0478084497
