evaluations raw_y
1 6.5135505024
12 6.1524318031
58 4.1470753918
442 3.6076894862
1696 3.4339667440
2355 2.8608938361
3585 2.0100370710
5000 7.8358457402
evaluations raw_y
1 19.6260802198
2 18.9738888255
3 11.3010666477
4 10.2657042242
6 8.3866126798
8 6.9690922723
74 5.2113864333
230 4.9863958436
331 3.3360289479
471 2.9311611902
606 2.7421003319
658 2.2510878437
905 1.8745752649
5000 31.9288029331
evaluations raw_y
1 9.2461467044
6 7.7547675629
37 5.0625225858
55 2.9227100236
66 2.2689763699
4087 1.8521828123
5000 6.7633927350
evaluations raw_y
1 27.1866022815
2 20.6188359141
3 13.2126083251
4 8.6861712991
10 7.1749228336
31 3.8694659137
127 3.4446218302
1141 2.6565896633
1550 2.1838101717
2265 1.3534390754
2402 1.3076656810
2416 1.2853873697
2420 0.8692885816
2500 0.8425159626
2563 0.7236804081
2672 0.7177405936
2715 0.6580123244
2865 0.5890968765
2968 0.5669989453
3059 0.5660789543
3084 0.5029094160
3141 0.5004177707
3159 0.4755936155
3181 0.4578679555
3243 0.4546783124
3301 0.4456263174
3329 0.4417946811
3381 0.4140461359
3478 0.4143067597
3572 0.4000446779
3577 0.3999230188
3668 0.3938398966
3854 0.3809935471
3906 0.3791922239
3914 0.3771458241
3917 0.3732309042
3968 0.3686146428
3974 0.3668318847
3975 0.3625970304
4036 0.3616730964
4049 0.3611908202
4053 0.3581766676
4058 0.3549591284
4067 0.3533443187
4104 0.3517672497
4133 0.3446144548
4300 0.3421469341
4779 0.3415529672
4872 0.3409598482
5000 0.3463872792
evaluations raw_y
1 16.1017764230
3 12.3745789522
12 10.3451150182
17 10.1231871729
31 6.6883555123
70 6.6130209332
85 5.0936475721
185 4.5360876843
262 4.4155530200
319 3.8668813803
561 3.6321815865
792 2.6511403699
1146 3.2210237244
1415 3.0515259298
3277 2.6361661989
4565 2.2806894242
5000 9.6944432248
evaluations raw_y
1 13.0978215895
3 11.0852258481
12 9.5835981947
23 6.0778892637
176 4.3727937308
222 3.9737544858
336 3.7128203819
992 1.8070806033
4121 1.1984650483
5000 15.6906984683
evaluations raw_y
1 29.0219408720
2 12.5763138795
3 12.0239845467
7 9.2763447478
8 7.9107377742
24 5.0054318214
187 5.0796464911
195 2.2223827846
3128 2.3115368118
5000 18.3578794230
evaluations raw_y
1 12.4142417558
2 9.4170507908
8 9.1646825486
25 7.9277250661
57 4.7892862638
85 4.1769787682
154 3.5405404912
211 3.4070443998
2478 2.4206556888
5000 11.7376581616
evaluations raw_y
1 12.9676100521
3 10.4584962414
4 8.9787845480
7 8.8731769806
20 7.7870765613
33 4.0368282839
140 4.0032258971
237 2.3177993116
433 3.5353707536
529 2.7016348011
1369 2.6692216460
5000 27.5207934827
evaluations raw_y
1 11.1692311773
15 10.2881114273
18 5.3547772807
50 5.2483763746
89 4.6380131695
131 3.9389520965
431 3.6071399581
812 3.0326857444
1384 2.8050560267
2145 2.7870350000
2304 1.8005487137
5000 15.9592903060
evaluations raw_y
1 6.9312775671
15 4.9810683983
23 4.4037109925
61 3.0083073652
5000 14.2324198525
evaluations raw_y
1 22.1180251181
2 15.2101929268
3 9.7739884333
10 5.2339461464
14 4.0714958479
25 4.2965408846
188 3.1685235046
221 3.0369537952
805 2.6674506546
1773 2.4006094672
3349 2.0584472029
5000 32.4905172044
evaluations raw_y
1 15.0956487876
4 13.4455166179
7 13.1227482482
11 9.0616065568
36 7.3938500381
37 7.1649621712
64 5.3359481154
116 4.3840673457
684 3.7008603953
1773 3.6465531831
1881 3.3099593941
2096 2.2118088929
5000 18.0911126012
evaluations raw_y
1 8.0745820642
3 6.1269812905
48 4.2521294944
98 3.3575023879
1139 2.4962437941
1969 1.6637666649
5000 13.3007869907
evaluations raw_y
1 21.4696115985
3 9.9136745957
6 2.1031440258
2102 2.0962527665
5000 9.4392227069
evaluations raw_y
1 15.7288454744
3 7.5083565817
10 6.8850069116
21 2.8979190026
1045 2.5028667936
1383 2.3833808297
2772 2.1766382771
5000 14.5086227977
evaluations raw_y
1 19.3168493640
2 9.5926450038
6 6.6768041304
10 6.8351890958
21 5.7842907179
30 4.2330145684
160 4.6672699267
220 2.5572862801
916 1.6718436276
3668 1.5976459423
5000 20.4042727306
evaluations raw_y
1 11.5746857575
2 10.7652429296
4 10.7122256469
7 8.8136827430
10 7.4633405779
29 5.4686727493
41 4.0200541055
384 2.9908716045
1905 2.9399334767
2321 2.4313231879
2793 1.9739868042
5000 13.7831302780
evaluations raw_y
1 13.2842782855
2 9.7790355509
13 5.1018098593
97 4.6932180419
101 2.2974880932
1370 1.7015555188
5000 22.3078290072
evaluations raw_y
1 11.5387164657
3 9.9028357530
8 7.8224499603
33 4.5324621735
54 3.4476573118
463 2.8134426623
626 2.7738032376
953 2.3222218053
1666 1.9054469096
5000 11.4364771203
