evaluations raw_y
1 6.4840835909
34 6.1435751102
192 4.4242887207
293 5.1820862298
425 3.7790884367
773 3.4793870904
823 2.5994842771
1260 1.3291143930
5040 16.9592928748
evaluations raw_y
1 9.0730281503
15 5.4150637662
85 4.7248998884
295 4.5251319546
305 4.1686232442
555 3.6465158429
817 2.1506723386
2924 2.0191344822
3786 2.0172525703
5040 13.4101835801
evaluations raw_y
1 8.9300391377
5 8.8384993586
15 3.8633431462
21 2.4615050236
553 1.6994200386
5040 26.6767098549
evaluations raw_y
1 12.8443352986
2 10.1260578977
14 6.7588210055
62 4.0377239782
145 2.8626783438
228 1.8670295468
5040 9.0410433720
evaluations raw_y
1 10.8058893388
6 7.1432843864
18 3.7373133595
339 3.4256787124
529 2.9794330654
1125 2.8577545191
2548 2.8016312427
2587 2.4730890269
2727 1.9622375011
5040 6.6667733933
evaluations raw_y
1 20.5501102804
3 15.1949823961
4 7.8649493467
23 6.0526857036
56 5.7526595036
89 3.0679379380
448 1.7980702126
3028 1.6376517680
5040 17.8141121326
evaluations raw_y
1 22.4240003500
2 20.7827665049
4 18.2416935721
6 7.4463842466
19 4.7280580596
50 4.4023800144
202 4.1301953299
423 3.2655850336
586 3.1897091411
1367 2.5314721124
1480 2.3607662894
5040 24.0772736834
evaluations raw_y
1 9.7245602479
3 6.5971462536
17 5.6098891501
63 5.3860516936
74 5.1458089208
158 5.0784391365
169 3.6736615607
352 3.5671220635
1067 2.7173834135
1844 2.5308440791
2497 2.3225198366
3217 2.1173070036
3300 1.8847770442
5040 18.9689043000
evaluations raw_y
1 20.7770246486
2 5.3568816593
42 4.3655160585
74 3.4804417292
396 2.6849488977
5040 18.2603080518
evaluations raw_y
1 8.4014381412
15 7.6481202999
19 5.2084620538
58 4.2397639144
166 3.2457871482
301 2.1973383586
5040 11.1450589330
evaluations raw_y
1 8.1360328929
3 6.0726952468
47 2.5486797585
110 2.4327128882
1374 2.1063621327
5040 30.6918801731
evaluations raw_y
1 17.7255015620
2 10.4658601976
9 7.9567699830
16 4.4107756648
507 4.1513131140
632 2.6645610770
3273 1.5690911589
5040 4.2769805019
evaluations raw_y
1 27.1229203585
3 8.5330102183
11 8.3861886054
15 7.1892531164
19 5.3569340106
36 5.2784138037
42 4.4855231955
160 2.1589156450
5040 18.8260997190
evaluations raw_y
1 31.3282893393
2 17.6460983237
4 8.7157491470
12 7.8359817840
19 6.5250189007
32 3.9484945501
196 3.8887885791
333 1.9650544507
5040 31.4102983276
evaluations raw_y
1 18.3760802481
3 16.7377105615
5 13.1392283235
7 5.8940464804
66 5.3697552112
74 4.2919998135
110 2.5227966975
445 2.0509451170
5040 25.5664216183
evaluations raw_y
1 23.6400499956
2 12.9667347529
4 7.2827475907
20 5.2655189141
27 5.2164142418
44 3.2473619674
3287 2.2794105421
4633 1.9650540705
5040 19.7530349547
evaluations raw_y
1 19.2834103789
4 5.3267323913
7 5.2585010997
115 4.1390593207
205 3.3229687965
697 1.7095797789
5040 14.1043103498
evaluations raw_y
1 25.7482362485
2 11.5948410093
3 10.7407936771
11 7.0167336931
37 4.8428461368
358 4.4713123553
403 4.2916447457
655 3.1878103381
719 2.7933979264
2193 2.3687889018
3237 1.6918134298
5040 14.3404246386
evaluations raw_y
1 12.2775609191
3 7.1012403004
5 7.0608539666
38 4.2684356251
87 3.0534507125
1730 2.7626918387
2188 2.5399667696
5040 9.5449392186
evaluations raw_y
1 23.3451051063
2 16.2080493940
6 3.5166476267
10 3.4178694761
825 2.5197458185
2625 1.6398155134
5040 30.8716140230
