evaluations raw_y
1 13.3565538169
5000 0.0000000000
evaluations raw_y
1 21.4998084757
2 14.1303500276
3 11.4056520107
5000 0.0000000000
evaluations raw_y
1 20.0484910560
2 17.0068198407
4 11.5544183134
6 11.1758938458
7 10.2463889765
12 7.9136966486
5000 0.0000000000
evaluations raw_y
1 19.4593970456
2 9.1530673503
3 9.4924951534
4 8.2940158037
5000 0.0000000000
evaluations raw_y
1 17.2214019671
4 8.6303005686
5000 0.0000000000
evaluations raw_y
1 14.3281083107
3 6.9372018587
5000 8.8523613258
evaluations raw_y
1 11.3776444399
7 6.0680029252
5000 0.0000000000
evaluations raw_y
1 13.3434428432
2 6.3498747775
8 6.2169687204
5000 0.0000000000
evaluations raw_y
1 7.7991029728
5000 0.0000000000
evaluations raw_y
1 28.5440452136
2 11.4565622003
5000 0.0000000000
evaluations raw_y
1 17.2607627305
4 6.1027035950
5000 0.0000000000
evaluations raw_y
1 9.4015751755
3 8.7064850640
10 6.0236260376
5000 10.1194912193
evaluations raw_y
1 19.5356931727
4 4.8505704731
5 5.3366358034
5000 0.0000000000
evaluations raw_y
1 16.0088367362
5000 0.0000000000
evaluations raw_y
1 18.2422475074
5 12.3839446056
5000 0.0000000000
evaluations raw_y
1 26.2860775660
2 12.7261430575
3 5.9052694650
5000 23.0108870052
evaluations raw_y
1 9.7570089602
5000 0.0000000000
evaluations raw_y
1 24.7298860025
2 7.0671515046
5000 0.0000000000
evaluations raw_y
1 20.8549935952
2 9.6230987811
5000 0.0000000000
evaluations raw_y
1 10.9620970728
5 10.7710236049
12 6.7473216950
13 5.0614398041
5000 0.0000000000
