evaluations raw_y
1 33.3660482891
2 18.9754182747
3 8.7477899962
12 6.1851619893
16 6.1224027762
21 4.8054211342
25 3.9150015413
248 3.2128342512
583 2.9361198975
1005 2.2276139901
5000 28.5790391898
evaluations raw_y
1 11.2294675171
9 9.3531510726
11 9.2477230968
20 7.1301230070
31 5.7878732335
39 6.0923167696
73 4.6084556132
156 4.5616884685
203 3.8714230595
215 2.1614771048
1988 1.9960024929
3612 1.2627309664
5000 26.0714540220
evaluations raw_y
1 18.7860047239
2 7.6930640233
7 5.8272578447
66 3.6343480289
181 3.3088317939
607 3.2276905196
2262 2.8319458301
4485 1.4632921166
4522 2.7152785449
5000 22.2411887010
evaluations raw_y
1 19.0762346263
2 7.6973280148
24 6.3124032661
39 3.7789588222
126 2.5326657490
263 2.5512864951
3350 1.5959355124
5000 15.0781125873
evaluations raw_y
1 15.0940635264
2 10.6114506222
3 10.3789079029
12 6.0634812250
78 5.7786559955
96 4.7355356643
127 3.4543080229
602 3.2477553836
1271 3.2057229750
1297 2.8011498186
3384 2.6006825488
4051 2.6486091392
5000 15.4940800670
evaluations raw_y
1 6.7512730027
19 5.2376027214
54 4.7025054226
76 3.2109487253
242 2.6973583584
1772 2.2059440416
4576 1.9679633578
5000 13.5371125919
evaluations raw_y
1 19.0689930270
2 7.7746899256
31 7.0075133802
48 6.3735131895
57 3.9418802689
448 2.5362411157
2558 2.7163442334
5000 22.5997072690
evaluations raw_y
1 11.3613292748
4 5.1163732043
5 5.0055869809
37 4.8891666304
45 2.8211763741
1650 3.0228507749
2153 2.5799619770
5000 18.8480043348
evaluations raw_y
1 7.9753449097
4 4.1675012526
26 3.6753748403
135 3.6652962847
429 2.7506779746
489 3.2313235820
522 2.6399319642
1538 1.5670478896
5000 12.8978738976
evaluations raw_y
1 11.6679083770
3 2.7410422050
425 2.2481563840
5000 21.9805504161
evaluations raw_y
1 21.0591603322
2 15.0511774189
5 8.0787918263
15 7.8803922374
33 7.1508520263
55 7.0647628494
57 6.7039537677
68 5.2052932894
186 2.9431481273
576 3.0398527679
577 2.8394671289
963 2.7751304129
3216 1.8436553722
5000 23.8065855484
evaluations raw_y
1 20.7910006251
2 6.7889832327
6 5.4216401765
63 3.8591588169
695 2.2710811794
1468 2.1476353640
1823 1.2069314965
4692 1.7164298913
5000 23.0392939434
evaluations raw_y
1 23.4970701845
2 20.8792492152
3 16.4025416309
5 16.0830134629
6 10.7795483921
30 7.9071292876
43 7.0842969521
53 6.5425891138
66 5.4386725879
97 4.3341581573
196 3.5178509373
419 2.3753003095
5000 20.0532736092
evaluations raw_y
1 14.3298550458
3 10.0111965114
8 7.7792491016
16 6.3825729430
46 5.6712983622
145 5.1098992579
385 4.4360413694
536 2.1011053041
5000 8.5226546760
evaluations raw_y
1 14.9475680391
3 14.9778392026
5 4.8923390400
44 4.6035535977
53 3.8959374237
664 3.8053180669
1345 3.3145254853
1573 3.0622540733
1680 2.2805572564
3116 1.6485198985
5000 10.6460543097
evaluations raw_y
1 14.0920595787
7 13.4565960949
10 12.6835500246
12 9.1764088406
26 7.8704468681
29 4.8414444296
165 4.4005055909
198 3.7485806659
336 3.2940803515
578 2.2277237638
5000 10.1387655311
evaluations raw_y
1 22.5867892931
2 12.4206018306
3 11.4022419808
6 7.3868665633
7 6.3256893982
35 3.6813772708
608 2.5348845550
1592 2.4397966020
4917 1.9227351859
5000 8.4277570730
evaluations raw_y
1 11.7515675785
2 8.1781191659
15 5.8121770136
37 4.5751701983
89 4.2004648041
383 4.1920939515
439 1.8993788880
5000 13.2737167458
evaluations raw_y
1 19.9025313603
2 19.0063243074
3 16.0768681025
6 8.8585503547
10 6.1451267715
22 4.0889521229
105 3.7835773752
211 3.1399475996
343 2.8373825633
3397 2.5689503438
4510 2.5829397529
4701 1.8326701979
4936 1.6342752501
5000 19.0148258071
evaluations raw_y
1 9.1818652649
3 6.7279721657
10 4.7359581899
84 3.2133233464
1342 2.7454251783
1513 2.5735486854
5000 16.5579364163
