evaluations raw_y
1 6.7499929237
5000 0.0000000000
evaluations raw_y
1 26.8995996403
2 18.9898754694
3 15.2874753143
4 5.7545862569
5000 0.0000000000
evaluations raw_y
1 16.6557856862
3 8.2555035621
6 7.5977756007
11 6.8093242027
20 4.6268212689
5000 0.0000000000
evaluations raw_y
1 19.7169202403
3 8.4231918314
7 8.4820804292
5000 0.0000000000
evaluations raw_y
1 9.1099443034
7 7.6092637779
5000 0.0000000000
evaluations raw_y
1 10.3331633336
5000 0.0000000000
evaluations raw_y
1 12.2617883344
3 8.4366493370
5000 0.3275208939
evaluations raw_y
1 8.6830022382
18 6.3239898819
53 3.3520766824
5000 0.0000000000
evaluations raw_y
1 13.5539178165
3 11.3702531790
5000 0.0000000000
evaluations raw_y
1 22.4405449668
2 4.3247227023
5000 0.0000000000
evaluations raw_y
1 12.3694488430
2 8.8922886305
3 4.0925045772
5000 0.0000000000
evaluations raw_y
1 7.0766490156
5000 0.0000000000
evaluations raw_y
1 26.4753474974
2 19.5665426718
5 13.7747934470
6 9.3744794918
10 9.4631028984
5000 0.0000000000
evaluations raw_y
1 14.8392131873
8 9.6738078131
5000 0.0000000000
evaluations raw_y
1 7.7927809829
6 7.6760146219
5000 0.0000000000
evaluations raw_y
1 10.6283436641
2 6.4912103114
5000 0.0000000000
evaluations raw_y
1 9.2091319726
2 5.9452407066
5000 0.0000000000
evaluations raw_y
1 9.0441697949
5000 0.0000000000
evaluations raw_y
1 10.7759576508
4 8.3462708751
5000 0.0000000000
evaluations raw_y
1 10.7303251679
3 5.3746344846
5000 0.0000000000
