evaluations raw_y
1 10.9828449503
2 5.2522153700
62 4.9164113754
79 4.3927058877
118 4.1423502194
126 3.5260057488
345 2.8380952834
1240 1.7404480151
5000 15.0414850110
evaluations raw_y
1 14.6821471772
3 9.1192487067
7 8.7777959233
11 4.4474612640
235 3.4246213097
441 3.4152370245
695 3.2433238649
800 2.8903955716
2924 2.4905195782
3464 2.4076413720
5000 5.0400763269
evaluations raw_y
1 6.2511815653
8 7.6180594172
19 6.9100838953
24 6.4799327754
39 5.1944622352
68 3.6121476417
325 3.4568852887
390 1.9038157292
5000 16.4871578407
evaluations raw_y
1 21.1893601144
2 5.9776639222
33 4.7619617229
264 2.3697701014
1258 1.8979770565
5000 2.2435287779
evaluations raw_y
1 7.6617204968
39 7.3752526179
42 6.5300235459
44 4.9221906121
87 4.2083829030
138 3.9257011599
419 3.6919562412
759 1.9557090645
5000 8.0576496228
evaluations raw_y
1 17.6146876299
2 12.7015876207
3 5.8725461590
68 1.7507298381
5000 13.6121754249
evaluations raw_y
1 9.8884162495
3 9.5393228320
4 8.3994059963
12 5.2491386895
72 5.2087894445
102 2.8405947077
146 4.6001568256
412 3.7078006162
695 2.7015853770
2791 2.0693099222
5000 8.8852515341
evaluations raw_y
1 18.1903866127
2 9.3188580335
4 9.1230026141
29 6.5704936426
46 4.2302284708
659 2.3776501309
2554 1.7352723998
5000 11.4382197680
evaluations raw_y
1 17.4872990278
2 11.8226941901
4 7.9423242499
33 4.9609750714
141 4.8934240110
222 4.2273990093
243 3.7462924536
408 2.5476684803
3790 2.2347669111
3866 1.7823391286
3996 1.5858554060
4037 1.5659872708
4114 1.2976586495
4169 1.0559525600
4579 0.7537885045
4679 0.7528586149
4732 0.4955319414
4786 0.4537024229
5000 0.5893197252
evaluations raw_y
1 29.1254523134
2 10.5033689232
3 8.0584992225
9 3.5084200929
733 2.9233818689
4984 2.4224267070
5000 9.6591540472
evaluations raw_y
1 12.9016059978
2 12.2821674263
7 6.6931040592
39 2.8757159435
52 2.8704487316
647 2.5538336309
2753 2.4137510308
3392 1.7586719176
5000 15.2898369760
evaluations raw_y
1 8.2111686327
3 6.6336491968
6 4.8877385665
54 4.0548079434
77 2.7326415151
97 2.7510510559
256 2.2665454999
2716 2.2180989484
2860 1.9689825151
4426 1.8667935244
5000 15.9610406387
evaluations raw_y
1 23.2376682763
2 3.6903337398
386 3.3264609276
558 3.1577404261
1698 2.4022820428
5000 22.4953739138
evaluations raw_y
1 22.5779297269
2 11.5184591557
8 9.6027112632
26 7.3086264061
56 5.1835693499
122 3.9634510624
466 3.6514973821
609 2.0189913645
4575 1.9008269106
5000 22.2496330825
evaluations raw_y
1 27.6656043035
2 8.0874036864
13 6.5347257380
40 5.3993102016
122 4.2875068842
795 3.7242379707
991 4.0232096465
1055 3.7796521970
1057 2.7390427848
2198 2.3904527278
5000 22.4892559135
evaluations raw_y
1 19.5973669167
2 11.0572576459
7 5.1791852653
58 2.8982874167
1310 2.5291937293
4296 2.1354198494
4311 1.9807028763
4362 1.5872577232
4551 1.5360928072
4577 1.5089642506
4665 1.1361506738
4791 1.1352785938
5000 3.5923784911
evaluations raw_y
1 8.7413660390
13 6.3610273837
20 3.4842954115
53 3.3424198383
609 3.3505668576
856 3.2283585201
1392 3.2536448531
1541 2.9704603803
2588 2.6961431894
2713 2.5250826144
3161 2.3240928392
5000 32.5147014295
evaluations raw_y
1 11.5350666561
2 10.1093372673
5 4.4701450767
20 3.9678987897
113 2.7651904740
425 2.2761987808
4272 2.2300290655
5000 15.4662207362
evaluations raw_y
1 16.2318230925
3 7.3989193953
33 6.8823520152
54 2.1832933631
5000 20.6079823311
evaluations raw_y
1 24.9043383503
2 17.8095508635
3 17.2803675692
4 16.8455612272
5 13.9030421086
9 9.0650421045
14 5.5817291620
41 4.1499025476
57 3.6063812770
1199 3.3664944169
1614 3.2347174864
2052 3.1976674447
2910 3.0105496578
3000 2.5691271804
4314 2.4328029382
5000 18.1045577012
