evaluations raw_y
1 7.5065082339
15 4.9525989882
169 4.0929264577
187 4.1957007528
338 1.4319291859
4702 1.4505166303
4936 1.4494528017
5000 3.4277759662
evaluations raw_y
1 14.2253200324
3 10.6260328538
11 8.0045931389
15 6.2022691647
16 5.9091412198
20 5.8222966963
29 4.6879044084
57 3.9704211565
383 3.6339138053
1125 2.9024662563
1808 2.0667454447
4505 2.0313578281
4507 2.0013402627
4521 1.8571926333
4621 1.8290956525
4672 1.8150041818
4701 1.7722691070
4708 1.7172655797
4719 1.7167105322
4722 1.6747373375
4739 1.6359528218
4762 1.6021605089
4769 1.5180872511
4822 1.4691502239
4851 1.4019158616
4903 1.3738960665
4938 1.3608641038
4945 1.3555437492
4960 1.3037580606
4977 1.2956045705
4981 1.2761955643
5000 1.4542322612
evaluations raw_y
1 29.1849317989
3 20.3550811365
4 2.8189508963
261 2.4644506957
1102 2.2313381529
2963 1.9773614356
4787 1.9865489143
5000 25.2442277252
evaluations raw_y
1 21.0623763515
2 7.3583705265
4 5.9869107598
87 5.0922348303
173 4.4902306924
490 3.2419829987
551 2.9147304319
2704 2.7254163339
3702 2.5863458993
3776 2.1444557338
5000 16.3265617370
evaluations raw_y
1 30.2667015491
2 29.7881427716
3 16.2112969066
5 5.3531891297
10 2.2741724322
1055 1.5557670122
5000 5.4734878218
evaluations raw_y
1 11.9674127649
3 1.6660155187
5000 26.0451956034
evaluations raw_y
1 17.1411160174
2 11.6673608512
3 9.1797190323
9 7.1601382055
24 6.9963822662
44 5.1950158828
97 3.9728216869
250 2.5622448700
5000 9.5552974574
evaluations raw_y
1 5.4681324790
9 4.7780126279
89 2.7177610343
1215 2.6039920973
1229 1.8494337423
1750 1.8007797817
5000 17.5705162555
evaluations raw_y
1 14.9041908593
7 12.5333682247
9 9.2933661128
10 7.1408976129
25 6.6844629749
35 5.5488469474
42 4.7436520166
48 2.1699365782
5000 10.4057358688
evaluations raw_y
1 28.6114450351
2 17.0601852602
4 7.4910744958
12 4.5492800416
101 4.3977033145
104 3.1373529670
579 2.8568140077
1470 2.4577370908
1683 2.3121133461
3030 1.9082273405
5000 21.0250098070
evaluations raw_y
1 7.0044466076
9 6.6141244192
40 5.6416638755
75 4.7874574209
120 3.8053697178
235 4.3949995159
424 1.6019773899
5000 9.6301278707
evaluations raw_y
1 16.7645726944
2 12.2399286674
3 10.6108480911
8 9.1084810834
13 4.7542462765
271 4.7246168944
381 3.5190467764
501 3.2714877808
1371 2.8917200127
1662 2.7278004808
2627 2.6860813125
2979 2.6484472069
3231 2.0877753875
5000 19.0304323520
evaluations raw_y
1 15.2699208827
3 9.5632999889
6 8.1410377217
26 7.4173716679
28 3.2635517827
781 2.2798568914
2487 1.8499135518
2824 1.7556631421
5000 21.0114956134
evaluations raw_y
1 18.0749495635
3 13.0579585209
7 13.1518010523
10 6.6532317276
21 4.5266701356
83 4.1298854587
297 3.9074861682
363 3.2482701017
1870 2.5647614458
2668 1.5069453580
5000 22.3589351312
evaluations raw_y
1 18.7084147649
2 12.7498596312
3 9.6334798216
18 9.1217853039
23 4.0638586214
48 3.3502058273
128 3.2176454186
152 1.5420839353
5000 13.8216985485
evaluations raw_y
1 20.5553219892
2 11.8122376041
7 10.7489009517
12 10.0899365002
14 5.2307240908
63 4.8825795354
72 3.5103991640
247 2.5038153430
898 1.7936109541
5000 20.3243957424
evaluations raw_y
1 10.0355861099
2 7.1190210994
28 6.8797073666
37 4.7266932663
217 3.9839728270
1708 3.4914729356
1975 3.4503449875
2135 2.8391224635
3377 2.7703653814
3585 2.0233319987
5000 15.3743713696
evaluations raw_y
1 8.7236130782
11 4.8584749205
29 4.5102104325
213 3.3234747170
222 3.6019522064
381 3.2208991300
829 2.2059179808
4073 2.1350351981
5000 7.1150277837
evaluations raw_y
1 7.7966561009
16 5.8036401177
18 4.4046504222
114 3.4316302752
134 3.2969244818
283 2.9627328697
3994 1.7536446140
5000 17.2271409843
evaluations raw_y
1 13.9418393729
4 9.8204603250
10 4.6555755500
31 3.5804817304
243 2.2297372623
1689 1.6312647816
5000 10.9193499603
