evaluations raw_y
1 18.2918099812
3 12.3571136739
11 7.8731677432
17 4.7773911868
136 3.7969276475
235 2.8867562987
571 2.6484099467
1137 1.7862410414
5115 34.4111826994
evaluations raw_y
1 20.2130563571
2 8.1689727210
3 5.4321417164
57 4.8594587565
119 3.9777198784
418 3.0601959942
926 1.7434063219
3156 1.8108135990
4935 1.6487616320
5115 10.6084483418
evaluations raw_y
1 15.1418129025
2 11.7267808888
6 9.0213317219
15 4.9431445393
41 2.4064748047
3543 2.1788249819
5115 19.4437075726
evaluations raw_y
1 16.7068232250
2 2.6889761204
2750 2.5380352453
2955 2.5506805702
3461 2.3545455896
5115 13.5223788819
evaluations raw_y
1 8.9739779193
3 7.9858561795
4 7.9209706050
11 6.1589977534
38 5.1514253419
120 4.9344846610
250 2.2719680009
4417 2.2061650083
5115 15.4822608320
evaluations raw_y
1 28.3375343443
2 12.2770695836
4 5.8769783788
18 4.9762133040
54 2.6072079443
2430 2.0308453669
5115 14.9302085853
evaluations raw_y
1 16.7412796255
4 15.4411121422
5 13.8068791134
11 6.8450728899
62 5.5783655788
87 4.6739376928
177 4.6625770065
344 4.5966286508
377 4.1582081749
716 3.2683940200
801 3.0117296400
824 2.3930762497
4843 2.2519409197
5115 10.3979343323
evaluations raw_y
1 19.9045074254
2 14.6831628937
3 8.2727994051
36 7.9831424236
60 5.4249101653
118 4.0715409907
431 3.2388859783
880 2.8315041055
3092 2.7977601400
4805 2.6800670595
5115 16.8783662976
evaluations raw_y
1 23.4592600546
3 22.3660760046
4 12.5842190739
5 10.2024115607
9 9.7194256317
16 7.2763764889
73 5.7228296035
107 4.7875744289
112 2.1847066418
5115 11.1040543473
evaluations raw_y
1 12.8594089567
3 8.9461903757
13 8.6886782604
52 7.2812431956
70 7.0077336167
118 6.4736909217
125 3.7485945460
142 3.5556634922
402 3.0813728437
541 2.5021260249
4731 2.3329927281
5115 9.6225048649
evaluations raw_y
1 23.8866795767
2 14.7553386348
3 12.9261024893
4 4.8645359074
390 4.0949599001
603 3.7051062375
782 2.3285298982
1341 2.3009674101
3290 1.7781231983
5115 19.4988230818
evaluations raw_y
1 12.1060668414
6 9.1071566852
12 5.3330056192
22 3.5914654077
130 3.4328127593
439 3.3655899366
739 2.4723322699
2647 1.8062091569
5115 12.1660641269
evaluations raw_y
1 28.6126605233
2 16.8613651965
3 12.2162585921
6 9.3822778654
7 7.5661916536
20 5.7425697877
117 2.2461959085
147 2.2310183837
4732 1.9764258683
5115 9.3429206512
evaluations raw_y
1 23.1373296356
3 12.7636102556
5 7.0317334672
42 5.4786634034
47 5.4055922027
75 4.8778738118
479 3.3775077354
736 3.7859856818
1063 3.6277409924
1200 3.6111757878
1422 2.3186949097
3984 1.8560226215
5115 11.9168456014
evaluations raw_y
1 16.1731096833
2 4.3800041988
108 3.5342753214
183 3.4923163569
500 3.3168750791
574 3.0709186990
1003 2.4766688475
5115 29.0178541311
evaluations raw_y
1 6.4122917523
16 5.7175676545
37 4.5351336948
56 4.3297799914
66 2.8698040600
920 2.5108408812
1765 2.4147069254
5115 29.5024205114
evaluations raw_y
1 24.2325548851
2 20.4677837045
3 17.8531721743
4 17.0681477418
6 5.8709357213
52 4.1640916253
70 3.0049485412
583 2.8887271691
1590 2.5548510337
2703 2.5253978498
3765 2.4659792123
5115 13.3159661017
evaluations raw_y
1 23.2040932801
2 18.6614869129
3 16.7554817063
6 15.6854099864
7 6.8362194766
14 6.7117911281
33 4.4434862352
421 3.6984743571
489 2.4665871066
1913 2.4238518272
5115 19.1100976553
evaluations raw_y
1 21.6174396487
2 18.9179826691
3 13.3703559982
4 6.0662429404
8 5.8549729016
80 4.3861058092
87 3.6604639380
1023 2.9845309083
1032 2.4452882687
2738 2.6619763554
2982 2.0499410389
3219 2.1165458815
5115 14.6633100015
evaluations raw_y
1 13.6335666980
4 9.0599632223
5 6.1073687025
10 3.6066518400
86 3.1323046421
1302 1.2636267766
5115 8.3200246593
