evaluations raw_y
1 12.8025895961
2 5.8680939549
34 6.9244344760
43 7.1790434166
146 7.1175720626
165 5.7177444075
226 5.6871378591
296 4.5019642620
491 2.9556717570
1259 2.4528691783
2584 2.1963023582
3664 1.8456355459
5000 6.6269405371
evaluations raw_y
1 15.6367962844
6 12.8132189585
7 8.8203551286
16 8.1807772155
30 5.2962204797
83 4.7156402939
159 3.5454851347
1540 2.8207399261
2117 2.1941560703
3589 1.8727268302
4908 1.6901812487
4916 1.4880178158
4936 1.2703023346
4973 1.2061082200
5000 4.3182017296
evaluations raw_y
1 10.7904057895
2 8.5069792592
14 8.4807647774
17 6.7644831244
26 5.2012750173
40 3.8011726162
249 3.6612247457
1140 3.2136182956
2799 2.4755837338
4054 2.4302969651
5000 22.7394277612
evaluations raw_y
1 11.4345531397
3 9.5084129890
6 7.4968108772
13 6.5324624614
18 2.8022347643
254 2.5042025551
3758 1.7001498199
5000 18.0269884585
evaluations raw_y
1 5.2769908786
2 8.5031509927
4 8.1929483511
18 7.2942515498
34 6.2047123938
36 5.4008943224
46 1.2430546645
5000 17.7166892943
evaluations raw_y
1 15.4405200376
2 4.9724156715
3 11.3036233885
4 3.6627661282
20 6.2129915853
26 5.1406622044
145 3.9069684318
196 2.1645779621
243 3.6437100635
336 2.6186227334
3163 2.6227590045
5000 18.4715231466
evaluations raw_y
1 12.6412780761
3 8.5176905781
14 7.0919256340
28 4.6902383194
100 3.4370391134
293 4.1930075003
468 3.1118182692
810 3.1387086171
1359 2.6047197258
2228 2.3658159238
5000 28.7743342915
evaluations raw_y
1 13.0794334740
2 10.3696300725
5 4.9252650174
20 4.8309127386
72 4.2660730078
403 2.3555164083
3870 2.2752231240
4495 1.8233529005
5000 15.3367481617
evaluations raw_y
1 18.0090090575
2 7.2507878689
3 4.7030304655
5 4.2250599176
128 3.9751946319
343 3.8312743923
355 3.4226806363
447 3.3345968425
517 2.9067263012
1166 2.3620623825
2838 2.2483372791
3162 1.9128968816
5000 19.8872390695
evaluations raw_y
1 8.6180345327
17 9.9201094750
20 9.4345839764
23 8.9104510212
28 8.8930792767
30 7.5245213171
31 7.4892775176
47 5.8297990365
66 3.1189895819
254 2.9353338914
1315 2.3996571603
5000 14.9632826788
evaluations raw_y
1 25.4897862250
2 22.8666247172
3 15.8415289937
5 6.7586837343
20 3.9629441607
114 3.6994010296
200 3.1336462961
1101 2.7718822615
1706 2.4230241162
3543 2.3445799257
3562 1.2199078317
3656 1.1939220676
3703 1.1634536018
3730 1.1562040032
3752 1.0246763459
3810 0.9634159055
3863 0.9465208103
3876 0.8550884002
4112 0.7338080509
4158 0.7282960661
4218 0.7264896631
4221 0.6890566421
4294 0.6793679845
4339 0.6344929507
4396 0.5838924196
4475 0.5610759868
4504 0.5579032799
4530 0.5531333920
4546 0.5278454555
4553 0.4993415980
4915 0.4954242650
4952 0.4918824125
5000 0.6528525078
evaluations raw_y
1 11.9853274090
7 6.6735786781
111 5.4736742452
127 5.9346004287
129 5.4763780370
136 5.3440692339
169 4.9197788586
209 4.1454628476
425 1.9993239004
4022 1.7346563116
5000 22.1624624290
evaluations raw_y
1 10.4600732810
9 10.2470347448
12 8.8533997104
15 6.6104815026
26 5.6125876767
62 3.9705577303
151 3.8662273167
451 3.1980442089
452 3.2302114246
1343 3.5321871255
1601 2.8985244711
3245 2.3792527524
4412 2.3715403275
5000 14.7788178834
evaluations raw_y
1 8.4366785937
7 4.9054680429
23 4.9149204126
79 4.7684608566
139 4.4667707205
352 3.3881599948
479 3.4652925713
1782 2.8794873571
2526 2.0736013357
3832 2.5382400952
4223 2.2074580861
5000 11.5644896880
evaluations raw_y
1 11.5954952251
2 7.4817858726
26 5.1443946482
41 4.8862881097
52 2.8157344290
5000 22.6547202079
evaluations raw_y
1 24.8598183509
2 6.0744265876
15 4.4811689907
56 2.8465535519
296 2.4336081849
491 2.5310814149
4940 1.6026691077
5000 8.8970513595
evaluations raw_y
1 21.6444141893
2 17.7037939600
4 5.1036258351
17 3.7677582635
29 3.4629416669
1428 2.6087434414
1733 3.3615348527
3126 2.5020708040
3555 2.4317089266
3584 2.3001629166
3604 1.8413880834
3661 1.5948926689
3705 1.1752333701
3755 1.1574288434
3765 1.0979207781
3811 0.9842754312
3815 0.9572558600
3823 0.7149056424
3929 0.6786573859
3946 0.6687588578
4005 0.6627427680
4027 0.5130526758
4210 0.4905795102
4274 0.4853287331
4329 0.4556307061
4351 0.4543073326
4357 0.4501667439
4415 0.4470489580
4426 0.4414039900
4443 0.4353650423
4503 0.4144450390
4553 0.4140358441
4562 0.4075565625
4586 0.4022971144
4593 0.3981790827
4668 0.3960830003
4736 0.3942481479
4737 0.3880853137
4853 0.3876785540
4883 0.3874533842
4967 0.3846868649
4991 0.3807744656
5000 0.4374331184
evaluations raw_y
1 12.5571210776
4 11.8392424443
8 4.9742601829
18 3.7790772704
240 2.2020045304
1380 1.8041880920
5000 18.6921409365
evaluations raw_y
1 20.2824839716
3 6.9406363572
45 4.5117004391
186 3.6923150657
926 3.6750114748
1582 2.8680039438
2409 2.2789376668
4277 1.3922220005
5000 20.6260251839
evaluations raw_y
1 26.2893932793
3 15.2063593991
7 14.6415341363
9 10.8013759289
11 5.0517590821
28 3.7288619096
1278 2.9707807109
1642 3.0760496043
3077 1.5479230594
5000 32.5903949009
